"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"28.11.2016 11:45 - 28.11.2016 12:00","18203","16102"
"28.11.2016 12:00 - 28.11.2016 12:15","18160","15993"
"28.11.2016 12:15 - 28.11.2016 12:30","18102","15862"
"28.11.2016 12:30 - 28.11.2016 12:45","17988","15759"
"28.11.2016 12:45 - 28.11.2016 13:00","17880","15731"
"28.11.2016 13:00 - 28.11.2016 13:15","17927","15823"
"28.11.2016 13:15 - 28.11.2016 13:30","18062","15893"
"28.11.2016 13:30 - 28.11.2016 13:45","18062","15915"
"28.11.2016 13:45 - 28.11.2016 14:00","18078","15929"
"28.11.2016 14:00 - 28.11.2016 14:15","18061","15927"
"28.11.2016 14:15 - 28.11.2016 14:30","17971","15967"
"28.11.2016 14:30 - 28.11.2016 14:45","17977","15996"
"28.11.2016 14:45 - 28.11.2016 15:00","17983","16088"
"28.11.2016 15:00 - 28.11.2016 15:15","18011","16128"
"28.11.2016 15:15 - 28.11.2016 15:30","17990","16163"
"28.11.2016 15:30 - 28.11.2016 15:45","18034","16316"
"28.11.2016 15:45 - 28.11.2016 16:00","18118","16466"
"28.11.2016 16:00 - 28.11.2016 16:15","18037","16531"
"28.11.2016 16:15 - 28.11.2016 16:30","18111","16630"
"28.11.2016 16:30 - 28.11.2016 16:45","18258","16891"
"28.11.2016 16:45 - 28.11.2016 17:00","18445","17438"
"28.11.2016 17:00 - 28.11.2016 17:15","18519","17877"
"28.11.2016 17:15 - 28.11.2016 17:30","18405","18131"
"28.11.2016 17:30 - 28.11.2016 17:45","18659","18177"
"28.11.2016 17:45 - 28.11.2016 18:00","18535","18052"
"28.11.2016 18:00 - 28.11.2016 18:15","18129","17623"
"28.11.2016 18:15 - 28.11.2016 18:30","17681","17353"
"28.11.2016 18:30 - 28.11.2016 18:45","17454","17243"
"28.11.2016 18:45 - 28.11.2016 19:00","17349","17121"
"28.11.2016 19:00 - 28.11.2016 19:15","17265","16960"
"28.11.2016 19:15 - 28.11.2016 19:30","17168","16843"
"28.11.2016 19:30 - 28.11.2016 19:45","17019","16661"
"28.11.2016 19:45 - 28.11.2016 20:00","16922","16536"
"28.11.2016 20:00 - 28.11.2016 20:15","16824","16240"
"28.11.2016 20:15 - 28.11.2016 20:30","16565","15974"
"28.11.2016 20:30 - 28.11.2016 20:45","16218","15723"
"28.11.2016 20:45 - 28.11.2016 21:00","15891","15484"
"28.11.2016 21:00 - 28.11.2016 21:15","15725","15202"
"28.11.2016 21:15 - 28.11.2016 21:30","15628","14957"
"28.11.2016 21:30 - 28.11.2016 21:45","15356","14645"
"28.11.2016 21:45 - 28.11.2016 22:00","14974","14342"
"28.11.2016 22:00 - 28.11.2016 22:15","14668","13986"
"28.11.2016 22:15 - 28.11.2016 22:30","14316","13719"
"28.11.2016 22:30 - 28.11.2016 22:45","13902","13404"
"28.11.2016 22:45 - 28.11.2016 23:00","13553","13099"
"28.11.2016 23:00 - 28.11.2016 23:15","13317","12880"
"28.11.2016 23:15 - 28.11.2016 23:30","13174","12555"
"28.11.2016 23:30 - 28.11.2016 23:45","12888","12280"
"28.11.2016 23:45 - 29.11.2016 00:00","12530","12045"
"29.11.2016 00:00 - 29.11.2016 00:15","12230","11820"
"29.11.2016 00:15 - 29.11.2016 00:30","12061","11723"
"29.11.2016 00:30 - 29.11.2016 00:45","11849","11522"
"29.11.2016 00:45 - 29.11.2016 01:00","11665","11349"
"29.11.2016 01:00 - 29.11.2016 01:15","11451","11195"
"29.11.2016 01:15 - 29.11.2016 01:30","11261","11078"
"29.11.2016 01:30 - 29.11.2016 01:45","11133","10967"
"29.11.2016 01:45 - 29.11.2016 02:00","11023","10900"
"29.11.2016 02:00 - 29.11.2016 02:15","10905","10756"
"29.11.2016 02:15 - 29.11.2016 02:30","10853","10732"
"29.11.2016 02:30 - 29.11.2016 02:45","10838","10751"
"29.11.2016 02:45 - 29.11.2016 03:00","10788","10681"
"29.11.2016 03:00 - 29.11.2016 03:15","10742","10668"
"29.11.2016 03:15 - 29.11.2016 03:30","10693","10682"
"29.11.2016 03:30 - 29.11.2016 03:45","10679","10647"
"29.11.2016 03:45 - 29.11.2016 04:00","10691","10682"
"29.11.2016 04:00 - 29.11.2016 04:15","10684","10739"
"29.11.2016 04:15 - 29.11.2016 04:30","10686","10760"
"29.11.2016 04:30 - 29.11.2016 04:45","10682","10874"
"29.11.2016 04:45 - 29.11.2016 05:00","10730","10882"
"29.11.2016 05:00 - 29.11.2016 05:15","10820","11036"
"29.11.2016 05:15 - 29.11.2016 05:30","11031","11239"
"29.11.2016 05:30 - 29.11.2016 05:45","11353","11452"
"29.11.2016 05:45 - 29.11.2016 06:00","11598","11742"
"29.11.2016 06:00 - 29.11.2016 06:15","11981","12287"
"29.11.2016 06:15 - 29.11.2016 06:30","12564","12830"
"29.11.2016 06:30 - 29.11.2016 06:45","13157","13317"
"29.11.2016 06:45 - 29.11.2016 07:00","13696","13785"
"29.11.2016 07:00 - 29.11.2016 07:15","14319","14580"
"29.11.2016 07:15 - 29.11.2016 07:30","15183","15294"
"29.11.2016 07:30 - 29.11.2016 07:45","15897","15879"
"29.11.2016 07:45 - 29.11.2016 08:00","16434","16378"
"29.11.2016 08:00 - 29.11.2016 08:15","16788","16532"
"29.11.2016 08:15 - 29.11.2016 08:30","16990","16582"
"29.11.2016 08:30 - 29.11.2016 08:45","17254","16753"
"29.11.2016 08:45 - 29.11.2016 09:00","17360","16940"
"29.11.2016 09:00 - 29.11.2016 09:15","17525","16959"
"29.11.2016 09:15 - 29.11.2016 09:30","17649","17002"
"29.11.2016 09:30 - 29.11.2016 09:45","17812","16963"
"29.11.2016 09:45 - 29.11.2016 10:00","17861","16916"
"29.11.2016 10:00 - 29.11.2016 10:15","17830","16941"
"29.11.2016 10:15 - 29.11.2016 10:30","14763","16848"
"29.11.2016 10:30 - 29.11.2016 10:45","17503","16752"
"29.11.2016 10:45 - 29.11.2016 11:00","17674","16661"
"29.11.2016 11:00 - 29.11.2016 11:15","17623","16575"
"29.11.2016 11:15 - 29.11.2016 11:30","17632","16510"
"29.11.2016 11:30 - 29.11.2016 11:45","17614","16477"
"29.11.2016 11:45 - 29.11.2016 12:00","17595","16466"
"29.11.2016 12:00 - 29.11.2016 12:15","17579","16304"
"29.11.2016 12:15 - 29.11.2016 12:30","17519","16210"
"29.11.2016 12:30 - 29.11.2016 12:45","17324","16080"
"29.11.2016 12:45 - 29.11.2016 13:00","17167","16031"
"29.11.2016 13:00 - 29.11.2016 13:15","17321","16107"
"29.11.2016 13:15 - 29.11.2016 13:30","17465","16155"
"29.11.2016 13:30 - 29.11.2016 13:45","17597","16200"
"29.11.2016 13:45 - 29.11.2016 14:00","17680","16172"
"29.11.2016 14:00 - 29.11.2016 14:15","17724","16202"
"29.11.2016 14:15 - 29.11.2016 14:30","17744","16274"
"29.11.2016 14:30 - 29.11.2016 14:45","17659","16240"
"29.11.2016 14:45 - 29.11.2016 15:00","17565","16278"
"29.11.2016 15:00 - 29.11.2016 15:15","17733","16330"
"29.11.2016 15:15 - 29.11.2016 15:30","17909","16457"
"29.11.2016 15:30 - 29.11.2016 15:45","18018","16625"
"29.11.2016 15:45 - 29.11.2016 16:00","18159","16702"
"29.11.2016 16:00 - 29.11.2016 16:15","18157","16791"
"29.11.2016 16:15 - 29.11.2016 16:30","18104","16912"
"29.11.2016 16:30 - 29.11.2016 16:45","18190","17129"
"29.11.2016 16:45 - 29.11.2016 17:00","18427","17728"
"29.11.2016 17:00 - 29.11.2016 17:15","18704","18016"
"29.11.2016 17:15 - 29.11.2016 17:30","18691","18250"
"29.11.2016 17:30 - 29.11.2016 17:45","18795","18306"
"29.11.2016 17:45 - 29.11.2016 18:00","18629","18287"
"29.11.2016 18:00 - 29.11.2016 18:15","18281","17802"
"29.11.2016 18:15 - 29.11.2016 18:30","17895","17559"
"29.11.2016 18:30 - 29.11.2016 18:45","17614","17406"
"29.11.2016 18:45 - 29.11.2016 19:00","17456","17271"
"29.11.2016 19:00 - 29.11.2016 19:15","17409","17103"
"29.11.2016 19:15 - 29.11.2016 19:30","17368","16964"
"29.11.2016 19:30 - 29.11.2016 19:45","17266","16816"
"29.11.2016 19:45 - 29.11.2016 20:00","17156","16716"
"29.11.2016 20:00 - 29.11.2016 20:15","17048","16433"
"29.11.2016 20:15 - 29.11.2016 20:30","16880","16237"
"29.11.2016 20:30 - 29.11.2016 20:45","16649","15957"
"29.11.2016 20:45 - 29.11.2016 21:00","16424","15752"
"29.11.2016 21:00 - 29.11.2016 21:15","16285","15455"
"29.11.2016 21:15 - 29.11.2016 21:30","16189","15184"
"29.11.2016 21:30 - 29.11.2016 21:45","15941","14847"
"29.11.2016 21:45 - 29.11.2016 22:00","15589","14601"
"29.11.2016 22:00 - 29.11.2016 22:15","15273","14208"
"29.11.2016 22:15 - 29.11.2016 22:30","14916","13910"
"29.11.2016 22:30 - 29.11.2016 22:45","14550","13604"
"29.11.2016 22:45 - 29.11.2016 23:00","14207","13303"
"29.11.2016 23:00 - 29.11.2016 23:15","13945","13116"
"29.11.2016 23:15 - 29.11.2016 23:30","13755","12821"
"29.11.2016 23:30 - 29.11.2016 23:45","13474","12467"
"29.11.2016 23:45 - 30.11.2016 00:00","13138","12206"
"30.11.2016 00:00 - 30.11.2016 00:15","12881","11989"
"30.11.2016 00:15 - 30.11.2016 00:30","12790","11851"
"30.11.2016 00:30 - 30.11.2016 00:45","12664","11667"
"30.11.2016 00:45 - 30.11.2016 01:00","12482","11510"
"30.11.2016 01:00 - 30.11.2016 01:15","12246","11372"
"30.11.2016 01:15 - 30.11.2016 01:30","12069","11262"
"30.11.2016 01:30 - 30.11.2016 01:45","11947","11155"
"30.11.2016 01:45 - 30.11.2016 02:00","11825","11089"
"30.11.2016 02:00 - 30.11.2016 02:15","11733","11023"
"30.11.2016 02:15 - 30.11.2016 02:30","11653","10956"
"30.11.2016 02:30 - 30.11.2016 02:45","11601","10950"
"30.11.2016 02:45 - 30.11.2016 03:00","11545","10858"
"30.11.2016 03:00 - 30.11.2016 03:15","11496","10858"
"30.11.2016 03:15 - 30.11.2016 03:30","11468","10784"
"30.11.2016 03:30 - 30.11.2016 03:45","11422","10796"
"30.11.2016 03:45 - 30.11.2016 04:00","11378","10766"
"30.11.2016 04:00 - 30.11.2016 04:15","11369","10808"
"30.11.2016 04:15 - 30.11.2016 04:30","11375","10863"
"30.11.2016 04:30 - 30.11.2016 04:45","11436","10889"
"30.11.2016 04:45 - 30.11.2016 05:00","11473","10958"
"30.11.2016 05:00 - 30.11.2016 05:15","11566","11132"
"30.11.2016 05:15 - 30.11.2016 05:30","11764","11317"
"30.11.2016 05:30 - 30.11.2016 05:45","11934","11544"
"30.11.2016 05:45 - 30.11.2016 06:00","12189","11764"
"30.11.2016 06:00 - 30.11.2016 06:15","12527","12291"
"30.11.2016 06:15 - 30.11.2016 06:30","13090","12694"
"30.11.2016 06:30 - 30.11.2016 06:45","13679","13185"
"30.11.2016 06:45 - 30.11.2016 07:00","14196","13704"
"30.11.2016 07:00 - 30.11.2016 07:15","14778","14461"
"30.11.2016 07:15 - 30.11.2016 07:30","15505","15192"
"30.11.2016 07:30 - 30.11.2016 07:45","16301","15834"
"30.11.2016 07:45 - 30.11.2016 08:00","16899","16406"
"30.11.2016 08:00 - 30.11.2016 08:15","17282","16685"
"30.11.2016 08:15 - 30.11.2016 08:30","17539","16738"
"30.11.2016 08:30 - 30.11.2016 08:45","17780","16831"
"30.11.2016 08:45 - 30.11.2016 09:00","18044","17052"
"30.11.2016 09:00 - 30.11.2016 09:15","18310","17078"
"30.11.2016 09:15 - 30.11.2016 09:30","18351","17063"
"30.11.2016 09:30 - 30.11.2016 09:45","18335","17087"
"30.11.2016 09:45 - 30.11.2016 10:00","18494","17108"
"30.11.2016 10:00 - 30.11.2016 10:15","18507","17108"
"30.11.2016 10:15 - 30.11.2016 10:30","18429","17040"
"30.11.2016 10:30 - 30.11.2016 10:45","18370","16993"
"30.11.2016 10:45 - 30.11.2016 11:00","18387","16965"
"30.11.2016 11:00 - 30.11.2016 11:15","18376","16997"
"30.11.2016 11:15 - 30.11.2016 11:30","18292","16971"
"30.11.2016 11:30 - 30.11.2016 11:45","18251","16971"
"30.11.2016 11:45 - 30.11.2016 12:00","18177","16984"
"30.11.2016 12:00 - 30.11.2016 12:15","18122","16968"
"30.11.2016 12:15 - 30.11.2016 12:30","18023","16841"
"30.11.2016 12:30 - 30.11.2016 12:45","17869","16735"
"30.11.2016 12:45 - 30.11.2016 13:00","17776","16677"
"30.11.2016 13:00 - 30.11.2016 13:15","17848","16762"
"30.11.2016 13:15 - 30.11.2016 13:30","17925","16796"
"30.11.2016 13:30 - 30.11.2016 13:45","17958","16805"
"30.11.2016 13:45 - 30.11.2016 14:00","17973","16807"
"30.11.2016 14:00 - 30.11.2016 14:15","17936","16783"
"30.11.2016 14:15 - 30.11.2016 14:30","17881","16823"
"30.11.2016 14:30 - 30.11.2016 14:45","17970","16823"
"30.11.2016 14:45 - 30.11.2016 15:00","17918","16840"
"30.11.2016 15:00 - 30.11.2016 15:15","17991","16793"
"30.11.2016 15:15 - 30.11.2016 15:30","18256","16834"
"30.11.2016 15:30 - 30.11.2016 15:45","17987","16922"
"30.11.2016 15:45 - 30.11.2016 16:00","17953","16994"
"30.11.2016 16:00 - 30.11.2016 16:15","17930","17002"
"30.11.2016 16:15 - 30.11.2016 16:30","17973","17169"
"30.11.2016 16:30 - 30.11.2016 16:45","18042","17469"
"30.11.2016 16:45 - 30.11.2016 17:00","18311","17921"
"30.11.2016 17:00 - 30.11.2016 17:15","18731","18190"
"30.11.2016 17:15 - 30.11.2016 17:30","18838","18393"
"30.11.2016 17:30 - 30.11.2016 17:45","19007","18304"
"30.11.2016 17:45 - 30.11.2016 18:00","18987","18231"
"30.11.2016 18:00 - 30.11.2016 18:15","18691","17716"
"30.11.2016 18:15 - 30.11.2016 18:30","18085","17434"
"30.11.2016 18:30 - 30.11.2016 18:45","17810","17313"
"30.11.2016 18:45 - 30.11.2016 19:00","17640","17162"
"30.11.2016 19:00 - 30.11.2016 19:15","17481","16984"
"30.11.2016 19:15 - 30.11.2016 19:30","17271","16792"
"30.11.2016 19:30 - 30.11.2016 19:45","17122","16601"
"30.11.2016 19:45 - 30.11.2016 20:00","16969","16465"
"30.11.2016 20:00 - 30.11.2016 20:15","16845","16185"
"30.11.2016 20:15 - 30.11.2016 20:30","16689","15941"
"30.11.2016 20:30 - 30.11.2016 20:45","16484","15679"
"30.11.2016 20:45 - 30.11.2016 21:00","16241","15417"
"30.11.2016 21:00 - 30.11.2016 21:15","16029","15144"
"30.11.2016 21:15 - 30.11.2016 21:30","15853","14887"
"30.11.2016 21:30 - 30.11.2016 21:45","15580","14590"
"30.11.2016 21:45 - 30.11.2016 22:00","15300","14341"
"30.11.2016 22:00 - 30.11.2016 22:15","15038","13960"
"30.11.2016 22:15 - 30.11.2016 22:30","14714","13665"
"30.11.2016 22:30 - 30.11.2016 22:45","14383","13358"
"30.11.2016 22:45 - 30.11.2016 23:00","14053","13041"
"30.11.2016 23:00 - 30.11.2016 23:15","13779","12810"
"30.11.2016 23:15 - 30.11.2016 23:30","13685","12583"
"30.11.2016 23:30 - 30.11.2016 23:45","13390","12278"
"30.11.2016 23:45 - 01.12.2016 00:00","13096","11983"
"01.12.2016 00:00 - 01.12.2016 00:15","12783","11758"
"01.12.2016 00:15 - 01.12.2016 00:30","12616","11606"
"01.12.2016 00:30 - 01.12.2016 00:45","12401","11474"
"01.12.2016 00:45 - 01.12.2016 01:00","12213","11283"
"01.12.2016 01:00 - 01.12.2016 01:15","12042","11161"
"01.12.2016 01:15 - 01.12.2016 01:30","11841","11027"
"01.12.2016 01:30 - 01.12.2016 01:45","11707","10943"
"01.12.2016 01:45 - 01.12.2016 02:00","11580","10849"
"01.12.2016 02:00 - 01.12.2016 02:15","11486","10765"
"01.12.2016 02:15 - 01.12.2016 02:30","11430","10661"
"01.12.2016 02:30 - 01.12.2016 02:45","11344","10599"
"01.12.2016 02:45 - 01.12.2016 03:00","11279","10542"
"01.12.2016 03:00 - 01.12.2016 03:15","11161","10559"
"01.12.2016 03:15 - 01.12.2016 03:30","11115","10548"
"01.12.2016 03:30 - 01.12.2016 03:45","11080","10532"
"01.12.2016 03:45 - 01.12.2016 04:00","11047","10520"
"01.12.2016 04:00 - 01.12.2016 04:15","11014","10539"
"01.12.2016 04:15 - 01.12.2016 04:30","10993","10555"
"01.12.2016 04:30 - 01.12.2016 04:45","11048","10580"
"01.12.2016 04:45 - 01.12.2016 05:00","11117","10655"
"01.12.2016 05:00 - 01.12.2016 05:15","11201","10811"
"01.12.2016 05:15 - 01.12.2016 05:30","11399","10986"
"01.12.2016 05:30 - 01.12.2016 05:45","11614","11218"
"01.12.2016 05:45 - 01.12.2016 06:00","11882","11491"
"01.12.2016 06:00 - 01.12.2016 06:15","12239","11981"
"01.12.2016 06:15 - 01.12.2016 06:30","12767","12448"
"01.12.2016 06:30 - 01.12.2016 06:45","13372","12937"
"01.12.2016 06:45 - 01.12.2016 07:00","13890","13475"
"01.12.2016 07:00 - 01.12.2016 07:15","14455","14309"
"01.12.2016 07:15 - 01.12.2016 07:30","15223","14999"
"01.12.2016 07:30 - 01.12.2016 07:45","15980","15613"
"01.12.2016 07:45 - 01.12.2016 08:00","16553","16107"
"01.12.2016 08:00 - 01.12.2016 08:15","16923","16369"
"01.12.2016 08:15 - 01.12.2016 08:30","17157","16370"
"01.12.2016 08:30 - 01.12.2016 08:45","17324","16515"
"01.12.2016 08:45 - 01.12.2016 09:00","17546","16686"
"01.12.2016 09:00 - 01.12.2016 09:15","17725","16832"
"01.12.2016 09:15 - 01.12.2016 09:30","17904","16910"
"01.12.2016 09:30 - 01.12.2016 09:45","17968","16890"
"01.12.2016 09:45 - 01.12.2016 10:00","17948","16878"
"01.12.2016 10:00 - 01.12.2016 10:15","17904","16885"
"01.12.2016 10:15 - 01.12.2016 10:30","18023","16862"
"01.12.2016 10:30 - 01.12.2016 10:45","17985","16892"
"01.12.2016 10:45 - 01.12.2016 11:00","17965","16898"
"01.12.2016 11:00 - 01.12.2016 11:15","17897","16883"
"01.12.2016 11:15 - 01.12.2016 11:30","17822","16823"
"01.12.2016 11:30 - 01.12.2016 11:45","17723","16834"
"01.12.2016 11:45 - 01.12.2016 12:00","17601","16859"
"01.12.2016 12:00 - 01.12.2016 12:15","17449","16895"
"01.12.2016 12:15 - 01.12.2016 12:30","17253","16859"
"01.12.2016 12:30 - 01.12.2016 12:45","17105","16783"
"01.12.2016 12:45 - 01.12.2016 13:00","17023","16767"
"01.12.2016 13:00 - 01.12.2016 13:15","16986","16842"
"01.12.2016 13:15 - 01.12.2016 13:30","17154","16915"
"01.12.2016 13:30 - 01.12.2016 13:45","17238","16924"
"01.12.2016 13:45 - 01.12.2016 14:00","17260","16919"
"01.12.2016 14:00 - 01.12.2016 14:15","17312","16924"
"01.12.2016 14:15 - 01.12.2016 14:30","17328","16902"
"01.12.2016 14:30 - 01.12.2016 14:45","17334","16891"
"01.12.2016 14:45 - 01.12.2016 15:00","17345","16872"
"01.12.2016 15:00 - 01.12.2016 15:15","17230","16828"
"01.12.2016 15:15 - 01.12.2016 15:30","17242","16861"
"01.12.2016 15:30 - 01.12.2016 15:45","17502","16920"
"01.12.2016 15:45 - 01.12.2016 16:00","17606","16981"
"01.12.2016 16:00 - 01.12.2016 16:15","17645","17014"
"01.12.2016 16:15 - 01.12.2016 16:30","17622","17167"
"01.12.2016 16:30 - 01.12.2016 16:45","17707","17367"
"01.12.2016 16:45 - 01.12.2016 17:00","17920","17777"
"01.12.2016 17:00 - 01.12.2016 17:15","18218","17880"
"01.12.2016 17:15 - 01.12.2016 17:30","18232","18052"
"01.12.2016 17:30 - 01.12.2016 17:45","18321","18039"
"01.12.2016 17:45 - 01.12.2016 18:00","18128","17945"
"01.12.2016 18:00 - 01.12.2016 18:15","18026","17521"
"01.12.2016 18:15 - 01.12.2016 18:30","17526","17295"
"01.12.2016 18:30 - 01.12.2016 18:45","17220","17196"
"01.12.2016 18:45 - 01.12.2016 19:00","17069","17105"
"01.12.2016 19:00 - 01.12.2016 19:15","17015","16869"
"01.12.2016 19:15 - 01.12.2016 19:30","16853","16739"
"01.12.2016 19:30 - 01.12.2016 19:45","16650","16542"
"01.12.2016 19:45 - 01.12.2016 20:00","16518","16452"
"01.12.2016 20:00 - 01.12.2016 20:15","16420","16176"
"01.12.2016 20:15 - 01.12.2016 20:30","16221","15939"
"01.12.2016 20:30 - 01.12.2016 20:45","16020","15715"
"01.12.2016 20:45 - 01.12.2016 21:00","15797","15498"
"01.12.2016 21:00 - 01.12.2016 21:15","15534","15142"
"01.12.2016 21:15 - 01.12.2016 21:30","15233","14857"
"01.12.2016 21:30 - 01.12.2016 21:45","14917","14493"
"01.12.2016 21:45 - 01.12.2016 22:00","14632","14188"
"01.12.2016 22:00 - 01.12.2016 22:15","14358","13833"
"01.12.2016 22:15 - 01.12.2016 22:30","14070","13565"
"01.12.2016 22:30 - 01.12.2016 22:45","13745","13225"
"01.12.2016 22:45 - 01.12.2016 23:00","13440","12963"
"01.12.2016 23:00 - 01.12.2016 23:15","13260","12749"
"01.12.2016 23:15 - 01.12.2016 23:30","13140","12499"
"01.12.2016 23:30 - 01.12.2016 23:45","12819","12252"
"01.12.2016 23:45 - 02.12.2016 00:00","12562","11896"
"02.12.2016 00:00 - 02.12.2016 00:15","12311","11715"
"02.12.2016 00:15 - 02.12.2016 00:30","12217","11624"
"02.12.2016 00:30 - 02.12.2016 00:45","12043","11435"
"02.12.2016 00:45 - 02.12.2016 01:00","11806","11238"
"02.12.2016 01:00 - 02.12.2016 01:15","11602","11084"
"02.12.2016 01:15 - 02.12.2016 01:30","11408","10936"
"02.12.2016 01:30 - 02.12.2016 01:45","11246","10819"
"02.12.2016 01:45 - 02.12.2016 02:00","11125","10747"
"02.12.2016 02:00 - 02.12.2016 02:15","11006","10632"
"02.12.2016 02:15 - 02.12.2016 02:30","10895","10585"
"02.12.2016 02:30 - 02.12.2016 02:45","10885","10555"
"02.12.2016 02:45 - 02.12.2016 03:00","10852","10499"
"02.12.2016 03:00 - 02.12.2016 03:15","10784","10480"
"02.12.2016 03:15 - 02.12.2016 03:30","10771","10482"
"02.12.2016 03:30 - 02.12.2016 03:45","10749","10438"
"02.12.2016 03:45 - 02.12.2016 04:00","10709","10422"
"02.12.2016 04:00 - 02.12.2016 04:15","10700","10433"
"02.12.2016 04:15 - 02.12.2016 04:30","10738","10451"
"02.12.2016 04:30 - 02.12.2016 04:45","10789","10488"
"02.12.2016 04:45 - 02.12.2016 05:00","10826","10563"
"02.12.2016 05:00 - 02.12.2016 05:15","10860","10739"
"02.12.2016 05:15 - 02.12.2016 05:30","10938","10936"
"02.12.2016 05:30 - 02.12.2016 05:45","11143","11115"
"02.12.2016 05:45 - 02.12.2016 06:00","11396","11388"
"02.12.2016 06:00 - 02.12.2016 06:15","11787","11884"
"02.12.2016 06:15 - 02.12.2016 06:30","12418","12371"
"02.12.2016 06:30 - 02.12.2016 06:45","12913","12820"
"02.12.2016 06:45 - 02.12.2016 07:00","13414","13306"
"02.12.2016 07:00 - 02.12.2016 07:15","14086","14085"
"02.12.2016 07:15 - 02.12.2016 07:30","14931","14755"
"02.12.2016 07:30 - 02.12.2016 07:45","15715","15398"
"02.12.2016 07:45 - 02.12.2016 08:00","16240","15871"
"02.12.2016 08:00 - 02.12.2016 08:15","16714","16141"
"02.12.2016 08:15 - 02.12.2016 08:30","17056","16279"
"02.12.2016 08:30 - 02.12.2016 08:45","17343","16430"
"02.12.2016 08:45 - 02.12.2016 09:00","17594","16582"
"02.12.2016 09:00 - 02.12.2016 09:15","17819","16694"
"02.12.2016 09:15 - 02.12.2016 09:30","17971","16761"
"02.12.2016 09:30 - 02.12.2016 09:45","18048","16759"
"02.12.2016 09:45 - 02.12.2016 10:00","18076","16738"
"02.12.2016 10:00 - 02.12.2016 10:15","18078","16770"
"02.12.2016 10:15 - 02.12.2016 10:30","18020","16724"
"02.12.2016 10:30 - 02.12.2016 10:45","17887","16710"
"02.12.2016 10:45 - 02.12.2016 11:00","17787","16686"
"02.12.2016 11:00 - 02.12.2016 11:15","17600","16684"
"02.12.2016 11:15 - 02.12.2016 11:30","17448","16631"
"02.12.2016 11:30 - 02.12.2016 11:45","17543","16645"
"02.12.2016 11:45 - 02.12.2016 12:00","17474","16627"
"02.12.2016 12:00 - 02.12.2016 12:15","17389","16567"
"02.12.2016 12:15 - 02.12.2016 12:30","17255","16532"
"02.12.2016 12:30 - 02.12.2016 12:45","17104","16444"
"02.12.2016 12:45 - 02.12.2016 13:00","16932","16379"
"02.12.2016 13:00 - 02.12.2016 13:15","16876","16420"
"02.12.2016 13:15 - 02.12.2016 13:30","16967","16505"
"02.12.2016 13:30 - 02.12.2016 13:45","17050","16505"
"02.12.2016 13:45 - 02.12.2016 14:00","17064","16510"
"02.12.2016 14:00 - 02.12.2016 14:15","17075","16429"
"02.12.2016 14:15 - 02.12.2016 14:30","16946","16433"
"02.12.2016 14:30 - 02.12.2016 14:45","16804","16326"
"02.12.2016 14:45 - 02.12.2016 15:00","17042","16281"
"02.12.2016 15:00 - 02.12.2016 15:15","17143","16268"
"02.12.2016 15:15 - 02.12.2016 15:30","17219","16261"
"02.12.2016 15:30 - 02.12.2016 15:45","17336","16338"
"02.12.2016 15:45 - 02.12.2016 16:00","17448","16352"
"02.12.2016 16:00 - 02.12.2016 16:15","17512","16313"
"02.12.2016 16:15 - 02.12.2016 16:30","17508","16462"
"02.12.2016 16:30 - 02.12.2016 16:45","17594","16661"
"02.12.2016 16:45 - 02.12.2016 17:00","17712","17213"
"02.12.2016 17:00 - 02.12.2016 17:15","18054","17340"
"02.12.2016 17:15 - 02.12.2016 17:30","18257","17461"
"02.12.2016 17:30 - 02.12.2016 17:45","18504","17488"
"02.12.2016 17:45 - 02.12.2016 18:00","18526","17387"
"02.12.2016 18:00 - 02.12.2016 18:15","18316","17013"
"02.12.2016 18:15 - 02.12.2016 18:30","17734","16809"
"02.12.2016 18:30 - 02.12.2016 18:45","17544","16629"
"02.12.2016 18:45 - 02.12.2016 19:00","17365","16482"
"02.12.2016 19:00 - 02.12.2016 19:15","17285","16309"
"02.12.2016 19:15 - 02.12.2016 19:30","17037","16176"
"02.12.2016 19:30 - 02.12.2016 19:45","16831","16016"
"02.12.2016 19:45 - 02.12.2016 20:00","16617","15924"
"02.12.2016 20:00 - 02.12.2016 20:15","16492","15650"
"02.12.2016 20:15 - 02.12.2016 20:30","16262","15449"
"02.12.2016 20:30 - 02.12.2016 20:45","16041","15179"
"02.12.2016 20:45 - 02.12.2016 21:00","15774","14915"
"02.12.2016 21:00 - 02.12.2016 21:15","15523","14595"
"02.12.2016 21:15 - 02.12.2016 21:30","15343","14365"
"02.12.2016 21:30 - 02.12.2016 21:45","15095","14113"
"02.12.2016 21:45 - 02.12.2016 22:00","14763","13886"
"02.12.2016 22:00 - 02.12.2016 22:15","14512","13551"
"02.12.2016 22:15 - 02.12.2016 22:30","14229","13323"
"02.12.2016 22:30 - 02.12.2016 22:45","13974","13089"
"02.12.2016 22:45 - 02.12.2016 23:00","13688","12863"
"02.12.2016 23:00 - 02.12.2016 23:15","13501","12723"
"02.12.2016 23:15 - 02.12.2016 23:30","13382","12501"
"02.12.2016 23:30 - 02.12.2016 23:45","13157","12258"
"02.12.2016 23:45 - 03.12.2016 00:00","12876","12008"
"03.12.2016 00:00 - 03.12.2016 00:15","12643","11738"
"03.12.2016 00:15 - 03.12.2016 00:30","12510","11618"
