"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"05.01.2017 12:15 - 05.01.2017 12:30","18011","15955"
"05.01.2017 12:30 - 05.01.2017 12:45","17903","15848"
"05.01.2017 12:45 - 05.01.2017 13:00","17841","15785"
"05.01.2017 13:00 - 05.01.2017 13:15","17881","15842"
"05.01.2017 13:15 - 05.01.2017 13:30","17918","15847"
"05.01.2017 13:30 - 05.01.2017 13:45","17917","15861"
"05.01.2017 13:45 - 05.01.2017 14:00","17900","15852"
"05.01.2017 14:00 - 05.01.2017 14:15","17860","15785"
"05.01.2017 14:15 - 05.01.2017 14:30","17842","15759"
"05.01.2017 14:30 - 05.01.2017 14:45","17845","15799"
"05.01.2017 14:45 - 05.01.2017 15:00","17832","15861"
"05.01.2017 15:00 - 05.01.2017 15:15","17817","15887"
"05.01.2017 15:15 - 05.01.2017 15:30","17839","15936"
"05.01.2017 15:30 - 05.01.2017 15:45","17885","16048"
"05.01.2017 15:45 - 05.01.2017 16:00","17948","16183"
"05.01.2017 16:00 - 05.01.2017 16:15","17988","16264"
"05.01.2017 16:15 - 05.01.2017 16:30","18009","16345"
"05.01.2017 16:30 - 05.01.2017 16:45","18184","16493"
"05.01.2017 16:45 - 05.01.2017 17:00","18460","16930"
"05.01.2017 17:00 - 05.01.2017 17:15","18760","17361"
"05.01.2017 17:15 - 05.01.2017 17:30","18833","17735"
"05.01.2017 17:30 - 05.01.2017 17:45","18886","17891"
"05.01.2017 17:45 - 05.01.2017 18:00","18872","17838"
"05.01.2017 18:00 - 05.01.2017 18:15","18469","17470"
"05.01.2017 18:15 - 05.01.2017 18:30","18012","17253"
"05.01.2017 18:30 - 05.01.2017 18:45","17815","17083"
"05.01.2017 18:45 - 05.01.2017 19:00","17693","17068"
"05.01.2017 19:00 - 05.01.2017 19:15","17547","16874"
"05.01.2017 19:15 - 05.01.2017 19:30","17438","16664"
"05.01.2017 19:30 - 05.01.2017 19:45","17280","16544"
"05.01.2017 19:45 - 05.01.2017 20:00","17148","16365"
"05.01.2017 20:00 - 05.01.2017 20:15","17020","16146"
"05.01.2017 20:15 - 05.01.2017 20:30","16815","15931"
"05.01.2017 20:30 - 05.01.2017 20:45","16586","15712"
"05.01.2017 20:45 - 05.01.2017 21:00","16307","15471"
"05.01.2017 21:00 - 05.01.2017 21:15","16032","15240"
"05.01.2017 21:15 - 05.01.2017 21:30","15855","14965"
"05.01.2017 21:30 - 05.01.2017 21:45","15471","14659"
"05.01.2017 21:45 - 05.01.2017 22:00","15087","14450"
"05.01.2017 22:00 - 05.01.2017 22:15","14770","14059"
"05.01.2017 22:15 - 05.01.2017 22:30","14502","13834"
"05.01.2017 22:30 - 05.01.2017 22:45","14204","13546"
"05.01.2017 22:45 - 05.01.2017 23:00","13873","13312"
"05.01.2017 23:00 - 05.01.2017 23:15","13645","13165"
"05.01.2017 23:15 - 05.01.2017 23:30","13485","12837"
"05.01.2017 23:30 - 05.01.2017 23:45","13219","12611"
"05.01.2017 23:45 - 06.01.2017 00:00","12923","12340"
"06.01.2017 00:00 - 06.01.2017 00:15","12663","12104"
"06.01.2017 00:15 - 06.01.2017 00:30","12559","11956"
"06.01.2017 00:30 - 06.01.2017 00:45","12409","11774"
"06.01.2017 00:45 - 06.01.2017 01:00","12218","11574"
"06.01.2017 01:00 - 06.01.2017 01:15","12015","11455"
"06.01.2017 01:15 - 06.01.2017 01:30","11809","11345"
"06.01.2017 01:30 - 06.01.2017 01:45","11679","11217"
"06.01.2017 01:45 - 06.01.2017 02:00","11553","11131"
"06.01.2017 02:00 - 06.01.2017 02:15","11461","11082"
"06.01.2017 02:15 - 06.01.2017 02:30","11395","10997"
"06.01.2017 02:30 - 06.01.2017 02:45","11337","10949"
"06.01.2017 02:45 - 06.01.2017 03:00","11266","10874"
"06.01.2017 03:00 - 06.01.2017 03:15","11240","10872"
"06.01.2017 03:15 - 06.01.2017 03:30","11177","10869"
"06.01.2017 03:30 - 06.01.2017 03:45","11149","10847"
"06.01.2017 03:45 - 06.01.2017 04:00","11129","10836"
"06.01.2017 04:00 - 06.01.2017 04:15","11110","10840"
"06.01.2017 04:15 - 06.01.2017 04:30","11165","10890"
"06.01.2017 04:30 - 06.01.2017 04:45","11246","10950"
"06.01.2017 04:45 - 06.01.2017 05:00","11318","11011"
"06.01.2017 05:00 - 06.01.2017 05:15","11420","11139"
"06.01.2017 05:15 - 06.01.2017 05:30","11564","11293"
"06.01.2017 05:30 - 06.01.2017 05:45","11703","11515"
"06.01.2017 05:45 - 06.01.2017 06:00","11978","11709"
"06.01.2017 06:00 - 06.01.2017 06:15","12304","12141"
"06.01.2017 06:15 - 06.01.2017 06:30","12791","12488"
"06.01.2017 06:30 - 06.01.2017 06:45","13200","12835"
"06.01.2017 06:45 - 06.01.2017 07:00","13622","13174"
"06.01.2017 07:00 - 06.01.2017 07:15","14124","13771"
"06.01.2017 07:15 - 06.01.2017 07:30","14668","14267"
"06.01.2017 07:30 - 06.01.2017 07:45","15153","14767"
"06.01.2017 07:45 - 06.01.2017 08:00","15825","15261"
"06.01.2017 08:00 - 06.01.2017 08:15","16361","15737"
"06.01.2017 08:15 - 06.01.2017 08:30","16772","16050"
"06.01.2017 08:30 - 06.01.2017 08:45","17039","16206"
"06.01.2017 08:45 - 06.01.2017 09:00","17209","16363"
"06.01.2017 09:00 - 06.01.2017 09:15","17398","16609"
"06.01.2017 09:15 - 06.01.2017 09:30","17542","16726"
"06.01.2017 09:30 - 06.01.2017 09:45","17602","16774"
"06.01.2017 09:45 - 06.01.2017 10:00","17574","16831"
"06.01.2017 10:00 - 06.01.2017 10:15","17707","16814"
"06.01.2017 10:15 - 06.01.2017 10:30","17784","16797"
"06.01.2017 10:30 - 06.01.2017 10:45","17765","16782"
"06.01.2017 10:45 - 06.01.2017 11:00","17744","16775"
"06.01.2017 11:00 - 06.01.2017 11:15","17690","16719"
"06.01.2017 11:15 - 06.01.2017 11:30","17571","16701"
"06.01.2017 11:30 - 06.01.2017 11:45","17451","16666"
"06.01.2017 11:45 - 06.01.2017 12:00","17546","16633"
"06.01.2017 12:00 - 06.01.2017 12:15","17434","16537"
"06.01.2017 12:15 - 06.01.2017 12:30","17311","16381"
"06.01.2017 12:30 - 06.01.2017 12:45","17178","16305"
"06.01.2017 12:45 - 06.01.2017 13:00","17050","16237"
"06.01.2017 13:00 - 06.01.2017 13:15","17016","16215"
"06.01.2017 13:15 - 06.01.2017 13:30","17004","16267"
"06.01.2017 13:30 - 06.01.2017 13:45","16964","16225"
"06.01.2017 13:45 - 06.01.2017 14:00","16873","16230"
"06.01.2017 14:00 - 06.01.2017 14:15","16801","16183"
"06.01.2017 14:15 - 06.01.2017 14:30","16697","16174"
"06.01.2017 14:30 - 06.01.2017 14:45","16614","16178"
"06.01.2017 14:45 - 06.01.2017 15:00","16554","16232"
"06.01.2017 15:00 - 06.01.2017 15:15","16492","16257"
"06.01.2017 15:15 - 06.01.2017 15:30","16475","16268"
"06.01.2017 15:30 - 06.01.2017 15:45","16475","16335"
"06.01.2017 15:45 - 06.01.2017 16:00","16501","16406"
"06.01.2017 16:00 - 06.01.2017 16:15","16400","16422"
"06.01.2017 16:15 - 06.01.2017 16:30","16398","16556"
"06.01.2017 16:30 - 06.01.2017 16:45","16618","16651"
"06.01.2017 16:45 - 06.01.2017 17:00","16987","17072"
"06.01.2017 17:00 - 06.01.2017 17:15","17345","17564"
"06.01.2017 17:15 - 06.01.2017 17:30","17498","17886"
"06.01.2017 17:30 - 06.01.2017 17:45","17607","17939"
"06.01.2017 17:45 - 06.01.2017 18:00","17545","17897"
"06.01.2017 18:00 - 06.01.2017 18:15","17265","17524"
"06.01.2017 18:15 - 06.01.2017 18:30","16795","17228"
"06.01.2017 18:30 - 06.01.2017 18:45","16519","17071"
"06.01.2017 18:45 - 06.01.2017 19:00","16364","16930"
"06.01.2017 19:00 - 06.01.2017 19:15","16240","16721"
"06.01.2017 19:15 - 06.01.2017 19:30","16052","16570"
"06.01.2017 19:30 - 06.01.2017 19:45","15859","16365"
"06.01.2017 19:45 - 06.01.2017 20:00","15680","16217"
"06.01.2017 20:00 - 06.01.2017 20:15","15482","15936"
"06.01.2017 20:15 - 06.01.2017 20:30","15262","15677"
"06.01.2017 20:30 - 06.01.2017 20:45","15035","15453"
"06.01.2017 20:45 - 06.01.2017 21:00","14773","15151"
"06.01.2017 21:00 - 06.01.2017 21:15","14534","14774"
"06.01.2017 21:15 - 06.01.2017 21:30","14361","14533"
"06.01.2017 21:30 - 06.01.2017 21:45","14106","14344"
"06.01.2017 21:45 - 06.01.2017 22:00","13852","14063"
"06.01.2017 22:00 - 06.01.2017 22:15","13533","13806"
"06.01.2017 22:15 - 06.01.2017 22:30","13300","13613"
"06.01.2017 22:30 - 06.01.2017 22:45","13067","13374"
"06.01.2017 22:45 - 06.01.2017 23:00","12838","13181"
"06.01.2017 23:00 - 06.01.2017 23:15","12629","13026"
"06.01.2017 23:15 - 06.01.2017 23:30","12549","12828"
"06.01.2017 23:30 - 06.01.2017 23:45","12332","12515"
"06.01.2017 23:45 - 07.01.2017 00:00","12016","12333"
"07.01.2017 00:00 - 07.01.2017 00:15","12366","12086"
"07.01.2017 00:15 - 07.01.2017 00:30","12259","11995"
"07.01.2017 00:30 - 07.01.2017 00:45","12152","11790"
"07.01.2017 00:45 - 07.01.2017 01:00","11953","11645"
"07.01.2017 01:00 - 07.01.2017 01:15","11742","11425"
"07.01.2017 01:15 - 07.01.2017 01:30","11569","11307"
"07.01.2017 01:30 - 07.01.2017 01:45","11404","11136"
"07.01.2017 01:45 - 07.01.2017 02:00","11285","11055"
"07.01.2017 02:00 - 07.01.2017 02:15","11177","10955"
"07.01.2017 02:15 - 07.01.2017 02:30","11110","10952"
"07.01.2017 02:30 - 07.01.2017 02:45","11067","10828"
"07.01.2017 02:45 - 07.01.2017 03:00","11029","10789"
"07.01.2017 03:00 - 07.01.2017 03:15","11034","10729"
"07.01.2017 03:15 - 07.01.2017 03:30","11002","10742"
"07.01.2017 03:30 - 07.01.2017 03:45","10967","10659"
"07.01.2017 03:45 - 07.01.2017 04:00","10912","10631"
"07.01.2017 04:00 - 07.01.2017 04:15","10862","10619"
"07.01.2017 04:15 - 07.01.2017 04:30","10874","10615"
"07.01.2017 04:30 - 07.01.2017 04:45","10908","10615"
"07.01.2017 04:45 - 07.01.2017 05:00","10906","10620"
"07.01.2017 05:00 - 07.01.2017 05:15","10931","10646"
"07.01.2017 05:15 - 07.01.2017 05:30","10986","10701"
"07.01.2017 05:30 - 07.01.2017 05:45","11051","10760"
"07.01.2017 05:45 - 07.01.2017 06:00","11163","10840"
"07.01.2017 06:00 - 07.01.2017 06:15","11270","10999"
"07.01.2017 06:15 - 07.01.2017 06:30","11444","11130"
"07.01.2017 06:30 - 07.01.2017 06:45","11620","11250"
"07.01.2017 06:45 - 07.01.2017 07:00","11806","11453"
"07.01.2017 07:00 - 07.01.2017 07:15","11992","11727"
"07.01.2017 07:15 - 07.01.2017 07:30","12226","11961"
"07.01.2017 07:30 - 07.01.2017 07:45","12505","12182"
"07.01.2017 07:45 - 07.01.2017 08:00","12829","12484"
"07.01.2017 08:00 - 07.01.2017 08:15","13184","12821"
"07.01.2017 08:15 - 07.01.2017 08:30","13492","13179"
"07.01.2017 08:30 - 07.01.2017 08:45","13828","13441"
"07.01.2017 08:45 - 07.01.2017 09:00","14054","13697"
"07.01.2017 09:00 - 07.01.2017 09:15","14288","13998"
"07.01.2017 09:15 - 07.01.2017 09:30","14544","14246"
"07.01.2017 09:30 - 07.01.2017 09:45","14781","14499"
"07.01.2017 09:45 - 07.01.2017 10:00","15015","14763"
"07.01.2017 10:00 - 07.01.2017 10:15","15200","14931"
"07.01.2017 10:15 - 07.01.2017 10:30","15346","15048"
"07.01.2017 10:30 - 07.01.2017 10:45","15443","15130"
"07.01.2017 10:45 - 07.01.2017 11:00","15532","15228"
"07.01.2017 11:00 - 07.01.2017 11:15","15537","15281"
"07.01.2017 11:15 - 07.01.2017 11:30","15570","15334"
"07.01.2017 11:30 - 07.01.2017 11:45","15587","15426"
"07.01.2017 11:45 - 07.01.2017 12:00","15548","15502"
"07.01.2017 12:00 - 07.01.2017 12:15","15497","15454"
"07.01.2017 12:15 - 07.01.2017 12:30","15418","15474"
"07.01.2017 12:30 - 07.01.2017 12:45","15361","15383"
"07.01.2017 12:45 - 07.01.2017 13:00","15293","15351"
"07.01.2017 13:00 - 07.01.2017 13:15","15228","15288"
"07.01.2017 13:15 - 07.01.2017 13:30","15182","15268"
"07.01.2017 13:30 - 07.01.2017 13:45","15170","15222"
"07.01.2017 13:45 - 07.01.2017 14:00","15215","15205"
"07.01.2017 14:00 - 07.01.2017 14:15","15156","15123"
"07.01.2017 14:15 - 07.01.2017 14:30","15115","15084"
"07.01.2017 14:30 - 07.01.2017 14:45","15057","15057"
"07.01.2017 14:45 - 07.01.2017 15:00","15024","15003"
"07.01.2017 15:00 - 07.01.2017 15:15","15005","14965"
"07.01.2017 15:15 - 07.01.2017 15:30","14934","14954"
"07.01.2017 15:30 - 07.01.2017 15:45","14864","14898"
"07.01.2017 15:45 - 07.01.2017 16:00","14885","14917"
"07.01.2017 16:00 - 07.01.2017 16:15","14908","14853"
"07.01.2017 16:15 - 07.01.2017 16:30","14910","14981"
"07.01.2017 16:30 - 07.01.2017 16:45","15055","15173"
"07.01.2017 16:45 - 07.01.2017 17:00","15350","15497"
"07.01.2017 17:00 - 07.01.2017 17:15","15592","15858"
"07.01.2017 17:15 - 07.01.2017 17:30","15435","16077"
"07.01.2017 17:30 - 07.01.2017 17:45","15479","16163"
"07.01.2017 17:45 - 07.01.2017 18:00","15507","16129"
"07.01.2017 18:00 - 07.01.2017 18:15","15343","15795"
"07.01.2017 18:15 - 07.01.2017 18:30","14882","15628"
"07.01.2017 18:30 - 07.01.2017 18:45","14720","15493"
"07.01.2017 18:45 - 07.01.2017 19:00","14562","15336"
"07.01.2017 19:00 - 07.01.2017 19:15","14411","15197"
"07.01.2017 19:15 - 07.01.2017 19:30","14300","15058"
"07.01.2017 19:30 - 07.01.2017 19:45","14138","14870"
"07.01.2017 19:45 - 07.01.2017 20:00","13966","14758"
"07.01.2017 20:00 - 07.01.2017 20:15","13812","14564"
"07.01.2017 20:15 - 07.01.2017 20:30","13724","14378"
"07.01.2017 20:30 - 07.01.2017 20:45","13514","14160"
"07.01.2017 20:45 - 07.01.2017 21:00","13172","13895"
"07.01.2017 21:00 - 07.01.2017 21:15","12902","13627"
"07.01.2017 21:15 - 07.01.2017 21:30","12863","13487"
"07.01.2017 21:30 - 07.01.2017 21:45","12760","13326"
"07.01.2017 21:45 - 07.01.2017 22:00","12567","13123"
"07.01.2017 22:00 - 07.01.2017 22:15","12428","12923"
"07.01.2017 22:15 - 07.01.2017 22:30","12303","12745"
"07.01.2017 22:30 - 07.01.2017 22:45","12181","12567"
"07.01.2017 22:45 - 07.01.2017 23:00","12024","12394"
"07.01.2017 23:00 - 07.01.2017 23:15","11888","12193"
"07.01.2017 23:15 - 07.01.2017 23:30","11779","11981"
"07.01.2017 23:30 - 07.01.2017 23:45","11624","11749"
"07.01.2017 23:45 - 08.01.2017 00:00","11419","11548"
"08.01.2017 00:00 - 08.01.2017 00:15","11253","11330"
"08.01.2017 00:15 - 08.01.2017 00:30","11265","11216"
"08.01.2017 00:30 - 08.01.2017 00:45","11291","11053"
"08.01.2017 00:45 - 08.01.2017 01:00","11180","10914"
"08.01.2017 01:00 - 08.01.2017 01:15","10973","10741"
"08.01.2017 01:15 - 08.01.2017 01:30","10874","10668"
"08.01.2017 01:30 - 08.01.2017 01:45","10738","10534"
"08.01.2017 01:45 - 08.01.2017 02:00","10550","10432"
"08.01.2017 02:00 - 08.01.2017 02:15","10384","10315"
"08.01.2017 02:15 - 08.01.2017 02:30","10235","10218"
"08.01.2017 02:30 - 08.01.2017 02:45","10053","10138"
"08.01.2017 02:45 - 08.01.2017 03:00","9906","10049"
"08.01.2017 03:00 - 08.01.2017 03:15","9854","9999"
"08.01.2017 03:15 - 08.01.2017 03:30","9815","9933"
"08.01.2017 03:30 - 08.01.2017 03:45","9736","9946"
"08.01.2017 03:45 - 08.01.2017 04:00","9649","9895"
"08.01.2017 04:00 - 08.01.2017 04:15","9570","9913"
"08.01.2017 04:15 - 08.01.2017 04:30","9553","9882"
"08.01.2017 04:30 - 08.01.2017 04:45","9549","9857"
"08.01.2017 04:45 - 08.01.2017 05:00","9547","9899"
"08.01.2017 05:00 - 08.01.2017 05:15","9582","9951"
"08.01.2017 05:15 - 08.01.2017 05:30","9611","9968"
"08.01.2017 05:30 - 08.01.2017 05:45","9653","10013"
"08.01.2017 05:45 - 08.01.2017 06:00","9693","10037"
"08.01.2017 06:00 - 08.01.2017 06:15","9761","10193"
"08.01.2017 06:15 - 08.01.2017 06:30","9828","10302"
"08.01.2017 06:30 - 08.01.2017 06:45","9893","10345"
"08.01.2017 06:45 - 08.01.2017 07:00","9932","10444"
"08.01.2017 07:00 - 08.01.2017 07:15","9995","10604"
"08.01.2017 07:15 - 08.01.2017 07:30","10198","10725"
"08.01.2017 07:30 - 08.01.2017 07:45","10331","10878"
"08.01.2017 07:45 - 08.01.2017 08:00","10535","11094"
"08.01.2017 08:00 - 08.01.2017 08:15","10764","11342"
"08.01.2017 08:15 - 08.01.2017 08:30","11035","11541"
"08.01.2017 08:30 - 08.01.2017 08:45","11265","11628"
"08.01.2017 08:45 - 08.01.2017 09:00","11362","11785"
"08.01.2017 09:00 - 08.01.2017 09:15","11430","12011"
"08.01.2017 09:15 - 08.01.2017 09:30","11483","12207"
"08.01.2017 09:30 - 08.01.2017 09:45","11674","12405"
"08.01.2017 09:45 - 08.01.2017 10:00","11868","12569"
"08.01.2017 10:00 - 08.01.2017 10:15","12000","12698"
"08.01.2017 10:15 - 08.01.2017 10:30","12191","12822"
"08.01.2017 10:30 - 08.01.2017 10:45","12349","12965"
"08.01.2017 10:45 - 08.01.2017 11:00","12490","13073"
"08.01.2017 11:00 - 08.01.2017 11:15","12532","13184"
"08.01.2017 11:15 - 08.01.2017 11:30","12663","13245"
"08.01.2017 11:30 - 08.01.2017 11:45","12819","13337"
"08.01.2017 11:45 - 08.01.2017 12:00","12923","13435"
"08.01.2017 12:00 - 08.01.2017 12:15","12996","13559"
"08.01.2017 12:15 - 08.01.2017 12:30","13094","13601"
"08.01.2017 12:30 - 08.01.2017 12:45","13169","13600"
"08.01.2017 12:45 - 08.01.2017 13:00","13195","13614"
"08.01.2017 13:00 - 08.01.2017 13:15","13204","13603"
"08.01.2017 13:15 - 08.01.2017 13:30","13223","13626"
"08.01.2017 13:30 - 08.01.2017 13:45","13261","13636"
"08.01.2017 13:45 - 08.01.2017 14:00","13304","13610"
"08.01.2017 14:00 - 08.01.2017 14:15","13317","13580"
"08.01.2017 14:15 - 08.01.2017 14:30","13345","13545"
"08.01.2017 14:30 - 08.01.2017 14:45","13302","13488"
"08.01.2017 14:45 - 08.01.2017 15:00","13277","13489"
"08.01.2017 15:00 - 08.01.2017 15:15","13276","13422"
"08.01.2017 15:15 - 08.01.2017 15:30","13276","13450"
"08.01.2017 15:30 - 08.01.2017 15:45","13285","13464"
"08.01.2017 15:45 - 08.01.2017 16:00","13324","13523"
"08.01.2017 16:00 - 08.01.2017 16:15","13294","13539"
"08.01.2017 16:15 - 08.01.2017 16:30","13274","13676"
"08.01.2017 16:30 - 08.01.2017 16:45","13500","13958"
"08.01.2017 16:45 - 08.01.2017 17:00","13815","14314"
"08.01.2017 17:00 - 08.01.2017 17:15","14156","14746"
"08.01.2017 17:15 - 08.01.2017 17:30","14233","15097"
"08.01.2017 17:30 - 08.01.2017 17:45","14521","15322"
"08.01.2017 17:45 - 08.01.2017 18:00","14681","15388"
"08.01.2017 18:00 - 08.01.2017 18:15","14595","15216"
"08.01.2017 18:15 - 08.01.2017 18:30","14357","15037"
"08.01.2017 18:30 - 08.01.2017 18:45","14296","14914"
"08.01.2017 18:45 - 08.01.2017 19:00","14208","14807"
"08.01.2017 19:00 - 08.01.2017 19:15","14102","14740"
"08.01.2017 19:15 - 08.01.2017 19:30","14010","14632"
"08.01.2017 19:30 - 08.01.2017 19:45","13914","14510"
"08.01.2017 19:45 - 08.01.2017 20:00","13832","14449"
"08.01.2017 20:00 - 08.01.2017 20:15","13784","14256"
"08.01.2017 20:15 - 08.01.2017 20:30","13745","14136"
"08.01.2017 20:30 - 08.01.2017 20:45","13627","13854"
"08.01.2017 20:45 - 08.01.2017 21:00","13475","13676"
"08.01.2017 21:00 - 08.01.2017 21:15","13341","13492"
"08.01.2017 21:15 - 08.01.2017 21:30","13247","13378"
"08.01.2017 21:30 - 08.01.2017 21:45","13121","13234"
"08.01.2017 21:45 - 08.01.2017 22:00","12956","12973"
"08.01.2017 22:00 - 08.01.2017 22:15","12799","12760"
"08.01.2017 22:15 - 08.01.2017 22:30","12668","12567"
"08.01.2017 22:30 - 08.01.2017 22:45","12481","12333"
"08.01.2017 22:45 - 08.01.2017 23:00","12250","12075"
"08.01.2017 23:00 - 08.01.2017 23:15","12057","11837"
"08.01.2017 23:15 - 08.01.2017 23:30","11933","11630"
"08.01.2017 23:30 - 08.01.2017 23:45","11703","11372"
"08.01.2017 23:45 - 09.01.2017 00:00","11457","11170"
"09.01.2017 00:00 - 09.01.2017 00:15","11240","10989"
"09.01.2017 00:15 - 09.01.2017 00:30","11349","10869"
"09.01.2017 00:30 - 09.01.2017 00:45","11308","10778"
"09.01.2017 00:45 - 09.01.2017 01:00","11152","10610"
"09.01.2017 01:00 - 09.01.2017 01:15","11010","10564"
"09.01.2017 01:15 - 09.01.2017 01:30","10834","10470"
"09.01.2017 01:30 - 09.01.2017 01:45","10660","10385"
"09.01.2017 01:45 - 09.01.2017 02:00","10415","10294"
"09.01.2017 02:00 - 09.01.2017 02:15","10299","10297"
"09.01.2017 02:15 - 09.01.2017 02:30","10218","10239"
"09.01.2017 02:30 - 09.01.2017 02:45","10130","10216"
"09.01.2017 02:45 - 09.01.2017 03:00","10062","10126"
"09.01.2017 03:00 - 09.01.2017 03:15","10035","10097"
"09.01.2017 03:15 - 09.01.2017 03:30","10049","10129"
"09.01.2017 03:30 - 09.01.2017 03:45","10054","10137"
"09.01.2017 03:45 - 09.01.2017 04:00","9993","10151"
"09.01.2017 04:00 - 09.01.2017 04:15","9994","10155"
"09.01.2017 04:15 - 09.01.2017 04:30","10039","10240"
"09.01.2017 04:30 - 09.01.2017 04:45","10086","10295"
"09.01.2017 04:45 - 09.01.2017 05:00","10117","10375"
"09.01.2017 05:00 - 09.01.2017 05:15","10202","10555"
"09.01.2017 05:15 - 09.01.2017 05:30","10393","10744"
"09.01.2017 05:30 - 09.01.2017 05:45","10606","10958"
"09.01.2017 05:45 - 09.01.2017 06:00","10848","11274"
"09.01.2017 06:00 - 09.01.2017 06:15","11125","11779"
"09.01.2017 06:15 - 09.01.2017 06:30","11501","12245"
"09.01.2017 06:30 - 09.01.2017 06:45","11916","12721"
"09.01.2017 06:45 - 09.01.2017 07:00","12366","13229"
"09.01.2017 07:00 - 09.01.2017 07:15","12733","13925"
"09.01.2017 07:15 - 09.01.2017 07:30","13360","14641"
"09.01.2017 07:30 - 09.01.2017 07:45","13919","15210"
"09.01.2017 07:45 - 09.01.2017 08:00","14381","15743"
"09.01.2017 08:00 - 09.01.2017 08:15","14803","16240"
"09.01.2017 08:15 - 09.01.2017 08:30","15220","16536"
"09.01.2017 08:30 - 09.01.2017 08:45","15528","16672"
"09.01.2017 08:45 - 09.01.2017 09:00","15707","16765"
"09.01.2017 09:00 - 09.01.2017 09:15","15851","16934"
"09.01.2017 09:15 - 09.01.2017 09:30","15979","17057"
"09.01.2017 09:30 - 09.01.2017 09:45","16167","17058"
"09.01.2017 09:45 - 09.01.2017 10:00","16231","17138"
"09.01.2017 10:00 - 09.01.2017 10:15","16254","17114"
"09.01.2017 10:15 - 09.01.2017 10:30","16221","17139"
"09.01.2017 10:30 - 09.01.2017 10:45","16278","17127"
"09.01.2017 10:45 - 09.01.2017 11:00","16299","17132"
"09.01.2017 11:00 - 09.01.2017 11:15","16296","17157"
"09.01.2017 11:15 - 09.01.2017 11:30","16246","17173"
"09.01.2017 11:30 - 09.01.2017 11:45","16082","17146"
"09.01.2017 11:45 - 09.01.2017 12:00","15934","17161"
"09.01.2017 12:00 - 09.01.2017 12:15","16008","17134"
"09.01.2017 12:15 - 09.01.2017 12:30","15951","17076"
"09.01.2017 12:30 - 09.01.2017 12:45","15905","17015"
"09.01.2017 12:45 - 09.01.2017 13:00","15852","17009"
"09.01.2017 13:00 - 09.01.2017 13:15","15843","17181"
"09.01.2017 13:15 - 09.01.2017 13:30","15920","17214"
"09.01.2017 13:30 - 09.01.2017 13:45","15896","17210"
"09.01.2017 13:45 - 09.01.2017 14:00","15831","17220"
"09.01.2017 14:00 - 09.01.2017 14:15","15792","17108"
"09.01.2017 14:15 - 09.01.2017 14:30","15767","17108"
"09.01.2017 14:30 - 09.01.2017 14:45","15829","17104"
"09.01.2017 14:45 - 09.01.2017 15:00","15851","17072"
"09.01.2017 15:00 - 09.01.2017 15:15","15906","17041"
"09.01.2017 15:15 - 09.01.2017 15:30","15892","17071"
"09.01.2017 15:30 - 09.01.2017 15:45","15987","17128"
"09.01.2017 15:45 - 09.01.2017 16:00","16092","17150"
"09.01.2017 16:00 - 09.01.2017 16:15","16130","17134"
