jobid,fold,variant,epoch,batch,total_batches,loss,filename
err_12191775,1,quantum,1,7,52,0.147,err_12191775_1.err
err_12191775,1,quantum,1,7,52,0.144,err_12191775_1.err
err_12191775,1,quantum,1,8,52,0.144,err_12191775_1.err
err_12191775,1,quantum,1,8,52,0.1,err_12191775_1.err
err_12191775,1,quantum,1,9,52,0.1,err_12191775_1.err
err_12191775,1,quantum,1,9,52,0.105,err_12191775_1.err
err_12191775,1,quantum,1,10,52,0.105,err_12191775_1.err
err_12191775,1,quantum,1,10,52,0.0743,err_12191775_1.err
err_12191775,1,quantum,1,11,52,0.0743,err_12191775_1.err
err_12191775,1,quantum,1,11,52,0.0825,err_12191775_1.err
err_12191775,1,quantum,1,12,52,0.0825,err_12191775_1.err
err_12191775,1,quantum,1,12,52,0.0781,err_12191775_1.err
err_12191775,1,quantum,1,13,52,0.0781,err_12191775_1.err
err_12191775,1,quantum,1,13,52,0.0897,err_12191775_1.err
err_12191775,1,quantum,1,14,52,0.0897,err_12191775_1.err
err_12191775,1,quantum,1,14,52,0.0641,err_12191775_1.err
err_12191775,1,quantum,1,15,52,0.0641,err_12191775_1.err
err_12191775,1,quantum,1,15,52,0.0813,err_12191775_1.err
err_12191775,1,quantum,1,16,52,0.0813,err_12191775_1.err
err_12191775,1,quantum,1,16,52,0.0684,err_12191775_1.err
err_12191775,1,quantum,1,17,52,0.0684,err_12191775_1.err
err_12191775,1,quantum,1,17,52,0.0891,err_12191775_1.err
err_12191775,1,quantum,1,18,52,0.0891,err_12191775_1.err
err_12191775,1,quantum,1,18,52,0.0682,err_12191775_1.err
err_12191775,1,quantum,1,19,52,0.0682,err_12191775_1.err
err_12191775,1,quantum,1,19,52,0.0478,err_12191775_1.err
err_12191775,1,quantum,1,20,52,0.0478,err_12191775_1.err
err_12191775,1,quantum,1,20,52,0.0379,err_12191775_1.err
err_12191775,1,quantum,1,21,52,0.0379,err_12191775_1.err
err_12191775,1,quantum,1,21,52,0.0486,err_12191775_1.err
err_12191775,1,quantum,1,22,52,0.0486,err_12191775_1.err
err_12191775,1,quantum,1,22,52,0.0648,err_12191775_1.err
err_12191775,1,quantum,1,23,52,0.0648,err_12191775_1.err
err_12191775,1,quantum,1,23,52,0.0681,err_12191775_1.err
err_12191775,1,quantum,1,24,52,0.0681,err_12191775_1.err
err_12191775,1,quantum,1,24,52,0.0639,err_12191775_1.err
err_12191775,1,quantum,1,25,52,0.0639,err_12191775_1.err
err_12191775,1,quantum,1,25,52,0.0668,err_12191775_1.err
err_12191775,1,quantum,1,26,52,0.0668,err_12191775_1.err
err_12191775,1,quantum,1,26,52,0.0817,err_12191775_1.err
err_12191775,1,quantum,1,27,52,0.0817,err_12191775_1.err
err_12191775,1,quantum,1,27,52,0.0681,err_12191775_1.err
err_12191775,1,quantum,1,28,52,0.0681,err_12191775_1.err
err_12191775,1,quantum,1,28,52,0.0814,err_12191775_1.err
err_12191775,1,quantum,1,29,52,0.0814,err_12191775_1.err
err_12191775,1,quantum,1,29,52,0.0834,err_12191775_1.err
err_12191775,1,quantum,1,30,52,0.0834,err_12191775_1.err
err_12191775,1,quantum,1,30,52,0.115,err_12191775_1.err
err_12191775,1,quantum,1,31,52,0.115,err_12191775_1.err
err_12191775,1,quantum,1,31,52,0.0867,err_12191775_1.err
err_12191775,1,quantum,1,32,52,0.0867,err_12191775_1.err
err_12191775,1,quantum,1,32,52,0.131,err_12191775_1.err
err_12191775,1,quantum,1,33,52,0.131,err_12191775_1.err
err_12191775,1,quantum,1,33,52,0.0867,err_12191775_1.err
err_12191775,1,quantum,1,34,52,0.0867,err_12191775_1.err
err_12191775,1,quantum,1,34,52,0.0717,err_12191775_1.err
err_12191775,1,quantum,1,35,52,0.0717,err_12191775_1.err
err_12191775,1,quantum,1,35,52,0.0742,err_12191775_1.err
err_12191775,1,quantum,1,36,52,0.0742,err_12191775_1.err
err_12191775,1,quantum,1,36,52,0.0907,err_12191775_1.err
err_12191775,1,quantum,1,37,52,0.0907,err_12191775_1.err
err_12191775,1,quantum,1,37,52,0.0858,err_12191775_1.err
err_12191775,1,quantum,1,38,52,0.0858,err_12191775_1.err
err_12191775,1,quantum,1,38,52,0.0997,err_12191775_1.err
err_12191775,1,quantum,1,39,52,0.0997,err_12191775_1.err
err_12191775,1,quantum,1,39,52,0.0569,err_12191775_1.err
err_12191775,1,quantum,1,40,52,0.0569,err_12191775_1.err
err_12191775,1,quantum,1,40,52,0.0609,err_12191775_1.err
err_12191775,1,quantum,1,41,52,0.0609,err_12191775_1.err
err_12191775,1,quantum,1,41,52,0.0477,err_12191775_1.err
err_12191775,1,quantum,1,42,52,0.0477,err_12191775_1.err
err_12191775,1,quantum,1,42,52,0.0475,err_12191775_1.err
err_12191775,1,quantum,1,43,52,0.0475,err_12191775_1.err
err_12191775,1,quantum,1,43,52,0.053,err_12191775_1.err
err_12191775,1,quantum,1,44,52,0.053,err_12191775_1.err
err_12191775,1,quantum,1,44,52,0.0459,err_12191775_1.err
err_12191775,1,quantum,1,45,52,0.0459,err_12191775_1.err
err_12191775,1,quantum,1,45,52,0.0513,err_12191775_1.err
err_12191775,1,quantum,1,46,52,0.0513,err_12191775_1.err
err_12191775,1,quantum,1,46,52,0.0516,err_12191775_1.err
err_12191775,1,quantum,1,47,52,0.0516,err_12191775_1.err
err_12191775,1,quantum,1,47,52,0.0548,err_12191775_1.err
err_12191775,1,quantum,1,48,52,0.0548,err_12191775_1.err
err_12191775,1,quantum,1,48,52,0.0555,err_12191775_1.err
err_12191775,1,quantum,1,49,52,0.0555,err_12191775_1.err
err_12191775,1,quantum,1,49,52,0.0514,err_12191775_1.err
err_12191775,1,quantum,1,50,52,0.0514,err_12191775_1.err
err_12191775,1,quantum,1,50,52,0.0557,err_12191775_1.err
err_12191775,1,quantum,1,51,52,0.0557,err_12191775_1.err
err_12191775,1,quantum,1,51,52,0.0434,err_12191775_1.err
err_12191775,1,quantum,1,52,52,0.0434,err_12191775_1.err
err_12191775,1,quantum,2,0,52,0.0735,err_12191775_1.err
err_12191775,1,quantum,2,1,52,0.0735,err_12191775_1.err
err_12191775,1,quantum,2,1,52,0.074,err_12191775_1.err
err_12191775,1,quantum,2,2,52,0.074,err_12191775_1.err
err_12191775,1,quantum,2,2,52,0.0762,err_12191775_1.err
err_12191775,1,quantum,2,3,52,0.0762,err_12191775_1.err
err_12191775,1,quantum,2,3,52,0.0757,err_12191775_1.err
err_12191775,1,quantum,2,4,52,0.0757,err_12191775_1.err
err_12191775,1,quantum,2,4,52,0.0599,err_12191775_1.err
err_12191775,1,quantum,2,5,52,0.0599,err_12191775_1.err
err_12191775,1,quantum,2,5,52,0.0634,err_12191775_1.err
err_12191775,1,quantum,2,6,52,0.0634,err_12191775_1.err
err_12191775,1,quantum,2,6,52,0.0506,err_12191775_1.err
err_12191775,1,quantum,2,7,52,0.0506,err_12191775_1.err
err_12191775,1,quantum,2,7,52,0.0509,err_12191775_1.err
err_12191775,1,quantum,2,8,52,0.0509,err_12191775_1.err
err_12191775,1,quantum,2,8,52,0.051,err_12191775_1.err
err_12191775,1,quantum,2,9,52,0.051,err_12191775_1.err
err_12191775,1,quantum,2,9,52,0.0519,err_12191775_1.err
err_12191775,1,quantum,2,10,52,0.0519,err_12191775_1.err
err_12191775,1,quantum,2,10,52,0.0543,err_12191775_1.err
err_12191775,1,quantum,2,11,52,0.0543,err_12191775_1.err
err_12191775,1,quantum,2,11,52,0.0478,err_12191775_1.err
err_12191775,1,quantum,2,12,52,0.0478,err_12191775_1.err
err_12191775,1,quantum,2,12,52,0.0495,err_12191775_1.err
err_12191775,1,quantum,2,13,52,0.0495,err_12191775_1.err
err_12191775,1,quantum,2,13,52,0.0457,err_12191775_1.err
err_12191775,1,quantum,2,14,52,0.0457,err_12191775_1.err
err_12191775,1,quantum,2,14,52,0.0478,err_12191775_1.err
err_12191775,1,quantum,2,15,52,0.0478,err_12191775_1.err
err_12191775,1,quantum,2,15,52,0.0524,err_12191775_1.err
err_12191775,1,quantum,2,16,52,0.0524,err_12191775_1.err
err_12191775,1,quantum,2,16,52,0.047,err_12191775_1.err
err_12191775,1,quantum,2,17,52,0.047,err_12191775_1.err
err_12191775,1,quantum,2,17,52,0.0501,err_12191775_1.err
err_12191775,1,quantum,2,18,52,0.0501,err_12191775_1.err
err_12191775,1,quantum,2,18,52,0.0485,err_12191775_1.err
err_12191775,1,quantum,2,19,52,0.0485,err_12191775_1.err
err_12191775,1,quantum,2,19,52,0.0412,err_12191775_1.err
err_12191775,1,quantum,2,20,52,0.0412,err_12191775_1.err
err_12191775,1,quantum,2,20,52,0.0381,err_12191775_1.err
err_12191775,1,quantum,2,21,52,0.0381,err_12191775_1.err
err_12191775,1,quantum,2,21,52,0.0364,err_12191775_1.err
err_12191775,1,quantum,2,22,52,0.0364,err_12191775_1.err
err_12191775,1,quantum,2,22,52,0.046,err_12191775_1.err
err_12191775,1,quantum,2,23,52,0.046,err_12191775_1.err
err_12191775,1,quantum,2,23,52,0.0411,err_12191775_1.err
err_12191775,1,quantum,2,24,52,0.0411,err_12191775_1.err
err_12191775,1,quantum,2,24,52,0.0446,err_12191775_1.err
err_12191775,1,quantum,2,25,52,0.0446,err_12191775_1.err
err_12191775,1,quantum,2,25,52,0.0461,err_12191775_1.err
err_12191775,1,quantum,2,26,52,0.0461,err_12191775_1.err
err_12191775,1,quantum,2,26,52,0.0541,err_12191775_1.err
err_12191775,1,quantum,2,27,52,0.0541,err_12191775_1.err
err_12191775,1,quantum,2,27,52,0.054,err_12191775_1.err
err_12191775,1,quantum,2,28,52,0.054,err_12191775_1.err
err_12191775,1,quantum,2,28,52,0.061,err_12191775_1.err
err_12191775,1,quantum,2,29,52,0.061,err_12191775_1.err
err_12191775,1,quantum,2,29,52,0.0629,err_12191775_1.err
err_12191775,1,quantum,2,30,52,0.0629,err_12191775_1.err
err_12191775,1,quantum,2,30,52,0.0877,err_12191775_1.err
err_12191775,1,quantum,2,31,52,0.0877,err_12191775_1.err
err_12191775,1,quantum,2,31,52,0.0694,err_12191775_1.err
err_12191775,1,quantum,2,32,52,0.0694,err_12191775_1.err
err_12191775,1,quantum,2,32,52,0.106,err_12191775_1.err
err_12191775,1,quantum,2,33,52,0.106,err_12191775_1.err
err_12191775,1,quantum,2,33,52,0.0756,err_12191775_1.err
err_12191775,1,quantum,2,34,52,0.0756,err_12191775_1.err
err_12191775,1,quantum,2,34,52,0.0608,err_12191775_1.err
err_12191775,1,quantum,2,35,52,0.0608,err_12191775_1.err
err_12191775,1,quantum,2,35,52,0.0657,err_12191775_1.err
err_12191775,1,quantum,2,36,52,0.0657,err_12191775_1.err
err_12191775,1,quantum,2,36,52,0.0758,err_12191775_1.err
err_12191775,1,quantum,2,37,52,0.0758,err_12191775_1.err
err_12191775,1,quantum,2,37,52,0.0701,err_12191775_1.err
err_12191775,1,quantum,2,38,52,0.0701,err_12191775_1.err
err_12191775,1,quantum,2,38,52,0.0773,err_12191775_1.err
err_12191775,1,quantum,2,39,52,0.0773,err_12191775_1.err
err_12191775,1,quantum,2,39,52,0.053,err_12191775_1.err
err_12191775,1,quantum,2,40,52,0.053,err_12191775_1.err
err_12191775,1,quantum,2,40,52,0.0556,err_12191775_1.err
err_12191775,1,quantum,2,41,52,0.0556,err_12191775_1.err
err_12191775,1,quantum,2,41,52,0.05,err_12191775_1.err
err_12191775,1,quantum,2,42,52,0.05,err_12191775_1.err
err_12191775,1,quantum,2,42,52,0.0544,err_12191775_1.err
err_12191775,1,quantum,2,43,52,0.0544,err_12191775_1.err
err_12191775,1,quantum,2,43,52,0.0668,err_12191775_1.err
err_12191775,1,quantum,2,44,52,0.0668,err_12191775_1.err
err_12191775,1,quantum,2,44,52,0.0523,err_12191775_1.err
err_12191775,1,quantum,2,45,52,0.0523,err_12191775_1.err
err_12191775,1,quantum,2,45,52,0.0586,err_12191775_1.err
err_12191775,1,quantum,2,46,52,0.0586,err_12191775_1.err
err_12191775,1,quantum,2,46,52,0.0563,err_12191775_1.err
err_12191775,1,quantum,2,47,52,0.0563,err_12191775_1.err
err_12191775,1,quantum,2,47,52,0.0581,err_12191775_1.err
err_12191775,1,quantum,2,48,52,0.0581,err_12191775_1.err
err_12191775,1,quantum,2,48,52,0.0562,err_12191775_1.err
err_12191775,1,quantum,2,49,52,0.0562,err_12191775_1.err
err_12191775,1,quantum,2,49,52,0.0511,err_12191775_1.err
err_12191775,1,quantum,2,50,52,0.0511,err_12191775_1.err
err_12191775,1,quantum,2,50,52,0.0517,err_12191775_1.err
err_12191775,1,quantum,2,51,52,0.0517,err_12191775_1.err
err_12191775,1,quantum,2,51,52,0.0443,err_12191775_1.err
err_12191775,1,quantum,2,52,52,0.0443,err_12191775_1.err
err_12191775,1,quantum,3,0,52,0.0725,err_12191775_1.err
err_12191775,1,quantum,3,1,52,0.0725,err_12191775_1.err
err_12191775,1,quantum,3,1,52,0.0763,err_12191775_1.err
err_12191775,1,quantum,3,2,52,0.0763,err_12191775_1.err
err_12191775,1,quantum,3,2,52,0.0774,err_12191775_1.err
err_12191775,1,quantum,3,3,52,0.0774,err_12191775_1.err
err_12191775,1,quantum,3,3,52,0.0756,err_12191775_1.err
err_12191775,1,quantum,3,4,52,0.0756,err_12191775_1.err
err_12191775,1,quantum,3,4,52,0.0651,err_12191775_1.err
err_12191775,1,quantum,3,5,52,0.0651,err_12191775_1.err
err_12191775,1,quantum,3,5,52,0.0683,err_12191775_1.err
err_12191775,1,quantum,3,6,52,0.0683,err_12191775_1.err
err_12191775,1,quantum,3,6,52,0.0514,err_12191775_1.err
err_12191775,1,quantum,3,7,52,0.0514,err_12191775_1.err
err_12191775,1,quantum,3,7,52,0.0504,err_12191775_1.err
err_12191775,1,quantum,3,8,52,0.0504,err_12191775_1.err
err_12191775,1,quantum,3,8,52,0.0458,err_12191775_1.err
err_12191775,1,quantum,3,9,52,0.0458,err_12191775_1.err
err_12191775,1,quantum,3,9,52,0.0475,err_12191775_1.err
err_12191775,1,quantum,3,10,52,0.0475,err_12191775_1.err
err_12191775,1,quantum,3,10,52,0.0467,err_12191775_1.err
err_12191775,1,quantum,3,11,52,0.0467,err_12191775_1.err
err_12191775,1,quantum,3,11,52,0.0407,err_12191775_1.err
err_12191775,1,quantum,3,12,52,0.0407,err_12191775_1.err
err_12191775,1,quantum,3,12,52,0.0421,err_12191775_1.err
err_12191775,1,quantum,3,13,52,0.0421,err_12191775_1.err
err_12191775,1,quantum,3,13,52,0.0418,err_12191775_1.err
err_12191775,1,quantum,3,14,52,0.0418,err_12191775_1.err
err_12191775,1,quantum,3,14,52,0.0414,err_12191775_1.err
err_12191775,1,quantum,3,15,52,0.0414,err_12191775_1.err
err_12191775,1,quantum,3,15,52,0.0462,err_12191775_1.err
err_12191775,1,quantum,3,16,52,0.0462,err_12191775_1.err
err_12191775,1,quantum,3,16,52,0.0418,err_12191775_1.err
err_12191775,1,quantum,3,17,52,0.0418,err_12191775_1.err
err_12191775,1,quantum,3,17,52,0.0457,err_12191775_1.err
err_12191775,1,quantum,3,18,52,0.0457,err_12191775_1.err
err_12191775,1,quantum,3,18,52,0.0413,err_12191775_1.err
err_12191775,1,quantum,3,19,52,0.0413,err_12191775_1.err
err_12191775,1,quantum,3,19,52,0.0343,err_12191775_1.err
err_12191775,1,quantum,3,20,52,0.0343,err_12191775_1.err
err_12191775,1,quantum,3,20,52,0.031,err_12191775_1.err
err_12191775,1,quantum,3,21,52,0.031,err_12191775_1.err
err_12191775,1,quantum,3,21,52,0.0323,err_12191775_1.err
err_12191775,1,quantum,3,22,52,0.0323,err_12191775_1.err
err_12191775,1,quantum,3,22,52,0.0404,err_12191775_1.err
err_12191775,1,quantum,3,23,52,0.0404,err_12191775_1.err
err_12191775,1,quantum,3,23,52,0.0402,err_12191775_1.err
err_12191775,1,quantum,3,24,52,0.0402,err_12191775_1.err
err_12191775,1,quantum,3,24,52,0.042,err_12191775_1.err
err_12191775,1,quantum,3,25,52,0.042,err_12191775_1.err
err_12191775,1,quantum,3,25,52,0.0455,err_12191775_1.err
err_12191775,1,quantum,3,26,52,0.0455,err_12191775_1.err
err_12191775,1,quantum,3,26,52,0.0524,err_12191775_1.err
err_12191775,1,quantum,3,27,52,0.0524,err_12191775_1.err
err_12191775,1,quantum,3,27,52,0.0472,err_12191775_1.err
err_12191775,1,quantum,3,28,52,0.0472,err_12191775_1.err
err_12191775,1,quantum,3,28,52,0.0542,err_12191775_1.err
err_12191775,1,quantum,3,29,52,0.0542,err_12191775_1.err
err_12191775,1,quantum,3,29,52,0.0576,err_12191775_1.err
err_12191775,1,quantum,3,30,52,0.0576,err_12191775_1.err
err_12191775,1,quantum,3,30,52,0.0748,err_12191775_1.err
err_12191775,1,quantum,3,31,52,0.0748,err_12191775_1.err
err_12191775,1,quantum,3,31,52,0.0562,err_12191775_1.err
err_12191775,1,quantum,3,32,52,0.0562,err_12191775_1.err
err_12191775,1,quantum,3,32,52,0.0821,err_12191775_1.err
err_12191775,1,quantum,3,33,52,0.0821,err_12191775_1.err
err_12191775,1,quantum,3,33,52,0.0627,err_12191775_1.err
err_12191775,1,quantum,3,34,52,0.0627,err_12191775_1.err
err_12191775,1,quantum,3,34,52,0.0535,err_12191775_1.err
err_12191775,1,quantum,3,35,52,0.0535,err_12191775_1.err
err_12191775,1,quantum,3,35,52,0.0537,err_12191775_1.err
err_12191775,1,quantum,3,36,52,0.0537,err_12191775_1.err
err_12191775,1,quantum,3,36,52,0.0562,err_12191775_1.err
err_12191775,1,quantum,3,37,52,0.0562,err_12191775_1.err
err_12191775,1,quantum,3,37,52,0.0514,err_12191775_1.err
err_12191775,1,quantum,3,38,52,0.0514,err_12191775_1.err
err_12191775,1,quantum,3,38,52,0.0512,err_12191775_1.err
err_12191775,1,quantum,3,39,52,0.0512,err_12191775_1.err
err_12191775,1,quantum,3,39,52,0.0504,err_12191775_1.err
err_12191775,1,quantum,3,40,52,0.0504,err_12191775_1.err
err_12191775,1,quantum,3,40,52,0.0485,err_12191775_1.err
err_12191775,1,quantum,3,41,52,0.0485,err_12191775_1.err
err_12191775,1,quantum,3,41,52,0.0485,err_12191775_1.err
err_12191775,1,quantum,3,42,52,0.0485,err_12191775_1.err
err_12191775,1,quantum,3,42,52,0.0474,err_12191775_1.err
err_12191775,1,quantum,3,43,52,0.0474,err_12191775_1.err
err_12191775,1,quantum,3,43,52,0.0548,err_12191775_1.err
err_12191775,1,quantum,3,44,52,0.0548,err_12191775_1.err
err_12191775,1,quantum,3,44,52,0.0289,err_12191775_1.err
err_12191775,1,quantum,3,45,52,0.0289,err_12191775_1.err
err_12191775,1,quantum,3,45,52,0.0312,err_12191775_1.err
err_12191775,1,quantum,3,46,52,0.0312,err_12191775_1.err
err_12191775,1,quantum,3,46,52,0.0261,err_12191775_1.err
err_12191775,1,quantum,3,47,52,0.0261,err_12191775_1.err
err_12191775,1,quantum,3,47,52,0.0269,err_12191775_1.err
err_12191775,1,quantum,3,48,52,0.0269,err_12191775_1.err
err_12191775,1,quantum,3,48,52,0.0283,err_12191775_1.err
err_12191775,1,quantum,3,49,52,0.0283,err_12191775_1.err
err_12191775,1,quantum,3,49,52,0.0302,err_12191775_1.err
err_12191775,1,quantum,3,50,52,0.0302,err_12191775_1.err
err_12191775,1,quantum,3,50,52,0.0319,err_12191775_1.err
err_12191775,1,quantum,3,51,52,0.0319,err_12191775_1.err
err_12191775,1,quantum,3,51,52,0.0361,err_12191775_1.err
err_12191775,1,quantum,3,52,52,0.0361,err_12191775_1.err
err_12191775,1,quantum,4,0,52,0.0495,err_12191775_1.err
err_12191775,1,quantum,4,1,52,0.0495,err_12191775_1.err
err_12191775,1,quantum,4,1,52,0.0531,err_12191775_1.err
err_12191775,1,quantum,4,2,52,0.0531,err_12191775_1.err
err_12191775,1,quantum,4,2,52,0.0478,err_12191775_1.err
err_12191775,1,quantum,4,3,52,0.0478,err_12191775_1.err
err_12191775,1,quantum,4,3,52,0.0477,err_12191775_1.err
err_12191775,1,quantum,4,4,52,0.0477,err_12191775_1.err
err_12191775,1,quantum,4,4,52,0.0343,err_12191775_1.err
err_12191775,1,quantum,4,5,52,0.0343,err_12191775_1.err
err_12191775,1,quantum,4,5,52,0.0335,err_12191775_1.err
err_12191775,1,quantum,4,6,52,0.0335,err_12191775_1.err
err_12191775,1,quantum,4,6,52,0.0278,err_12191775_1.err
err_12191775,1,quantum,4,7,52,0.0278,err_12191775_1.err
err_12191775,1,quantum,4,7,52,0.0248,err_12191775_1.err
err_12191775,1,quantum,4,8,52,0.0248,err_12191775_1.err
err_12191775,1,quantum,4,8,52,0.0391,err_12191775_1.err
err_12191775,1,quantum,4,9,52,0.0391,err_12191775_1.err
err_12191775,1,quantum,4,9,52,0.0319,err_12191775_1.err
err_12191775,1,quantum,4,10,52,0.0319,err_12191775_1.err
err_12191775,1,quantum,4,10,52,0.0377,err_12191775_1.err
err_12191775,1,quantum,4,11,52,0.0377,err_12191775_1.err
err_12191775,1,quantum,4,11,52,0.0298,err_12191775_1.err
err_12191775,1,quantum,4,12,52,0.0298,err_12191775_1.err
err_12191775,1,quantum,4,12,52,0.0234,err_12191775_1.err
err_12191775,1,quantum,4,13,52,0.0234,err_12191775_1.err
err_12191775,1,quantum,4,13,52,0.0163,err_12191775_1.err
err_12191775,1,quantum,4,14,52,0.0163,err_12191775_1.err
err_12191775,1,quantum,4,14,52,0.016,err_12191775_1.err
err_12191775,1,quantum,4,15,52,0.016,err_12191775_1.err
err_12191775,1,quantum,4,15,52,0.0191,err_12191775_1.err
err_12191775,1,quantum,4,16,52,0.0191,err_12191775_1.err
err_12191775,1,quantum,4,16,52,0.0285,err_12191775_1.err
err_12191775,1,quantum,4,17,52,0.0285,err_12191775_1.err
err_12191775,1,quantum,4,17,52,0.0246,err_12191775_1.err
err_12191775,1,quantum,4,18,52,0.0246,err_12191775_1.err
err_12191775,1,quantum,4,18,52,0.0172,err_12191775_1.err
err_12191775,1,quantum,4,19,52,0.0172,err_12191775_1.err
err_12191775,1,quantum,4,19,52,0.0114,err_12191775_1.err
err_12191775,1,quantum,4,20,52,0.0114,err_12191775_1.err
err_12191775,1,quantum,4,20,52,0.00897,err_12191775_1.err
err_12191775,1,quantum,4,21,52,0.00897,err_12191775_1.err
err_12191775,1,quantum,4,21,52,0.01,err_12191775_1.err
err_12191775,1,quantum,4,22,52,0.01,err_12191775_1.err
err_12191775,1,quantum,4,22,52,0.0147,err_12191775_1.err
err_12191775,1,quantum,4,23,52,0.0147,err_12191775_1.err
