"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"08.02.2024 16:00 - 08.02.2024 16:15","15428","17757"
"08.02.2024 16:15 - 08.02.2024 16:30","15577","17800"
"08.02.2024 16:30 - 08.02.2024 16:45","15816","18001"
"08.02.2024 16:45 - 08.02.2024 17:00","16130","18260"
"08.02.2024 17:00 - 08.02.2024 17:15","16396","18328"
"08.02.2024 17:15 - 08.02.2024 17:30","16537","18474"
"08.02.2024 17:30 - 08.02.2024 17:45","16716","18579"
"08.02.2024 17:45 - 08.02.2024 18:00","16753","18669"
"08.02.2024 18:00 - 08.02.2024 18:15","16636","18340"
"08.02.2024 18:15 - 08.02.2024 18:30","16432","18107"
"08.02.2024 18:30 - 08.02.2024 18:45","16320","17915"
"08.02.2024 18:45 - 08.02.2024 19:00","16223","17787"
"08.02.2024 19:00 - 08.02.2024 19:15","16084","17623"
"08.02.2024 19:15 - 08.02.2024 19:30","15977","17417"
"08.02.2024 19:30 - 08.02.2024 19:45","15819","17178"
"08.02.2024 19:45 - 08.02.2024 20:00","15722","17089"
"08.02.2024 20:00 - 08.02.2024 20:15","15635","16824"
"08.02.2024 20:15 - 08.02.2024 20:30","15411","16538"
"08.02.2024 20:30 - 08.02.2024 20:45","15251","16344"
"08.02.2024 20:45 - 08.02.2024 21:00","15001","16177"
"08.02.2024 21:00 - 08.02.2024 21:15","14719","15842"
"08.02.2024 21:15 - 08.02.2024 21:30","14467","15612"
"08.02.2024 21:30 - 08.02.2024 21:45","14227","15391"
"08.02.2024 21:45 - 08.02.2024 22:00","13977","15124"
"08.02.2024 22:00 - 08.02.2024 22:15","13765","14800"
"08.02.2024 22:15 - 08.02.2024 22:30","13574","14575"
"08.02.2024 22:30 - 08.02.2024 22:45","13393","14300"
"08.02.2024 22:45 - 08.02.2024 23:00","13182","14045"
"08.02.2024 23:00 - 08.02.2024 23:15","13006","13814"
"08.02.2024 23:15 - 08.02.2024 23:30","12905","13611"
"08.02.2024 23:30 - 08.02.2024 23:45","12699","13396"
"08.02.2024 23:45 - 09.02.2024 00:00","12507","13185"
"09.02.2024 00:00 - 09.02.2024 00:15","12341","13023"
"09.02.2024 00:15 - 09.02.2024 00:30","12297","12862"
"09.02.2024 00:30 - 09.02.2024 00:45","12136","12739"
"09.02.2024 00:45 - 09.02.2024 01:00","11987","12582"
"09.02.2024 01:00 - 09.02.2024 01:15","11762","12514"
"09.02.2024 01:15 - 09.02.2024 01:30","11580","12447"
"09.02.2024 01:30 - 09.02.2024 01:45","11447","12321"
"09.02.2024 01:45 - 09.02.2024 02:00","11254","12216"
"09.02.2024 02:00 - 09.02.2024 02:15","11093","12152"
"09.02.2024 02:15 - 09.02.2024 02:30","10977","12079"
"09.02.2024 02:30 - 09.02.2024 02:45","10851","12022"
"09.02.2024 02:45 - 09.02.2024 03:00","10753","11974"
"09.02.2024 03:00 - 09.02.2024 03:15","10759","11986"
"09.02.2024 03:15 - 09.02.2024 03:30","10705","11958"
"09.02.2024 03:30 - 09.02.2024 03:45","10606","11923"
"09.02.2024 03:45 - 09.02.2024 04:00","10541","11901"
"09.02.2024 04:00 - 09.02.2024 04:15","10493","11933"
"09.02.2024 04:15 - 09.02.2024 04:30","10492","11928"
"09.02.2024 04:30 - 09.02.2024 04:45","10427","11949"
"09.02.2024 04:45 - 09.02.2024 05:00","10461","11973"
"09.02.2024 05:00 - 09.02.2024 05:15","10630","12129"
"09.02.2024 05:15 - 09.02.2024 05:30","10783","12237"
"09.02.2024 05:30 - 09.02.2024 05:45","10936","12414"
"09.02.2024 05:45 - 09.02.2024 06:00","11048","12577"
"09.02.2024 06:00 - 09.02.2024 06:15","11262","13070"
"09.02.2024 06:15 - 09.02.2024 06:30","11638","13380"
"09.02.2024 06:30 - 09.02.2024 06:45","11917","13730"
"09.02.2024 06:45 - 09.02.2024 07:00","12200","14143"
"09.02.2024 07:00 - 09.02.2024 07:15","12693","14877"
"09.02.2024 07:15 - 09.02.2024 07:30","13323","15348"
"09.02.2024 07:30 - 09.02.2024 07:45","13703","15793"
"09.02.2024 07:45 - 09.02.2024 08:00","14026","16213"
"09.02.2024 08:00 - 09.02.2024 08:15","14310","16457"
"09.02.2024 08:15 - 09.02.2024 08:30","14551","16670"
"09.02.2024 08:30 - 09.02.2024 08:45","14699","16825"
"09.02.2024 08:45 - 09.02.2024 09:00","14857","16968"
"09.02.2024 09:00 - 09.02.2024 09:15","14981","17024"
"09.02.2024 09:15 - 09.02.2024 09:30","14975","17050"
"09.02.2024 09:30 - 09.02.2024 09:45","14969","16963"
"09.02.2024 09:45 - 09.02.2024 10:00","14848","16904"
"09.02.2024 10:00 - 09.02.2024 10:15","14843","16796"
"09.02.2024 10:15 - 09.02.2024 10:30","14667","16688"
"09.02.2024 10:30 - 09.02.2024 10:45","14451","16540"
"09.02.2024 10:45 - 09.02.2024 11:00","14202","16487"
"09.02.2024 11:00 - 09.02.2024 11:15","14100","16309"
"09.02.2024 11:15 - 09.02.2024 11:30","13934","16253"
"09.02.2024 11:30 - 09.02.2024 11:45","13442","16146"
"09.02.2024 11:45 - 09.02.2024 12:00","13312","16124"
"09.02.2024 12:00 - 09.02.2024 12:15","13145","16060"
"09.02.2024 12:15 - 09.02.2024 12:30","12950","15891"
"09.02.2024 12:30 - 09.02.2024 12:45","12906","15747"
"09.02.2024 12:45 - 09.02.2024 13:00","12869","15713"
"09.02.2024 13:00 - 09.02.2024 13:15","12862","15709"
"09.02.2024 13:15 - 09.02.2024 13:30","12912","15678"
"09.02.2024 13:30 - 09.02.2024 13:45","12911","15697"
"09.02.2024 13:45 - 09.02.2024 14:00","12908","15656"
"09.02.2024 14:00 - 09.02.2024 14:15","13013","15584"
"09.02.2024 14:15 - 09.02.2024 14:30","13187","15424"
"09.02.2024 14:30 - 09.02.2024 14:45","13190","15419"
"09.02.2024 14:45 - 09.02.2024 15:00","13198","15494"
"09.02.2024 15:00 - 09.02.2024 15:15","13351","15469"
"09.02.2024 15:15 - 09.02.2024 15:30","13522","15440"
"09.02.2024 15:30 - 09.02.2024 15:45","13597","15481"
"09.02.2024 15:45 - 09.02.2024 16:00","13800","15592"
"09.02.2024 16:00 - 09.02.2024 16:15","13970","15686"
"09.02.2024 16:15 - 09.02.2024 16:30","14203","15828"
"09.02.2024 16:30 - 09.02.2024 16:45","14514","16035"
"09.02.2024 16:45 - 09.02.2024 17:00","14800","16294"
"09.02.2024 17:00 - 09.02.2024 17:15","14973","16455"
"09.02.2024 17:15 - 09.02.2024 17:30","15138","16705"
"09.02.2024 17:30 - 09.02.2024 17:45","15371","16870"
"09.02.2024 17:45 - 09.02.2024 18:00","15506","17041"
"09.02.2024 18:00 - 09.02.2024 18:15","15446","16908"
"09.02.2024 18:15 - 09.02.2024 18:30","15271","16702"
"09.02.2024 18:30 - 09.02.2024 18:45","15132","16547"
"09.02.2024 18:45 - 09.02.2024 19:00","15017","16404"
"09.02.2024 19:00 - 09.02.2024 19:15","14851","16149"
"09.02.2024 19:15 - 09.02.2024 19:30","14727","15938"
"09.02.2024 19:30 - 09.02.2024 19:45","14653","15715"
"09.02.2024 19:45 - 09.02.2024 20:00","14529","15614"
"09.02.2024 20:00 - 09.02.2024 20:15","14384","15342"
"09.02.2024 20:15 - 09.02.2024 20:30","14198","15092"
"09.02.2024 20:30 - 09.02.2024 20:45","14012","14909"
"09.02.2024 20:45 - 09.02.2024 21:00","13843","14757"
"09.02.2024 21:00 - 09.02.2024 21:15","13534","14574"
"09.02.2024 21:15 - 09.02.2024 21:30","13319","14362"
"09.02.2024 21:30 - 09.02.2024 21:45","13104","14184"
"09.02.2024 21:45 - 09.02.2024 22:00","12943","13967"
"09.02.2024 22:00 - 09.02.2024 22:15","12722","13747"
"09.02.2024 22:15 - 09.02.2024 22:30","12553","13508"
"09.02.2024 22:30 - 09.02.2024 22:45","12401","13313"
"09.02.2024 22:45 - 09.02.2024 23:00","12226","13133"
"09.02.2024 23:00 - 09.02.2024 23:15","12060","12967"
"09.02.2024 23:15 - 09.02.2024 23:30","11934","12837"
"09.02.2024 23:30 - 09.02.2024 23:45","11854","12667"
"09.02.2024 23:45 - 10.02.2024 00:00","11770","12495"
"10.02.2024 00:00 - 10.02.2024 00:15","11639","12444"
"10.02.2024 00:15 - 10.02.2024 00:30","11546","12351"
"10.02.2024 00:30 - 10.02.2024 00:45","11475","12237"
"10.02.2024 00:45 - 10.02.2024 01:00","11544","12044"
"10.02.2024 01:00 - 10.02.2024 01:15","11979","11969"
"10.02.2024 01:15 - 10.02.2024 01:30","12468","11840"
"10.02.2024 01:30 - 10.02.2024 01:45","12722","11692"
"10.02.2024 01:45 - 10.02.2024 02:00","12595","11605"
"10.02.2024 02:00 - 10.02.2024 02:15","11824","11479"
"10.02.2024 02:15 - 10.02.2024 02:30","12115","11435"
"10.02.2024 02:30 - 10.02.2024 02:45","12652","11343"
"10.02.2024 02:45 - 10.02.2024 03:00","12308","11294"
"10.02.2024 03:00 - 10.02.2024 03:15","11277","11246"
"10.02.2024 03:15 - 10.02.2024 03:30","10885","11192"
"10.02.2024 03:30 - 10.02.2024 03:45","10851","11155"
"10.02.2024 03:45 - 10.02.2024 04:00","10816","11123"
"10.02.2024 04:00 - 10.02.2024 04:15","10760","11126"
"10.02.2024 04:15 - 10.02.2024 04:30","10770","11083"
"10.02.2024 04:30 - 10.02.2024 04:45","10763","11092"
"10.02.2024 04:45 - 10.02.2024 05:00","10735","11075"
"10.02.2024 05:00 - 10.02.2024 05:15","10791","11121"
"10.02.2024 05:15 - 10.02.2024 05:30","10913","11180"
"10.02.2024 05:30 - 10.02.2024 05:45","10943","11177"
"10.02.2024 05:45 - 10.02.2024 06:00","11035","11229"
"10.02.2024 06:00 - 10.02.2024 06:15","11152","11369"
"10.02.2024 06:15 - 10.02.2024 06:30","11303","11438"
"10.02.2024 06:30 - 10.02.2024 06:45","11400","11630"
"10.02.2024 06:45 - 10.02.2024 07:00","11479","11751"
"10.02.2024 07:00 - 10.02.2024 07:15","11663","12059"
"10.02.2024 07:15 - 10.02.2024 07:30","11866","12219"
"10.02.2024 07:30 - 10.02.2024 07:45","12008","12462"
"10.02.2024 07:45 - 10.02.2024 08:00","12139","12668"
"10.02.2024 08:00 - 10.02.2024 08:15","12357","12885"
"10.02.2024 08:15 - 10.02.2024 08:30","12566","13066"
"10.02.2024 08:30 - 10.02.2024 08:45","12677","13151"
"10.02.2024 08:45 - 10.02.2024 09:00","12768","13275"
"10.02.2024 09:00 - 10.02.2024 09:15","12785","13304"
"10.02.2024 09:15 - 10.02.2024 09:30","12717","13314"
"10.02.2024 09:30 - 10.02.2024 09:45","12650","13402"
"10.02.2024 09:45 - 10.02.2024 10:00","12544","13402"
"10.02.2024 10:00 - 10.02.2024 10:15","12414","13436"
"10.02.2024 10:15 - 10.02.2024 10:30","12229","13349"
"10.02.2024 10:30 - 10.02.2024 10:45","12085","13289"
"10.02.2024 10:45 - 10.02.2024 11:00","11993","13240"
"10.02.2024 11:00 - 10.02.2024 11:15","11944","13219"
"10.02.2024 11:15 - 10.02.2024 11:30","11794","13181"
"10.02.2024 11:30 - 10.02.2024 11:45","11675","13072"
"10.02.2024 11:45 - 10.02.2024 12:00","11582","13037"
"10.02.2024 12:00 - 10.02.2024 12:15","11485","12998"
"10.02.2024 12:15 - 10.02.2024 12:30","11379","12957"
"10.02.2024 12:30 - 10.02.2024 12:45","11333","12885"
"10.02.2024 12:45 - 10.02.2024 13:00","11269","12837"
"10.02.2024 13:00 - 10.02.2024 13:15","11239","12809"
"10.02.2024 13:15 - 10.02.2024 13:30","11165","12787"
"10.02.2024 13:30 - 10.02.2024 13:45","11195","12755"
"10.02.2024 13:45 - 10.02.2024 14:00","11190","12701"
"10.02.2024 14:00 - 10.02.2024 14:15","11333","12721"
"10.02.2024 14:15 - 10.02.2024 14:30","11495","12700"
"10.02.2024 14:30 - 10.02.2024 14:45","11666","12678"
"10.02.2024 14:45 - 10.02.2024 15:00","11793","12740"
"10.02.2024 15:00 - 10.02.2024 15:15","11924","12798"
"10.02.2024 15:15 - 10.02.2024 15:30","12227","12860"
"10.02.2024 15:30 - 10.02.2024 15:45","12461","12977"
"10.02.2024 15:45 - 10.02.2024 16:00","12688","13092"
"10.02.2024 16:00 - 10.02.2024 16:15","12933","13372"
"10.02.2024 16:15 - 10.02.2024 16:30","13237","13425"
"10.02.2024 16:30 - 10.02.2024 16:45","13586","13649"
"10.02.2024 16:45 - 10.02.2024 17:00","13875","13955"
"10.02.2024 17:00 - 10.02.2024 17:15","14067","14167"
"10.02.2024 17:15 - 10.02.2024 17:30","14357","14471"
"10.02.2024 17:30 - 10.02.2024 17:45","14646","14773"
"10.02.2024 17:45 - 10.02.2024 18:00","14811","15063"
"10.02.2024 18:00 - 10.02.2024 18:15","14818","15104"
"10.02.2024 18:15 - 10.02.2024 18:30","14676","15014"
"10.02.2024 18:30 - 10.02.2024 18:45","14527","14906"
"10.02.2024 18:45 - 10.02.2024 19:00","14402","14777"
"10.02.2024 19:00 - 10.02.2024 19:15","14297","14617"
"10.02.2024 19:15 - 10.02.2024 19:30","14184","14475"
"10.02.2024 19:30 - 10.02.2024 19:45","14050","14314"
"10.02.2024 19:45 - 10.02.2024 20:00","13978","14177"
"10.02.2024 20:00 - 10.02.2024 20:15","13890","14049"
"10.02.2024 20:15 - 10.02.2024 20:30","13724","13921"
"10.02.2024 20:30 - 10.02.2024 20:45","13577","13766"
"10.02.2024 20:45 - 10.02.2024 21:00","13441","13567"
"10.02.2024 21:00 - 10.02.2024 21:15","13313","13417"
"10.02.2024 21:15 - 10.02.2024 21:30","13163","13234"
"10.02.2024 21:30 - 10.02.2024 21:45","13019","13103"
"10.02.2024 21:45 - 10.02.2024 22:00","12852","13014"
"10.02.2024 22:00 - 10.02.2024 22:15","12711","12827"
"10.02.2024 22:15 - 10.02.2024 22:30","12569","12668"
"10.02.2024 22:30 - 10.02.2024 22:45","12430","12526"
"10.02.2024 22:45 - 10.02.2024 23:00","12273","12365"
"10.02.2024 23:00 - 10.02.2024 23:15","12142","12258"
"10.02.2024 23:15 - 10.02.2024 23:30","12030","12109"
"10.02.2024 23:30 - 10.02.2024 23:45","11876","11981"
"10.02.2024 23:45 - 11.02.2024 00:00","11751","11807"
"11.02.2024 00:00 - 11.02.2024 00:15","11783","11797"
"11.02.2024 00:15 - 11.02.2024 00:30","11715","11716"
"11.02.2024 00:30 - 11.02.2024 00:45","11589","11582"
"11.02.2024 00:45 - 11.02.2024 01:00","11497","11433"
"11.02.2024 01:00 - 11.02.2024 01:15","11322","11350"
"11.02.2024 01:15 - 11.02.2024 01:30","11181","11292"
"11.02.2024 01:30 - 11.02.2024 01:45","11103","11146"
"11.02.2024 01:45 - 11.02.2024 02:00","11053","11039"
"11.02.2024 02:00 - 11.02.2024 02:15","11032","11000"
"11.02.2024 02:15 - 11.02.2024 02:30","11068","10929"
"11.02.2024 02:30 - 11.02.2024 02:45","11058","10916"
"11.02.2024 02:45 - 11.02.2024 03:00","11045","11004"
"11.02.2024 03:00 - 11.02.2024 03:15","11012","11077"
"11.02.2024 03:15 - 11.02.2024 03:30","11038","10978"
"11.02.2024 03:30 - 11.02.2024 03:45","11008","10967"
"11.02.2024 03:45 - 11.02.2024 04:00","10999","10855"
"11.02.2024 04:00 - 11.02.2024 04:15","10988","10787"
"11.02.2024 04:15 - 11.02.2024 04:30","10992","10765"
"11.02.2024 04:30 - 11.02.2024 04:45","10967","10756"
"11.02.2024 04:45 - 11.02.2024 05:00","10936","10734"
"11.02.2024 05:00 - 11.02.2024 05:15","10960","10769"
"11.02.2024 05:15 - 11.02.2024 05:30","11022","10739"
"11.02.2024 05:30 - 11.02.2024 05:45","11056","10795"
"11.02.2024 05:45 - 11.02.2024 06:00","11095","10854"
"11.02.2024 06:00 - 11.02.2024 06:15","11140","10968"
"11.02.2024 06:15 - 11.02.2024 06:30","11188","11007"
"11.02.2024 06:30 - 11.02.2024 06:45","11217","11063"
"11.02.2024 06:45 - 11.02.2024 07:00","11269","11141"
"11.02.2024 07:00 - 11.02.2024 07:15","11392","11345"
"11.02.2024 07:15 - 11.02.2024 07:30","11515","11498"
"11.02.2024 07:30 - 11.02.2024 07:45","11601","11694"
"11.02.2024 07:45 - 11.02.2024 08:00","11738","11840"
"11.02.2024 08:00 - 11.02.2024 08:15","11889","12030"
"11.02.2024 08:15 - 11.02.2024 08:30","11986","12180"
"11.02.2024 08:30 - 11.02.2024 08:45","12067","12348"
"11.02.2024 08:45 - 11.02.2024 09:00","12176","12499"
"11.02.2024 09:00 - 11.02.2024 09:15","12300","12691"
"11.02.2024 09:15 - 11.02.2024 09:30","12359","12807"
"11.02.2024 09:30 - 11.02.2024 09:45","12435","12893"
"11.02.2024 09:45 - 11.02.2024 10:00","12478","13011"
"11.02.2024 10:00 - 11.02.2024 10:15","12634","13082"
"11.02.2024 10:15 - 11.02.2024 10:30","12669","13142"
"11.02.2024 10:30 - 11.02.2024 10:45","12684","13132"
"11.02.2024 10:45 - 11.02.2024 11:00","12690","13046"
"11.02.2024 11:00 - 11.02.2024 11:15","12770","13141"
"11.02.2024 11:15 - 11.02.2024 11:30","12822","13124"
"11.02.2024 11:30 - 11.02.2024 11:45","12859","13124"
"11.02.2024 11:45 - 11.02.2024 12:00","12907","13189"
"11.02.2024 12:00 - 11.02.2024 12:15","12977","13163"
"11.02.2024 12:15 - 11.02.2024 12:30","12994","13179"
"11.02.2024 12:30 - 11.02.2024 12:45","12943","13113"
"11.02.2024 12:45 - 11.02.2024 13:00","12880","13121"
"11.02.2024 13:00 - 11.02.2024 13:15","12791","13066"
"11.02.2024 13:15 - 11.02.2024 13:30","12760","13015"
"11.02.2024 13:30 - 11.02.2024 13:45","12722","12972"
"11.02.2024 13:45 - 11.02.2024 14:00","12728","12849"
"11.02.2024 14:00 - 11.02.2024 14:15","12724","12875"
"11.02.2024 14:15 - 11.02.2024 14:30","12768","12874"
"11.02.2024 14:30 - 11.02.2024 14:45","12757","12872"
"11.02.2024 14:45 - 11.02.2024 15:00","12758","12876"
"11.02.2024 15:00 - 11.02.2024 15:15","12755","12927"
"11.02.2024 15:15 - 11.02.2024 15:30","12762","12963"
"11.02.2024 15:30 - 11.02.2024 15:45","12778","12926"
"11.02.2024 15:45 - 11.02.2024 16:00","12834","13016"
"11.02.2024 16:00 - 11.02.2024 16:15","12766","13334"
"11.02.2024 16:15 - 11.02.2024 16:30","12905","13401"
"11.02.2024 16:30 - 11.02.2024 16:45","13122","13618"
"11.02.2024 16:45 - 11.02.2024 17:00","13388","13835"
"11.02.2024 17:00 - 11.02.2024 17:15","13511","14008"
"11.02.2024 17:15 - 11.02.2024 17:30","13787","14358"
"11.02.2024 17:30 - 11.02.2024 17:45","14094","14662"
"11.02.2024 17:45 - 11.02.2024 18:00","14244","14878"
"11.02.2024 18:00 - 11.02.2024 18:15","14312","14946"
"11.02.2024 18:15 - 11.02.2024 18:30","14190","14870"
"11.02.2024 18:30 - 11.02.2024 18:45","14086","14735"
"11.02.2024 18:45 - 11.02.2024 19:00","13980","14667"
"11.02.2024 19:00 - 11.02.2024 19:15","13917","14530"
"11.02.2024 19:15 - 11.02.2024 19:30","13817","14385"
"11.02.2024 19:30 - 11.02.2024 19:45","13648","14283"
"11.02.2024 19:45 - 11.02.2024 20:00","13527","14208"
"11.02.2024 20:00 - 11.02.2024 20:15","13511","14071"
"11.02.2024 20:15 - 11.02.2024 20:30","13351","13951"
"11.02.2024 20:30 - 11.02.2024 20:45","13264","13786"
"11.02.2024 20:45 - 11.02.2024 21:00","13145","13625"
"11.02.2024 21:00 - 11.02.2024 21:15","13030","13461"
"11.02.2024 21:15 - 11.02.2024 21:30","12856","13343"
"11.02.2024 21:30 - 11.02.2024 21:45","12716","13124"
"11.02.2024 21:45 - 11.02.2024 22:00","12603","12963"
"11.02.2024 22:00 - 11.02.2024 22:15","12459","12800"
"11.02.2024 22:15 - 11.02.2024 22:30","12252","12650"
"11.02.2024 22:30 - 11.02.2024 22:45","12107","12491"
"11.02.2024 22:45 - 11.02.2024 23:00","11944","12319"
"11.02.2024 23:00 - 11.02.2024 23:15","11780","12193"
"11.02.2024 23:15 - 11.02.2024 23:30","11628","12017"
"11.02.2024 23:30 - 11.02.2024 23:45","11477","11865"
"11.02.2024 23:45 - 12.02.2024 00:00","11327","11715"
"12.02.2024 00:00 - 12.02.2024 00:15","10443","11679"
"12.02.2024 00:15 - 12.02.2024 00:30","10493","11611"
"12.02.2024 00:30 - 12.02.2024 00:45","10363","11527"
"12.02.2024 00:45 - 12.02.2024 01:00","10238","11412"
"12.02.2024 01:00 - 12.02.2024 01:15","10063","11355"
"12.02.2024 01:15 - 12.02.2024 01:30","9966","11250"
"12.02.2024 01:30 - 12.02.2024 01:45","9914","11174"
"12.02.2024 01:45 - 12.02.2024 02:00","9860","11096"
"12.02.2024 02:00 - 12.02.2024 02:15","9889","10975"
"12.02.2024 02:15 - 12.02.2024 02:30","9856","10842"
"12.02.2024 02:30 - 12.02.2024 02:45","9857","10924"
"12.02.2024 02:45 - 12.02.2024 03:00","9828","10907"
"12.02.2024 03:00 - 12.02.2024 03:15","9827","10930"
"12.02.2024 03:15 - 12.02.2024 03:30","9840","10901"
"12.02.2024 03:30 - 12.02.2024 03:45","9817","10896"
"12.02.2024 03:45 - 12.02.2024 04:00","9762","10883"
"12.02.2024 04:00 - 12.02.2024 04:15","9815","10928"
"12.02.2024 04:15 - 12.02.2024 04:30","9916","10965"
"12.02.2024 04:30 - 12.02.2024 04:45","9923","11012"
"12.02.2024 04:45 - 12.02.2024 05:00","9925","11059"
"12.02.2024 05:00 - 12.02.2024 05:15","9985","11230"
"12.02.2024 05:15 - 12.02.2024 05:30","10175","11413"
"12.02.2024 05:30 - 12.02.2024 05:45","10315","11574"
"12.02.2024 05:45 - 12.02.2024 06:00","10514","11779"
"12.02.2024 06:00 - 12.02.2024 06:15","10768","12304"
"12.02.2024 06:15 - 12.02.2024 06:30","11091","12626"
"12.02.2024 06:30 - 12.02.2024 06:45","11368","12978"
"12.02.2024 06:45 - 12.02.2024 07:00","11627","13331"
"12.02.2024 07:00 - 12.02.2024 07:15","11979","13998"
"12.02.2024 07:15 - 12.02.2024 07:30","12497","14502"
"12.02.2024 07:30 - 12.02.2024 07:45","12940","14943"
"12.02.2024 07:45 - 12.02.2024 08:00","13379","15280"
"12.02.2024 08:00 - 12.02.2024 08:15","13670","15545"
"12.02.2024 08:15 - 12.02.2024 08:30","13944","15686"
"12.02.2024 08:30 - 12.02.2024 08:45","14195","15722"
"12.02.2024 08:45 - 12.02.2024 09:00","14330","15708"
"12.02.2024 09:00 - 12.02.2024 09:15","14402","15662"
"12.02.2024 09:15 - 12.02.2024 09:30","14330","15618"
"12.02.2024 09:30 - 12.02.2024 09:45","14221","15502"
"12.02.2024 09:45 - 12.02.2024 10:00","14083","15384"
"12.02.2024 10:00 - 12.02.2024 10:15","13984","15279"
"12.02.2024 10:15 - 12.02.2024 10:30","13684","15145"
"12.02.2024 10:30 - 12.02.2024 10:45","13489","15079"
"12.02.2024 10:45 - 12.02.2024 11:00","13346","14995"
"12.02.2024 11:00 - 12.02.2024 11:15","13145","14892"
"12.02.2024 11:15 - 12.02.2024 11:30","12854","14775"
"12.02.2024 11:30 - 12.02.2024 11:45","12736","14633"
"12.02.2024 11:45 - 12.02.2024 12:00","12604","14652"
"12.02.2024 12:00 - 12.02.2024 12:15","12407","14582"
"12.02.2024 12:15 - 12.02.2024 12:30","12351","14545"
"12.02.2024 12:30 - 12.02.2024 12:45","12214","14415"
"12.02.2024 12:45 - 12.02.2024 13:00","12147","14405"
"12.02.2024 13:00 - 12.02.2024 13:15","12190","14349"
"12.02.2024 13:15 - 12.02.2024 13:30","12276","14406"
"12.02.2024 13:30 - 12.02.2024 13:45","12372","14364"
"12.02.2024 13:45 - 12.02.2024 14:00","12511","14367"
"12.02.2024 14:00 - 12.02.2024 14:15","12628","14329"
"12.02.2024 14:15 - 12.02.2024 14:30","12736","14290"
"12.02.2024 14:30 - 12.02.2024 14:45","12861","14320"
"12.02.2024 14:45 - 12.02.2024 15:00","13031","14339"
"12.02.2024 15:00 - 12.02.2024 15:15","13223","14368"
"12.02.2024 15:15 - 12.02.2024 15:30","13498","14422"
"12.02.2024 15:30 - 12.02.2024 15:45","13681","14547"
"12.02.2024 15:45 - 12.02.2024 16:00","13829","14647"
"12.02.2024 16:00 - 12.02.2024 16:15","14025","14779"
"12.02.2024 16:15 - 12.02.2024 16:30","14235","14912"
"12.02.2024 16:30 - 12.02.2024 16:45","14472","15113"
"12.02.2024 16:45 - 12.02.2024 17:00","14709","15488"
"12.02.2024 17:00 - 12.02.2024 17:15","14899","15736"
"12.02.2024 17:15 - 12.02.2024 17:30","15128","16181"
"12.02.2024 17:30 - 12.02.2024 17:45","15367","16609"
"12.02.2024 17:45 - 12.02.2024 18:00","15467","16845"
"12.02.2024 18:00 - 12.02.2024 18:15","15331","16813"
"12.02.2024 18:15 - 12.02.2024 18:30","15064","16720"
"12.02.2024 18:30 - 12.02.2024 18:45","14862","16558"
"12.02.2024 18:45 - 12.02.2024 19:00","14699","16487"
"12.02.2024 19:00 - 12.02.2024 19:15","14531","16315"
"12.02.2024 19:15 - 12.02.2024 19:30","14336","16140"
"12.02.2024 19:30 - 12.02.2024 19:45","14143","15987"
