"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"15.12.2023 05:15 - 15.12.2023 05:30","12154","11618"
"15.12.2023 05:30 - 15.12.2023 05:45","12244","11751"
"15.12.2023 05:45 - 15.12.2023 06:00","12405","11962"
"15.12.2023 06:00 - 15.12.2023 06:15","12707","12354"
"15.12.2023 06:15 - 15.12.2023 06:30","13017","12695"
"15.12.2023 06:30 - 15.12.2023 06:45","13272","13061"
"15.12.2023 06:45 - 15.12.2023 07:00","13587","13422"
"15.12.2023 07:00 - 15.12.2023 07:15","13996","14061"
"15.12.2023 07:15 - 15.12.2023 07:30","14509","14587"
"15.12.2023 07:30 - 15.12.2023 07:45","14978","15097"
"15.12.2023 07:45 - 15.12.2023 08:00","15331","15526"
"15.12.2023 08:00 - 15.12.2023 08:15","15686","15943"
"15.12.2023 08:15 - 15.12.2023 08:30","15944","16193"
"15.12.2023 08:30 - 15.12.2023 08:45","16114","16399"
"15.12.2023 08:45 - 15.12.2023 09:00","16261","16584"
"15.12.2023 09:00 - 15.12.2023 09:15","16372","16743"
"15.12.2023 09:15 - 15.12.2023 09:30","16514","16779"
"15.12.2023 09:30 - 15.12.2023 09:45","16542","16740"
"15.12.2023 09:45 - 15.12.2023 10:00","16514","16683"
"15.12.2023 10:00 - 15.12.2023 10:15","16389","16579"
"15.12.2023 10:15 - 15.12.2023 10:30","16171","16504"
"15.12.2023 10:30 - 15.12.2023 10:45","16007","16426"
"15.12.2023 10:45 - 15.12.2023 11:00","15848","16352"
"15.12.2023 11:00 - 15.12.2023 11:15","15659","16299"
"15.12.2023 11:15 - 15.12.2023 11:30","15468","16226"
"15.12.2023 11:30 - 15.12.2023 11:45","15374","16217"
"15.12.2023 11:45 - 15.12.2023 12:00","15288","16145"
"15.12.2023 12:00 - 15.12.2023 12:15","15248","15979"
"15.12.2023 12:15 - 15.12.2023 12:30","15120","15731"
"15.12.2023 12:30 - 15.12.2023 12:45","15079","15679"
"15.12.2023 12:45 - 15.12.2023 13:00","15056","15680"
"15.12.2023 13:00 - 15.12.2023 13:15","15074","15737"
"15.12.2023 13:15 - 15.12.2023 13:30","15139","15785"
"15.12.2023 13:30 - 15.12.2023 13:45","15150","15786"
"15.12.2023 13:45 - 15.12.2023 14:00","15179","15787"
"15.12.2023 14:00 - 15.12.2023 14:15","15198","15885"
"15.12.2023 14:15 - 15.12.2023 14:30","15257","15904"
"15.12.2023 14:30 - 15.12.2023 14:45","15298","15945"
"15.12.2023 14:45 - 15.12.2023 15:00","15354","16097"
"15.12.2023 15:00 - 15.12.2023 15:15","15461","16220"
"15.12.2023 15:15 - 15.12.2023 15:30","15623","16359"
"15.12.2023 15:30 - 15.12.2023 15:45","15726","16498"
"15.12.2023 15:45 - 15.12.2023 16:00","15830","16590"
"15.12.2023 16:00 - 15.12.2023 16:15","15964","16525"
"15.12.2023 16:15 - 15.12.2023 16:30","16002","16600"
"15.12.2023 16:30 - 15.12.2023 16:45","16089","16811"
"15.12.2023 16:45 - 15.12.2023 17:00","16276","17094"
"15.12.2023 17:00 - 15.12.2023 17:15","16496","17187"
"15.12.2023 17:15 - 15.12.2023 17:30","16573","17286"
"15.12.2023 17:30 - 15.12.2023 17:45","16650","17301"
"15.12.2023 17:45 - 15.12.2023 18:00","16622","17256"
"15.12.2023 18:00 - 15.12.2023 18:15","16466","16913"
"15.12.2023 18:15 - 15.12.2023 18:30","16217","16685"
"15.12.2023 18:30 - 15.12.2023 18:45","16008","16484"
"15.12.2023 18:45 - 15.12.2023 19:00","15831","16308"
"15.12.2023 19:00 - 15.12.2023 19:15","15634","16151"
"15.12.2023 19:15 - 15.12.2023 19:30","15444","16017"
"15.12.2023 19:30 - 15.12.2023 19:45","15278","15875"
"15.12.2023 19:45 - 15.12.2023 20:00","15101","15712"
"15.12.2023 20:00 - 15.12.2023 20:15","14876","15478"
"15.12.2023 20:15 - 15.12.2023 20:30","14674","15324"
"15.12.2023 20:30 - 15.12.2023 20:45","14551","15100"
"15.12.2023 20:45 - 15.12.2023 21:00","14370","14936"
"15.12.2023 21:00 - 15.12.2023 21:15","14199","14716"
"15.12.2023 21:15 - 15.12.2023 21:30","14045","14540"
"15.12.2023 21:30 - 15.12.2023 21:45","13917","14337"
"15.12.2023 21:45 - 15.12.2023 22:00","13770","14182"
"15.12.2023 22:00 - 15.12.2023 22:15","13578","13916"
"15.12.2023 22:15 - 15.12.2023 22:30","13382","13730"
"15.12.2023 22:30 - 15.12.2023 22:45","13332","13529"
"15.12.2023 22:45 - 15.12.2023 23:00","13203","13288"
"15.12.2023 23:00 - 15.12.2023 23:15","13006","13110"
"15.12.2023 23:15 - 15.12.2023 23:30","12822","12989"
"15.12.2023 23:30 - 15.12.2023 23:45","12698","12765"
"15.12.2023 23:45 - 16.12.2023 00:00","12594","12653"
"16.12.2023 00:00 - 16.12.2023 00:15","12349","12648"
"16.12.2023 00:15 - 16.12.2023 00:30","12240","12449"
"16.12.2023 00:30 - 16.12.2023 00:45","12113","12288"
"16.12.2023 00:45 - 16.12.2023 01:00","11950","12171"
"16.12.2023 01:00 - 16.12.2023 01:15","11819","12051"
"16.12.2023 01:15 - 16.12.2023 01:30","11693","11949"
"16.12.2023 01:30 - 16.12.2023 01:45","11563","11777"
"16.12.2023 01:45 - 16.12.2023 02:00","11447","11697"
"16.12.2023 02:00 - 16.12.2023 02:15","11359","11582"
"16.12.2023 02:15 - 16.12.2023 02:30","11321","11517"
"16.12.2023 02:30 - 16.12.2023 02:45","11294","11447"
"16.12.2023 02:45 - 16.12.2023 03:00","11233","11402"
"16.12.2023 03:00 - 16.12.2023 03:15","11176","11409"
"16.12.2023 03:15 - 16.12.2023 03:30","11177","11389"
"16.12.2023 03:30 - 16.12.2023 03:45","11168","11397"
"16.12.2023 03:45 - 16.12.2023 04:00","11106","11379"
"16.12.2023 04:00 - 16.12.2023 04:15","11086","11420"
"16.12.2023 04:15 - 16.12.2023 04:30","11084","11408"
"16.12.2023 04:30 - 16.12.2023 04:45","11044","11408"
"16.12.2023 04:45 - 16.12.2023 05:00","11130","11375"
"16.12.2023 05:00 - 16.12.2023 05:15","11149","11374"
"16.12.2023 05:15 - 16.12.2023 05:30","11131","11358"
"16.12.2023 05:30 - 16.12.2023 05:45","11158","11470"
"16.12.2023 05:45 - 16.12.2023 06:00","11222","11532"
"16.12.2023 06:00 - 16.12.2023 06:15","11362","11777"
"16.12.2023 06:15 - 16.12.2023 06:30","11508","11958"
"16.12.2023 06:30 - 16.12.2023 06:45","11640","12119"
"16.12.2023 06:45 - 16.12.2023 07:00","11751","12281"
"16.12.2023 07:00 - 16.12.2023 07:15","11937","12589"
"16.12.2023 07:15 - 16.12.2023 07:30","12169","12748"
"16.12.2023 07:30 - 16.12.2023 07:45","12304","12951"
"16.12.2023 07:45 - 16.12.2023 08:00","12469","13188"
"16.12.2023 08:00 - 16.12.2023 08:15","12708","13494"
"16.12.2023 08:15 - 16.12.2023 08:30","12974","13696"
"16.12.2023 08:30 - 16.12.2023 08:45","13140","13893"
"16.12.2023 08:45 - 16.12.2023 09:00","13264","14040"
"16.12.2023 09:00 - 16.12.2023 09:15","13347","14157"
"16.12.2023 09:15 - 16.12.2023 09:30","13430","14283"
"16.12.2023 09:30 - 16.12.2023 09:45","13432","14426"
"16.12.2023 09:45 - 16.12.2023 10:00","13351","14456"
"16.12.2023 10:00 - 16.12.2023 10:15","13243","14531"
"16.12.2023 10:15 - 16.12.2023 10:30","13141","14572"
"16.12.2023 10:30 - 16.12.2023 10:45","13082","14621"
"16.12.2023 10:45 - 16.12.2023 11:00","13043","14668"
"16.12.2023 11:00 - 16.12.2023 11:15","12980","14674"
"16.12.2023 11:15 - 16.12.2023 11:30","12904","14713"
"16.12.2023 11:30 - 16.12.2023 11:45","12786","14750"
"16.12.2023 11:45 - 16.12.2023 12:00","12722","14809"
"16.12.2023 12:00 - 16.12.2023 12:15","12675","14874"
"16.12.2023 12:15 - 16.12.2023 12:30","12641","14901"
"16.12.2023 12:30 - 16.12.2023 12:45","12605","14898"
"16.12.2023 12:45 - 16.12.2023 13:00","12568","14895"
"16.12.2023 13:00 - 16.12.2023 13:15","12581","14985"
"16.12.2023 13:15 - 16.12.2023 13:30","12664","14941"
"16.12.2023 13:30 - 16.12.2023 13:45","12722","14920"
"16.12.2023 13:45 - 16.12.2023 14:00","12776","14912"
"16.12.2023 14:00 - 16.12.2023 14:15","12818","14885"
"16.12.2023 14:15 - 16.12.2023 14:30","12923","14862"
"16.12.2023 14:30 - 16.12.2023 14:45","12998","14870"
"16.12.2023 14:45 - 16.12.2023 15:00","13073","14890"
"16.12.2023 15:00 - 16.12.2023 15:15","13208","14881"
"16.12.2023 15:15 - 16.12.2023 15:30","13327","14891"
"16.12.2023 15:30 - 16.12.2023 15:45","13442","14949"
"16.12.2023 15:45 - 16.12.2023 16:00","13629","14979"
"16.12.2023 16:00 - 16.12.2023 16:15","13787","15089"
"16.12.2023 16:15 - 16.12.2023 16:30","13934","15206"
"16.12.2023 16:30 - 16.12.2023 16:45","14044","15359"
"16.12.2023 16:45 - 16.12.2023 17:00","14197","15623"
"16.12.2023 17:00 - 16.12.2023 17:15","14322","15669"
"16.12.2023 17:15 - 16.12.2023 17:30","14324","15774"
"16.12.2023 17:30 - 16.12.2023 17:45","14357","15803"
"16.12.2023 17:45 - 16.12.2023 18:00","14318","15804"
"16.12.2023 18:00 - 16.12.2023 18:15","14222","15644"
"16.12.2023 18:15 - 16.12.2023 18:30","14028","15498"
"16.12.2023 18:30 - 16.12.2023 18:45","13870","15309"
"16.12.2023 18:45 - 16.12.2023 19:00","13773","15203"
"16.12.2023 19:00 - 16.12.2023 19:15","13718","15022"
"16.12.2023 19:15 - 16.12.2023 19:30","13607","14907"
"16.12.2023 19:30 - 16.12.2023 19:45","13491","14762"
"16.12.2023 19:45 - 16.12.2023 20:00","13362","14701"
"16.12.2023 20:00 - 16.12.2023 20:15","13256","14457"
"16.12.2023 20:15 - 16.12.2023 20:30","13075","14312"
"16.12.2023 20:30 - 16.12.2023 20:45","12923","14116"
"16.12.2023 20:45 - 16.12.2023 21:00","12788","13971"
"16.12.2023 21:00 - 16.12.2023 21:15","12658","13856"
"16.12.2023 21:15 - 16.12.2023 21:30","12517","13732"
"16.12.2023 21:30 - 16.12.2023 21:45","12334","13543"
"16.12.2023 21:45 - 16.12.2023 22:00","12172","13400"
"16.12.2023 22:00 - 16.12.2023 22:15","12059","13201"
"16.12.2023 22:15 - 16.12.2023 22:30","11899","13095"
"16.12.2023 22:30 - 16.12.2023 22:45","11746","12948"
"16.12.2023 22:45 - 16.12.2023 23:00","11574","12863"
"16.12.2023 23:00 - 16.12.2023 23:15","11378","12733"
"16.12.2023 23:15 - 16.12.2023 23:30","11235","12541"
"16.12.2023 23:30 - 16.12.2023 23:45","11098","12387"
"16.12.2023 23:45 - 17.12.2023 00:00","11005","12218"
"17.12.2023 00:00 - 17.12.2023 00:15","10921","12131"
"17.12.2023 00:15 - 17.12.2023 00:30","10849","11975"
"17.12.2023 00:30 - 17.12.2023 00:45","10726","11884"
"17.12.2023 00:45 - 17.12.2023 01:00","10590","11724"
"17.12.2023 01:00 - 17.12.2023 01:15","10569","11621"
"17.12.2023 01:15 - 17.12.2023 01:30","10544","11479"
"17.12.2023 01:30 - 17.12.2023 01:45","10493","11418"
"17.12.2023 01:45 - 17.12.2023 02:00","10411","11349"
"17.12.2023 02:00 - 17.12.2023 02:15","10356","11259"
"17.12.2023 02:15 - 17.12.2023 02:30","10284","11154"
"17.12.2023 02:30 - 17.12.2023 02:45","10227","11100"
"17.12.2023 02:45 - 17.12.2023 03:00","10182","11042"
"17.12.2023 03:00 - 17.12.2023 03:15","10184","10985"
"17.12.2023 03:15 - 17.12.2023 03:30","10177","10943"
"17.12.2023 03:30 - 17.12.2023 03:45","10193","10993"
"17.12.2023 03:45 - 17.12.2023 04:00","10174","10919"
"17.12.2023 04:00 - 17.12.2023 04:15","10128","10921"
"17.12.2023 04:15 - 17.12.2023 04:30","10080","10917"
"17.12.2023 04:30 - 17.12.2023 04:45","10072","10872"
"17.12.2023 04:45 - 17.12.2023 05:00","10029","10896"
"17.12.2023 05:00 - 17.12.2023 05:15","10007","10860"
"17.12.2023 05:15 - 17.12.2023 05:30","10006","10935"
"17.12.2023 05:30 - 17.12.2023 05:45","9964","10952"
"17.12.2023 05:45 - 17.12.2023 06:00","9961","10973"
"17.12.2023 06:00 - 17.12.2023 06:15","10051","11070"
"17.12.2023 06:15 - 17.12.2023 06:30","10141","11126"
"17.12.2023 06:30 - 17.12.2023 06:45","10223","11205"
"17.12.2023 06:45 - 17.12.2023 07:00","10298","11291"
"17.12.2023 07:00 - 17.12.2023 07:15","10400","11511"
"17.12.2023 07:15 - 17.12.2023 07:30","10581","11617"
"17.12.2023 07:30 - 17.12.2023 07:45","10711","11814"
"17.12.2023 07:45 - 17.12.2023 08:00","10870","11995"
"17.12.2023 08:00 - 17.12.2023 08:15","11014","12248"
"17.12.2023 08:15 - 17.12.2023 08:30","11131","12452"
"17.12.2023 08:30 - 17.12.2023 08:45","11222","12638"
"17.12.2023 08:45 - 17.12.2023 09:00","11228","12786"
"17.12.2023 09:00 - 17.12.2023 09:15","11302","13028"
"17.12.2023 09:15 - 17.12.2023 09:30","11340","13180"
"17.12.2023 09:30 - 17.12.2023 09:45","11319","13265"
"17.12.2023 09:45 - 17.12.2023 10:00","11298","13435"
"17.12.2023 10:00 - 17.12.2023 10:15","11246","13361"
"17.12.2023 10:15 - 17.12.2023 10:30","11203","13374"
"17.12.2023 10:30 - 17.12.2023 10:45","11158","13530"
"17.12.2023 10:45 - 17.12.2023 11:00","11051","13619"
"17.12.2023 11:00 - 17.12.2023 11:15","10968","13394"
"17.12.2023 11:15 - 17.12.2023 11:30","10812","13441"
"17.12.2023 11:30 - 17.12.2023 11:45","10693","13495"
"17.12.2023 11:45 - 17.12.2023 12:00","10669","13495"
"17.12.2023 12:00 - 17.12.2023 12:15","10762","13538"
"17.12.2023 12:15 - 17.12.2023 12:30","10794","13416"
"17.12.2023 12:30 - 17.12.2023 12:45","10720","13357"
"17.12.2023 12:45 - 17.12.2023 13:00","10864","13281"
"17.12.2023 13:00 - 17.12.2023 13:15","11108","13187"
"17.12.2023 13:15 - 17.12.2023 13:30","11334","13094"
"17.12.2023 13:30 - 17.12.2023 13:45","11502","12938"
"17.12.2023 13:45 - 17.12.2023 14:00","11672","12931"
"17.12.2023 14:00 - 17.12.2023 14:15","11824","12936"
"17.12.2023 14:15 - 17.12.2023 14:30","11981","12949"
"17.12.2023 14:30 - 17.12.2023 14:45","12101","12907"
"17.12.2023 14:45 - 17.12.2023 15:00","12213","12987"
"17.12.2023 15:00 - 17.12.2023 15:15","12325","13108"
"17.12.2023 15:15 - 17.12.2023 15:30","12393","13237"
"17.12.2023 15:30 - 17.12.2023 15:45","12459","13398"
"17.12.2023 15:45 - 17.12.2023 16:00","12523","13702"
"17.12.2023 16:00 - 17.12.2023 16:15","12619","14039"
"17.12.2023 16:15 - 17.12.2023 16:30","12750","14338"
"17.12.2023 16:30 - 17.12.2023 16:45","12913","14644"
"17.12.2023 16:45 - 17.12.2023 17:00","13117","15057"
"17.12.2023 17:00 - 17.12.2023 17:15","13233","15285"
"17.12.2023 17:15 - 17.12.2023 17:30","13316","15514"
"17.12.2023 17:30 - 17.12.2023 17:45","13420","15716"
"17.12.2023 17:45 - 17.12.2023 18:00","13400","15818"
"17.12.2023 18:00 - 17.12.2023 18:15","13354","15656"
"17.12.2023 18:15 - 17.12.2023 18:30","13228","15484"
"17.12.2023 18:30 - 17.12.2023 18:45","13112","15337"
"17.12.2023 18:45 - 17.12.2023 19:00","13024","15235"
"17.12.2023 19:00 - 17.12.2023 19:15","12934","15115"
"17.12.2023 19:15 - 17.12.2023 19:30","12814","15000"
"17.12.2023 19:30 - 17.12.2023 19:45","12728","14866"
"17.12.2023 19:45 - 17.12.2023 20:00","12684","14827"
"17.12.2023 20:00 - 17.12.2023 20:15","12654","14687"
"17.12.2023 20:15 - 17.12.2023 20:30","12600","14554"
"17.12.2023 20:30 - 17.12.2023 20:45","12557","14406"
"17.12.2023 20:45 - 17.12.2023 21:00","12459","14287"
"17.12.2023 21:00 - 17.12.2023 21:15","12387","14105"
"17.12.2023 21:15 - 17.12.2023 21:30","12331","13970"
"17.12.2023 21:30 - 17.12.2023 21:45","12273","13830"
"17.12.2023 21:45 - 17.12.2023 22:00","12217","13668"
"17.12.2023 22:00 - 17.12.2023 22:15","12103","13414"
"17.12.2023 22:15 - 17.12.2023 22:30","11917","13253"
"17.12.2023 22:30 - 17.12.2023 22:45","11789","13027"
"17.12.2023 22:45 - 17.12.2023 23:00","11663","12833"
"17.12.2023 23:00 - 17.12.2023 23:15","11500","12657"
"17.12.2023 23:15 - 17.12.2023 23:30","11416","12476"
"17.12.2023 23:30 - 17.12.2023 23:45","11366","12251"
"17.12.2023 23:45 - 18.12.2023 00:00","11231","12015"
"18.12.2023 00:00 - 18.12.2023 00:15","11088","11916"
"18.12.2023 00:15 - 18.12.2023 00:30","10921","11816"
"18.12.2023 00:30 - 18.12.2023 00:45","10772","11720"
"18.12.2023 00:45 - 18.12.2023 01:00","10683","11581"
"18.12.2023 01:00 - 18.12.2023 01:15","10588","11431"
"18.12.2023 01:15 - 18.12.2023 01:30","10513","11352"
"18.12.2023 01:30 - 18.12.2023 01:45","10473","11262"
"18.12.2023 01:45 - 18.12.2023 02:00","10457","11199"
"18.12.2023 02:00 - 18.12.2023 02:15","10461","11136"
"18.12.2023 02:15 - 18.12.2023 02:30","10409","11066"
"18.12.2023 02:30 - 18.12.2023 02:45","10396","11024"
"18.12.2023 02:45 - 18.12.2023 03:00","10379","11021"
"18.12.2023 03:00 - 18.12.2023 03:15","10312","10987"
"18.12.2023 03:15 - 18.12.2023 03:30","10366","10989"
"18.12.2023 03:30 - 18.12.2023 03:45","10365","10995"
"18.12.2023 03:45 - 18.12.2023 04:00","10350","11014"
"18.12.2023 04:00 - 18.12.2023 04:15","10455","11076"
"18.12.2023 04:15 - 18.12.2023 04:30","10520","11084"
"18.12.2023 04:30 - 18.12.2023 04:45","10532","11092"
"18.12.2023 04:45 - 18.12.2023 05:00","10544","11188"
"18.12.2023 05:00 - 18.12.2023 05:15","10582","11368"
"18.12.2023 05:15 - 18.12.2023 05:30","10758","11478"
"18.12.2023 05:30 - 18.12.2023 05:45","10851","11666"
"18.12.2023 05:45 - 18.12.2023 06:00","10973","11862"
"18.12.2023 06:00 - 18.12.2023 06:15","11326","12276"
"18.12.2023 06:15 - 18.12.2023 06:30","11723","12596"
"18.12.2023 06:30 - 18.12.2023 06:45","11948","12961"
"18.12.2023 06:45 - 18.12.2023 07:00","12298","13359"
"18.12.2023 07:00 - 18.12.2023 07:15","12651","14118"
"18.12.2023 07:15 - 18.12.2023 07:30","13058","14574"
"18.12.2023 07:30 - 18.12.2023 07:45","13521","15088"
"18.12.2023 07:45 - 18.12.2023 08:00","13919","15522"
"18.12.2023 08:00 - 18.12.2023 08:15","14179","15990"
"18.12.2023 08:15 - 18.12.2023 08:30","14449","16295"
"18.12.2023 08:30 - 18.12.2023 08:45","14746","16493"
"18.12.2023 08:45 - 18.12.2023 09:00","14974","16713"
"18.12.2023 09:00 - 18.12.2023 09:15","15128","16823"
"18.12.2023 09:15 - 18.12.2023 09:30","15209","16883"
"18.12.2023 09:30 - 18.12.2023 09:45","15196","16846"
"18.12.2023 09:45 - 18.12.2023 10:00","15176","16862"
"18.12.2023 10:00 - 18.12.2023 10:15","15180","16860"
"18.12.2023 10:15 - 18.12.2023 10:30","15137","16784"
"18.12.2023 10:30 - 18.12.2023 10:45","15088","16680"
"18.12.2023 10:45 - 18.12.2023 11:00","15024","16584"
"18.12.2023 11:00 - 18.12.2023 11:15","14908","16593"
"18.12.2023 11:15 - 18.12.2023 11:30","14818","16556"
"18.12.2023 11:30 - 18.12.2023 11:45","14752","16484"
"18.12.2023 11:45 - 18.12.2023 12:00","14723","16475"
"18.12.2023 12:00 - 18.12.2023 12:15","14656","16483"
"18.12.2023 12:15 - 18.12.2023 12:30","14580","16461"
"18.12.2023 12:30 - 18.12.2023 12:45","14489","16407"
"18.12.2023 12:45 - 18.12.2023 13:00","14416","16354"
"18.12.2023 13:00 - 18.12.2023 13:15","14457","16541"
"18.12.2023 13:15 - 18.12.2023 13:30","14542","16538"
"18.12.2023 13:30 - 18.12.2023 13:45","14558","16532"
"18.12.2023 13:45 - 18.12.2023 14:00","14561","16574"
"18.12.2023 14:00 - 18.12.2023 14:15","14609","16553"
"18.12.2023 14:15 - 18.12.2023 14:30","14735","16575"
"18.12.2023 14:30 - 18.12.2023 14:45","14793","16574"
"18.12.2023 14:45 - 18.12.2023 15:00","14809","16653"
"18.12.2023 15:00 - 18.12.2023 15:15","14522","16802"
"18.12.2023 15:15 - 18.12.2023 15:30","14641","16920"
"18.12.2023 15:30 - 18.12.2023 15:45","15371","16995"
"18.12.2023 15:45 - 18.12.2023 16:00","15525","17146"
"18.12.2023 16:00 - 18.12.2023 16:15","15628","17151"
"18.12.2023 16:15 - 18.12.2023 16:30","15741","17242"
"18.12.2023 16:30 - 18.12.2023 16:45","15871","17468"
"18.12.2023 16:45 - 18.12.2023 17:00","16013","17761"
"18.12.2023 17:00 - 18.12.2023 17:15","16167","17942"
"18.12.2023 17:15 - 18.12.2023 17:30","16230","18098"
"18.12.2023 17:30 - 18.12.2023 17:45","16338","18096"
"18.12.2023 17:45 - 18.12.2023 18:00","16363","18038"
"18.12.2023 18:00 - 18.12.2023 18:15","16255","17676"
"18.12.2023 18:15 - 18.12.2023 18:30","16106","17459"
"18.12.2023 18:30 - 18.12.2023 18:45","15984","17272"
"18.12.2023 18:45 - 18.12.2023 19:00","15859","17175"
"18.12.2023 19:00 - 18.12.2023 19:15","15700","16932"
"18.12.2023 19:15 - 18.12.2023 19:30","15541","16794"
"18.12.2023 19:30 - 18.12.2023 19:45","15403","16653"
"18.12.2023 19:45 - 18.12.2023 20:00","15290","16513"
"18.12.2023 20:00 - 18.12.2023 20:15","15122","16254"
"18.12.2023 20:15 - 18.12.2023 20:30","14979","16049"
"18.12.2023 20:30 - 18.12.2023 20:45","14828","15873"
"18.12.2023 20:45 - 18.12.2023 21:00","14605","15683"
"18.12.2023 21:00 - 18.12.2023 21:15","14469","15448"
"18.12.2023 21:15 - 18.12.2023 21:30","14340","15308"
"18.12.2023 21:30 - 18.12.2023 21:45","14222","15053"
"18.12.2023 21:45 - 18.12.2023 22:00","14100","14836"
"18.12.2023 22:00 - 18.12.2023 22:15","13893","14492"
"18.12.2023 22:15 - 18.12.2023 22:30","13676","14331"
"18.12.2023 22:30 - 18.12.2023 22:45","13472","14067"
"18.12.2023 22:45 - 18.12.2023 23:00","13272","13867"
"18.12.2023 23:00 - 18.12.2023 23:15","13046","13557"
"18.12.2023 23:15 - 18.12.2023 23:30","12881","13309"
"18.12.2023 23:30 - 18.12.2023 23:45","12757","13104"
"18.12.2023 23:45 - 19.12.2023 00:00","12617","12939"
"19.12.2023 00:00 - 19.12.2023 00:15","12470","12788"
"19.12.2023 00:15 - 19.12.2023 00:30","12428","12683"
"19.12.2023 00:30 - 19.12.2023 00:45","12331","12512"
"19.12.2023 00:45 - 19.12.2023 01:00","12238","12355"
"19.12.2023 01:00 - 19.12.2023 01:15","12117","12204"
"19.12.2023 01:15 - 19.12.2023 01:30","12019","12130"
"19.12.2023 01:30 - 19.12.2023 01:45","11951","11994"
"19.12.2023 01:45 - 19.12.2023 02:00","11880","11884"
"19.12.2023 02:00 - 19.12.2023 02:15","11861","11882"
"19.12.2023 02:15 - 19.12.2023 02:30","11873","11756"
"19.12.2023 02:30 - 19.12.2023 02:45","11861","11692"
"19.12.2023 02:45 - 19.12.2023 03:00","11862","11667"
"19.12.2023 03:00 - 19.12.2023 03:15","11842","11574"
"19.12.2023 03:15 - 19.12.2023 03:30","11771","11568"
"19.12.2023 03:30 - 19.12.2023 03:45","11753","11519"
"19.12.2023 03:45 - 19.12.2023 04:00","11735","11505"
"19.12.2023 04:00 - 19.12.2023 04:15","11734","11558"
"19.12.2023 04:15 - 19.12.2023 04:30","11758","11549"
"19.12.2023 04:30 - 19.12.2023 04:45","11785","11544"
"19.12.2023 04:45 - 19.12.2023 05:00","11820","11574"
"19.12.2023 05:00 - 19.12.2023 05:15","11891","11781"
"19.12.2023 05:15 - 19.12.2023 05:30","11979","11896"
"19.12.2023 05:30 - 19.12.2023 05:45","12116","12070"
"19.12.2023 05:45 - 19.12.2023 06:00","12347","12292"
"19.12.2023 06:00 - 19.12.2023 06:15","12646","12757"
"19.12.2023 06:15 - 19.12.2023 06:30","13002","13058"
"19.12.2023 06:30 - 19.12.2023 06:45","13301","13502"
"19.12.2023 06:45 - 19.12.2023 07:00","13657","13887"
"19.12.2023 07:00 - 19.12.2023 07:15","14147","14496"
"19.12.2023 07:15 - 19.12.2023 07:30","14679","14995"
"19.12.2023 07:30 - 19.12.2023 07:45","15040","15442"
"19.12.2023 07:45 - 19.12.2023 08:00","15393","15796"
"19.12.2023 08:00 - 19.12.2023 08:15","15673","16224"
"19.12.2023 08:15 - 19.12.2023 08:30","15833","16484"
"19.12.2023 08:30 - 19.12.2023 08:45","15948","16720"
"19.12.2023 08:45 - 19.12.2023 09:00","16011","16878"
"19.12.2023 09:00 - 19.12.2023 09:15","16082","17048"
"19.12.2023 09:15 - 19.12.2023 09:30","16102","17213"
"19.12.2023 09:30 - 19.12.2023 09:45","16097","17265"
"19.12.2023 09:45 - 19.12.2023 10:00","16091","17278"
"19.12.2023 10:00 - 19.12.2023 10:15","16020","17335"
"19.12.2023 10:15 - 19.12.2023 10:30","15935","17362"
"19.12.2023 10:30 - 19.12.2023 10:45","15854","17385"
"19.12.2023 10:45 - 19.12.2023 11:00","15816","17346"
"19.12.2023 11:00 - 19.12.2023 11:15","15787","17380"
"19.12.2023 11:15 - 19.12.2023 11:30","15738","17377"
"19.12.2023 11:30 - 19.12.2023 11:45","15707","17352"
"19.12.2023 11:45 - 19.12.2023 12:00","15660","17336"
"19.12.2023 12:00 - 19.12.2023 12:15","15594","17355"
"19.12.2023 12:15 - 19.12.2023 12:30","15498","17302"
"19.12.2023 12:30 - 19.12.2023 12:45","15447","17308"
"19.12.2023 12:45 - 19.12.2023 13:00","15466","17243"
"19.12.2023 13:00 - 19.12.2023 13:15","15555","17280"
"19.12.2023 13:15 - 19.12.2023 13:30","15617","17274"
"19.12.2023 13:30 - 19.12.2023 13:45","15580","17192"
"19.12.2023 13:45 - 19.12.2023 14:00","13258","17136"
"19.12.2023 14:00 - 19.12.2023 14:15","15559","17203"
"19.12.2023 14:15 - 19.12.2023 14:30","15628","17192"
"19.12.2023 14:30 - 19.12.2023 14:45","15676","17210"
"19.12.2023 14:45 - 19.12.2023 15:00","15738","17207"
"19.12.2023 15:00 - 19.12.2023 15:15","15712","17279"
"19.12.2023 15:15 - 19.12.2023 15:30","15877","17328"
"19.12.2023 15:30 - 19.12.2023 15:45","15925","17332"
"19.12.2023 15:45 - 19.12.2023 16:00","15995","17365"
"19.12.2023 16:00 - 19.12.2023 16:15","16049","17355"
"19.12.2023 16:15 - 19.12.2023 16:30","16060","17438"
"19.12.2023 16:30 - 19.12.2023 16:45","16211","17599"
"19.12.2023 16:45 - 19.12.2023 17:00","16431","17777"
"19.12.2023 17:00 - 19.12.2023 17:15","16599","17730"
"19.12.2023 17:15 - 19.12.2023 17:30","16639","17863"
"19.12.2023 17:30 - 19.12.2023 17:45","16769","17859"
"19.12.2023 17:45 - 19.12.2023 18:00","16805","17798"
