,Date,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year,Week,WeekKey,day_of_week,Day,Hour,Minute
1414,2024-11-15,-0.1,-0.1,1,8.5,42,2,10.2,13,2.0,3.0,16,1.0,1,1,1970,46,202446,Friday,1,0,0
1415,2024-11-16,4.5,1.5,22,8.6,77,7,9.2,22,4.3,6.0,14,3.0,22,1,1970,46,202446,Saturday,1,0,0
1416,2024-11-17,7.3,2.5,22,7.4,43,24,9.7,12,3.4,6.0,12,2.0,16,1,1970,46,202446,Sunday,1,0,0
1417,2024-11-18,6.4,3.1,2,5.1,34,20,7.9,13,2.0,3.0,1,1.0,7,1,1970,47,202447,Monday,1,0,0
1418,2024-11-19,10.8,2.4,4,3.2,4,22,5.5,3,2.8,5.0,8,2.0,1,1,1970,47,202447,Tuesday,1,0,0
1419,2024-11-20,12.9,3.3,9,2.6,8,12,5.7,15,3.1,5.0,9,1.0,10,1,1970,47,202447,Wednesday,1,0,0
1420,2024-11-21,1.7,0.8,2,0.9,-28,21,4.7,13,2.4,5.0,8,1.0,1,1,1970,47,202447,Thursday,1,0,0
1421,2024-11-22,9.1,1.7,13,3.3,0,5,6.2,12,3.5,6.0,12,2.0,1,1,1970,47,202447,Friday,1,0,0
1422,2024-11-23,9.1,3.9,19,4.7,12,6,10.0,24,5.5,8.0,18,3.0,1,1,1970,47,202447,Saturday,1,0,0
1423,2024-11-24,0.4,0.4,1,14.3,93,1,17.1,16,7.1,8.0,1,6.0,4,1,1970,47,202447,Sunday,1,0,0
1424,2024-11-25,4.1,1.6,10,11.9,78,24,16.5,3,5.0,8.0,3,3.0,11,1,1970,48,202448,Monday,1,0,0
1425,2024-11-26,0.1,0.1,9,7.3,27,23,10.1,14,3.8,6.0,12,1.0,23,1,1970,48,202448,Tuesday,1,0,0
1426,2024-11-27,11.3,2.0,15,7.7,31,1,11.3,16,5.5,9.0,16,2.0,1,1,1970,48,202448,Wednesday,1,0,0
1427,2024-11-28,0.8,0.6,3,6.7,42,21,10.2,13,2.3,4.0,1,1.0,17,1,1970,48,202448,Thursday,1,0,0
1428,2024-11-29,0.0,0.0,1,3.4,-9,7,7.6,13,2.4,4.0,13,1.0,1,1,1970,48,202448,Friday,1,0,0
1429,2024-11-30,0.0,0.0,1,4.1,6,4,6.8,14,3.0,4.0,2,2.0,16,1,1970,48,202448,Saturday,1,0,0
1430,2024-12-01,1.4,0.7,20,5.7,15,8,8.5,24,3.8,5.0,13,2.0,1,1,1970,48,202448,Sunday,1,0,0
1431,2024-12-02,6.1,2.3,20,9.6,76,22,11.5,12,4.0,5.0,2,3.0,16,1,1970,49,202449,Monday,1,0,0
1432,2024-12-03,1.5,1.3,1,5.7,12,24,8.4,1,2.3,4.0,1,1.0,17,1,1970,49,202449,Tuesday,1,0,0
1433,2024-12-04,1.2,0.5,13,3.9,-7,2,5.5,13,2.1,3.0,19,1.0,1,1,1970,49,202449,Wednesday,1,0,0
1434,2024-12-05,20.3,6.2,23,7.0,47,1,11.4,24,5.8,8.0,22,4.0,1,1,1970,49,202449,Thursday,1,0,0
1435,2024-12-06,0.7,0.4,4,8.4,49,22,11.1,1,5.8,8.0,7,3.0,18,1,1970,49,202449,Friday,1,0,0
1436,2024-12-07,6.5,1.6,5,7.7,59,1,10.5,11,5.8,7.0,4,3.0,22,1,1970,49,202449,Saturday,1,0,0
1437,2024-12-08,1.0,0.5,2,6.5,57,18,7.1,12,4.5,6.0,18,3.0,5,1,1970,49,202449,Sunday,1,0,0
1438,2024-12-09,-0.1,-0.1,1,6.2,55,22,6.9,13,5.6,7.0,13,4.0,2,1,1970,50,202450,Monday,1,0,0
1439,2024-12-10,-0.1,-0.1,1,5.0,46,23,5.7,1,4.6,6.0,1,3.0,23,1,1970,50,202450,Tuesday,1,0,0
1440,2024-12-11,0.0,0.0,1,3.4,24,20,4.6,1,2.5,4.0,2,0.0,23,1,1970,50,202450,Wednesday,1,0,0
1441,2024-12-12,0.5,0.1,6,3.4,25,4,4.5,14,1.8,4.0,23,1.0,1,1,1970,50,202450,Thursday,1,0,0
1442,2024-12-13,0.0,0.0,1,1.7,4,14,3.2,1,3.0,4.0,6,2.0,18,1,1970,50,202450,Friday,1,0,0
1443,2024-12-14,3.0,0.9,17,4.0,17,1,6.2,17,3.6,5.0,9,2.0,18,1,1970,50,202450,Saturday,1,0,0
1444,2024-12-15,0.2,0.1,1,8.0,38,1,10.9,24,4.1,6.0,20,3.0,1,1,1970,50,202450,Sunday,1,0,0
1445,2024-12-16,0.6,0.3,11,9.8,85,20,11.1,2,4.5,6.0,3,3.0,24,1,1970,51,202451,Monday,1,0,0
1446,2024-12-17,0.0,0.0,1,8.1,71,5,9.4,14,3.9,5.0,19,3.0,1,1,1970,51,202451,Tuesday,1,0,0
1447,2024-12-18,1.5,0.9,24,10.6,64,3,13.0,13,6.4,9.0,13,5.0,1,1,1970,51,202451,Wednesday,1,0,0
1448,2024-12-19,14.6,2.9,2,7.8,44,14,13.5,3,4.9,8.0,3,1.0,15,1,1970,51,202451,Thursday,1,0,0
1449,2024-12-20,0.2,0.1,21,5.9,39,8,7.4,13,4.2,6.0,20,2.0,2,1,1970,51,202451,Friday,1,0,0
1450,2024-12-21,5.5,1.7,18,8.2,69,7,10.4,22,5.4,7.0,13,4.0,4,1,1970,51,202451,Saturday,1,0,0
1451,2024-12-22,8.7,4.9,22,5.6,33,22,9.4,1,4.7,7.0,11,2.0,24,1,1970,51,202451,Sunday,1,0,0
1452,2024-12-23,4.0,2.5,1,6.1,30,24,8.5,12,3.6,6.0,2,2.0,17,1,1970,52,202452,Monday,1,0,0
1453,2024-12-24,2.7,0.6,11,5.6,25,3,8.1,24,2.7,4.0,10,2.0,1,1,1970,52,202452,Tuesday,1,0,0
1454,2024-12-25,0.3,0.1,1,8.8,80,1,9.6,12,2.4,3.0,13,2.0,1,1,1970,52,202452,Wednesday,1,0,0
1455,2024-12-26,-0.1,-0.1,1,6.4,38,24,8.2,1,2.0,3.0,1,1.0,11,1,1970,52,202452,Thursday,1,0,0
1456,2024-12-27,0.0,0.0,1,2.5,-1,18,4.2,1,1.5,3.0,5,0.0,16,1,1970,52,202452,Friday,1,0,0
1457,2024-12-28,0.0,0.0,1,1.0,-2,8,2.7,24,2.0,3.0,8,1.0,2,1,1970,52,202452,Saturday,1,0,0
1458,2024-12-29,0.7,0.1,7,4.0,27,1,5.1,22,3.6,5.0,21,2.0,1,1,1970,52,202452,Sunday,1,0,0
1459,2024-12-30,0.2,0.1,2,6.9,46,1,8.2,18,4.7,6.0,17,3.0,6,1,1970,1,202401,Monday,1,0,0
1460,2024-12-31,-0.1,-0.1,1,4.6,22,9,8.0,24,6.0,8.0,21,4.0,1,1,1970,1,202401,Tuesday,1,0,0
1461,2025-01-01,15.0,4.4,17,7.8,48,21,9.9,14,8.1,11.0,9,4.0,18,1,1970,1,202501,Wednesday,1,0,0
1462,2025-01-02,1.0,0.7,14,2.9,-1,6,6.7,13,2.0,3.0,12,1.0,4,1,1970,1,202501,Thursday,1,0,0
1463,2025-01-03,3.8,1.2,15,2.2,1,23,4.1,13,3.1,5.0,10,1.0,20,1,1970,1,202501,Friday,1,0,0
1464,2025-01-04,1.2,1.1,2,1.9,4,3,3.4,14,2.5,3.0,7,2.0,1,1,1970,1,202501,Saturday,1,0,0
1465,2025-01-05,21.3,2.8,11,5.4,-1,7,11.6,21,5.6,7.0,8,4.0,1,1,1970,1,202501,Sunday,1,0,0
1466,2025-01-06,3.2,1.3,14,8.6,42,23,12.4,12,7.7,11.0,14,5.0,23,1,1970,2,202502,Monday,1,0,0
1467,2025-01-07,1.6,1.0,9,3.6,24,10,5.4,14,5.3,7.0,13,4.0,10,1,1970,2,202502,Tuesday,1,0,0
1468,2025-01-08,0.1,0.1,2,2.5,12,9,4.0,14,2.8,5.0,22,1.0,16,1,1970,2,202502,Wednesday,1,0,0
1469,2025-01-09,2.6,1.2,17,2.1,-10,4,6.3,13,2.4,4.0,14,1.0,1,1,1970,2,202502,Thursday,1,0,0
1470,2025-01-10,2.9,0.9,1,2.2,-24,24,5.3,13,2.7,5.0,13,1.0,17,1,1970,2,202502,Friday,1,0,0
1471,2025-01-11,-0.1,-0.1,1,0.5,-45,8,5.8,14,1.5,3.0,14,0.0,7,1,1970,2,202502,Saturday,1,0,0
1472,2025-01-12,0.1,0.1,21,1.7,-6,22,6.0,14,1.2,2.0,5,1.0,1,1,1970,2,202502,Sunday,1,0,0
1473,2025-01-13,0.0,0.0,1,0.5,-33,5,5.2,14,2.2,4.0,13,1.0,1,1,1970,3,202503,Monday,1,0,0
1474,2025-01-14,0.1,0.1,20,2.8,-16,1,5.7,24,3.1,5.0,13,2.0,6,1,1970,3,202503,Tuesday,1,0,0
1475,2025-01-15,0.0,0.0,1,6.6,56,1,7.3,17,1.2,2.0,1,0.0,19,1,1970,3,202503,Wednesday,1,0,0
1476,2025-01-16,0.0,0.0,1,3.4,12,24,6.2,2,2.7,4.0,11,1.0,1,1,1970,3,202503,Thursday,1,0,0
1477,2025-01-17,-0.1,-0.1,1,0.1,-20,24,2.2,1,1.9,3.0,1,1.0,11,1,1970,3,202503,Friday,1,0,0
1478,2025-01-18,-0.1,-0.1,1,-1.3,-22,1,-0.7,15,2.0,3.0,19,1.0,3,1,1970,3,202503,Saturday,1,0,0
1479,2025-01-19,0.0,0.0,1,-1.0,-17,22,-0.7,11,1.5,2.0,1,1.0,12,1,1970,3,202503,Sunday,1,0,0
1480,2025-01-20,-0.1,-0.1,1,-0.3,-16,1,0.4,15,2.4,3.0,11,1.0,1,1,1970,4,202504,Monday,1,0,0
1481,2025-01-21,0.0,0.0,1,-0.5,-16,24,0.1,1,3.0,4.0,4,2.0,12,1,1970,4,202504,Tuesday,1,0,0
1482,2025-01-22,6.5,1.2,21,2.1,-13,1,4.5,20,2.4,3.0,3,1.0,22,1,1970,4,202504,Wednesday,1,0,0
1483,2025-01-23,4.2,1.3,19,5.5,40,1,7.2,23,4.5,6.0,15,2.0,1,1,1970,4,202504,Thursday,1,0,0
1484,2025-01-24,3.0,1.0,12,7.6,53,3,9.5,16,5.5,8.0,9,2.0,22,1,1970,4,202504,Friday,1,0,0
1485,2025-01-25,4.2,1.0,6,5.0,20,23,7.2,1,1.9,4.0,3,0.0,8,1,1970,4,202504,Saturday,1,0,0
1486,2025-01-26,2.1,1.3,20,3.8,20,9,6.0,24,4.1,8.0,19,1.0,1,1,1970,4,202504,Sunday,1,0,0
1487,2025-01-27,5.0,1.5,3,9.1,60,1,12.1,13,6.0,8.0,4,3.0,22,1,1970,5,202505,Monday,1,0,0
1488,2025-01-28,2.4,1.2,17,7.9,58,4,9.3,12,5.3,7.0,12,4.0,2,1,1970,5,202505,Tuesday,1,0,0
1489,2025-01-29,4.9,4.0,1,7.2,52,23,8.4,14,4.1,7.0,4,1.0,24,1,1970,5,202505,Wednesday,1,0,0
1490,2025-01-30,1.6,0.5,4,5.2,19,24,7.2,16,1.7,3.0,14,0.0,1,1,1970,5,202505,Thursday,1,0,0
1491,2025-01-31,-0.1,-0.1,1,1.7,-25,24,6.5,13,1.9,3.0,1,1.0,17,1,1970,5,202505,Friday,1,0,0
1492,2025-02-01,0.0,0.0,1,0.0,-38,8,6.5,13,1.6,3.0,14,1.0,1,1,1970,5,202505,Saturday,1,0,0
1493,2025-02-02,0.0,0.0,1,-1.3,-54,6,4.4,15,1.8,3.0,10,1.0,3,1,1970,5,202505,Sunday,1,0,0
1494,2025-02-03,0.0,0.0,1,0.4,-51,6,6.1,14,1.9,3.0,11,1.0,4,1,1970,6,202506,Monday,1,0,0
1495,2025-02-04,0.0,0.0,1,2.6,-22,1,5.3,14,3.7,6.0,19,2.0,1,1,1970,6,202506,Tuesday,1,0,0
1496,2025-02-05,0.0,0.0,1,4.9,21,1,7.8,15,2.6,4.0,1,1.0,21,1,1970,6,202506,Wednesday,1,0,0
1497,2025-02-06,0.0,0.0,1,4.0,15,24,8.1,14,2.8,5.0,15,0.0,3,1,1970,6,202506,Thursday,1,0,0
1498,2025-02-07,0.0,0.0,1,3.3,15,1,4.6,12,6.7,9.0,16,3.0,3,1,1970,6,202506,Friday,1,0,0
1499,2025-02-08,-0.1,-0.1,1,4.0,15,24,7.0,15,3.6,6.0,4,1.0,23,1,1970,6,202506,Saturday,1,0,0
1500,2025-02-09,0.0,0.0,1,3.5,17,5,6.1,15,2.8,5.0,21,1.0,1,1,1970,6,202506,Sunday,1,0,0
1501,2025-02-10,4.0,1.7,24,1.8,5,8,3.3,13,5.6,7.0,13,4.0,1,1,1970,7,202507,Monday,1,0,0
1502,2025-02-11,10.2,3.1,1,3.1,10,1,4.2,17,4.3,7.0,1,2.0,22,1,1970,7,202507,Tuesday,1,0,0
1503,2025-02-12,7.3,2.1,17,3.8,23,24,6.7,14,1.7,3.0,23,1.0,7,1,1970,7,202507,Wednesday,1,0,0
1504,2025-02-13,-0.1,-0.1,1,0.4,-32,24,2.7,15,3.1,5.0,14,1.0,23,1,1970,7,202507,Thursday,1,0,0
1505,2025-02-14,0.0,0.0,1,0.0,-42,8,3.0,14,1.4,3.0,14,0.0,3,1,1970,7,202507,Friday,1,0,0
1506,2025-02-15,0.0,0.0,1,1.5,-5,24,3.7,12,1.9,3.0,16,1.0,2,1,1970,7,202507,Saturday,1,0,0
1507,2025-02-16,0.0,0.0,1,0.3,-32,24,4.4,15,4.3,8.0,12,2.0,22,1,1970,7,202507,Sunday,1,0,0
1508,2025-02-17,0.0,0.0,1,-1.4,-52,7,3.2,14,2.7,4.0,16,1.0,11,1,1970,8,202508,Monday,1,0,0
1509,2025-02-18,0.0,0.0,1,-0.9,-49,7,3.3,16,4.4,6.0,13,3.0,2,1,1970,8,202508,Tuesday,1,0,0
1510,2025-02-19,0.0,0.0,1,1.4,-16,7,5.0,15,5.2,7.0,9,4.0,17,1,1970,8,202508,Wednesday,1,0,0
1511,2025-02-20,0.8,0.4,8,7.1,6,4,11.2,15,3.9,5.0,12,3.0,1,1,1970,8,202508,Thursday,1,0,0
