Date,nat,Year,Month,Day,Hour,Minute
1983-01-16,-0.7376564222554705,1983,1,16,0,0
1983-01-17,-0.4445194001657985,1983,1,17,0,0
1983-01-18,-0.4445194001657985,1983,1,18,0,0
1983-01-19,-0.4445194001657985,1983,1,19,0,0
1983-01-20,-0.4445194001657985,1983,1,20,0,0
1983-01-21,-0.4445194001657985,1983,1,21,0,0
1983-01-22,-0.4445194001657985,1983,1,22,0,0
1983-01-23,-0.4445194001657985,1983,1,23,0,0
1983-01-24,-0.9031645973941935,1983,1,24,0,0
1983-01-25,-0.9031645973941935,1983,1,25,0,0
1983-01-26,-0.9031645973941935,1983,1,26,0,0
1983-01-27,-0.9031645973941935,1983,1,27,0,0
1983-01-28,-0.9031645973941935,1983,1,28,0,0
1983-01-29,-0.9031645973941935,1983,1,29,0,0
1983-01-30,-0.9031645973941935,1983,1,30,0,0
1983-01-31,-0.1035921730641565,1983,1,31,0,0
1983-02-01,-0.1035921730641565,1983,2,1,0,0
1983-02-02,-0.1035921730641565,1983,2,2,0,0
1983-02-03,-0.1035921730641565,1983,2,3,0,0
1983-02-04,-0.1035921730641565,1983,2,4,0,0
1983-02-05,-0.1035921730641565,1983,2,5,0,0
1983-02-06,-0.1035921730641565,1983,2,6,0,0
1983-02-07,0.09513234731089253,1983,2,7,0,0
1983-02-08,0.09513234731089253,1983,2,8,0,0
1983-02-09,0.09513234731089253,1983,2,9,0,0
1983-02-10,0.09513234731089253,1983,2,10,0,0
1983-02-11,0.09513234731089253,1983,2,11,0,0
1983-02-12,0.09513234731089253,1983,2,12,0,0
1983-02-13,0.09513234731089253,1983,2,13,0,0
1983-02-14,0.2205923105954023,1983,2,14,0,0
1983-02-15,0.2205923105954023,1983,2,15,0,0
1983-02-16,0.2205923105954023,1983,2,16,0,0
1983-02-17,0.2205923105954023,1983,2,17,0,0
1983-02-18,0.2205923105954023,1983,2,18,0,0
1983-02-19,0.2205923105954023,1983,2,19,0,0
1983-02-20,0.2205923105954023,1983,2,20,0,0
1983-02-21,0.2988986747903663,1983,2,21,0,0
1983-02-22,0.2988986747903663,1983,2,22,0,0
1983-02-23,0.2988986747903663,1983,2,23,0,0
1983-02-24,0.2988986747903663,1983,2,24,0,0
1983-02-25,0.2988986747903663,1983,2,25,0,0
1983-02-26,0.2988986747903663,1983,2,26,0,0
1983-02-27,0.2988986747903663,1983,2,27,0,0
1983-02-28,0.6415503594259822,1983,2,28,0,0
1983-03-01,0.6415503594259822,1983,3,1,0,0
1983-03-02,0.6415503594259822,1983,3,2,0,0
1983-03-03,0.6415503594259822,1983,3,3,0,0
1983-03-04,0.6415503594259822,1983,3,4,0,0
1983-03-05,0.6415503594259822,1983,3,5,0,0
1983-03-06,0.6415503594259822,1983,3,6,0,0
1983-03-07,0.9708777209976714,1983,3,7,0,0
1983-03-08,0.9708777209976714,1983,3,8,0,0
1983-03-09,0.9708777209976714,1983,3,9,0,0
1983-03-10,0.9708777209976714,1983,3,10,0,0
1983-03-11,0.9708777209976714,1983,3,11,0,0
1983-03-12,0.9708777209976714,1983,3,12,0,0
1983-03-13,0.9708777209976714,1983,3,13,0,0
1983-03-14,0.4307956591385656,1983,3,14,0,0
1983-03-15,0.4307956591385656,1983,3,15,0,0
1983-03-16,0.4307956591385656,1983,3,16,0,0
1983-03-17,0.4307956591385656,1983,3,17,0,0
1983-03-18,0.4307956591385656,1983,3,18,0,0
1983-03-19,0.4307956591385656,1983,3,19,0,0
1983-03-20,0.4307956591385656,1983,3,20,0,0
1983-03-21,0.23039796159144363,1983,3,21,0,0
1983-03-22,0.23039796159144363,1983,3,22,0,0
1983-03-23,0.23039796159144363,1983,3,23,0,0
1983-03-24,0.23039796159144363,1983,3,24,0,0
1983-03-25,0.23039796159144363,1983,3,25,0,0
1983-03-26,0.23039796159144363,1983,3,26,0,0
1983-03-27,0.23039796159144363,1983,3,27,0,0
1983-03-28,0.8112413277070354,1983,3,28,0,0
1983-03-29,0.8112413277070354,1983,3,29,0,0
1983-03-30,0.8112413277070354,1983,3,30,0,0
1983-03-31,0.8112413277070354,1983,3,31,0,0
1983-04-01,0.8112413277070354,1983,4,1,0,0
1983-04-02,0.8112413277070354,1983,4,2,0,0
1983-04-03,0.8112413277070354,1983,4,3,0,0
1983-04-04,0.7621265904595255,1983,4,4,0,0
1983-04-05,0.7621265904595255,1983,4,5,0,0
1983-04-06,0.7621265904595255,1983,4,6,0,0
1983-04-07,0.7621265904595255,1983,4,7,0,0
1983-04-08,0.7621265904595255,1983,4,8,0,0
1983-04-09,0.7621265904595255,1983,4,9,0,0
1983-04-10,0.7621265904595255,1983,4,10,0,0
1983-04-11,0.5961590730055558,1983,4,11,0,0
1983-04-12,0.5961590730055558,1983,4,12,0,0
1983-04-13,0.5961590730055558,1983,4,13,0,0
1983-04-14,0.5961590730055558,1983,4,14,0,0
1983-04-15,0.5961590730055558,1983,4,15,0,0
1983-04-16,0.5961590730055558,1983,4,16,0,0
1983-04-17,0.5961590730055558,1983,4,17,0,0
1983-04-18,0.11654485965618688,1983,4,18,0,0
1983-04-19,0.11654485965618688,1983,4,19,0,0
1983-04-20,0.11654485965618688,1983,4,20,0,0
1983-04-21,0.11654485965618688,1983,4,21,0,0
1983-04-22,0.11654485965618688,1983,4,22,0,0
1983-04-23,0.11654485965618688,1983,4,23,0,0
1983-04-24,0.11654485965618688,1983,4,24,0,0
1983-04-25,0.028896588696499192,1983,4,25,0,0
1983-04-26,0.028896588696499192,1983,4,26,0,0
1983-04-27,0.028896588696499192,1983,4,27,0,0
1983-04-28,0.028896588696499192,1983,4,28,0,0
1983-04-29,0.028896588696499192,1983,4,29,0,0
1983-04-30,0.028896588696499192,1983,4,30,0,0
1983-05-01,0.028896588696499192,1983,5,1,0,0
1983-05-02,0.020977142729329337,1983,5,2,0,0
1983-05-03,0.020977142729329337,1983,5,3,0,0
1983-05-04,0.020977142729329337,1983,5,4,0,0
1983-05-05,0.020977142729329337,1983,5,5,0,0
1983-05-06,0.020977142729329337,1983,5,6,0,0
1983-05-07,0.020977142729329337,1983,5,7,0,0
1983-05-08,0.020977142729329337,1983,5,8,0,0
1983-05-09,-0.0459995284871231,1983,5,9,0,0
1983-05-10,-0.0459995284871231,1983,5,10,0,0
1983-05-11,-0.0459995284871231,1983,5,11,0,0
1983-05-12,-0.0459995284871231,1983,5,12,0,0
1983-05-13,-0.0459995284871231,1983,5,13,0,0
1983-05-14,-0.0459995284871231,1983,5,14,0,0
1983-05-15,-0.0459995284871231,1983,5,15,0,0
1983-05-16,0.14992028680518021,1983,5,16,0,0
1983-05-17,0.14992028680518021,1983,5,17,0,0
1983-05-18,0.14992028680518021,1983,5,18,0,0
1983-05-19,0.14992028680518021,1983,5,19,0,0
1983-05-20,0.14992028680518021,1983,5,20,0,0
1983-05-21,0.14992028680518021,1983,5,21,0,0
1983-05-22,0.14992028680518021,1983,5,22,0,0
1983-05-23,0.041806152018744706,1983,5,23,0,0
1983-05-24,0.041806152018744706,1983,5,24,0,0
1983-05-25,0.041806152018744706,1983,5,25,0,0
1983-05-26,0.041806152018744706,1983,5,26,0,0
1983-05-27,0.041806152018744706,1983,5,27,0,0
1983-05-28,0.041806152018744706,1983,5,28,0,0
1983-05-29,0.041806152018744706,1983,5,29,0,0
1983-05-30,-0.0783872824699093,1983,5,30,0,0
1983-05-31,-0.0783872824699093,1983,5,31,0,0
1983-06-01,-0.0783872824699093,1983,6,1,0,0
1983-06-02,-0.0783872824699093,1983,6,2,0,0
1983-06-03,-0.0783872824699093,1983,6,3,0,0
1983-06-04,-0.0783872824699093,1983,6,4,0,0
1983-06-05,-0.0783872824699093,1983,6,5,0,0
1983-06-06,0.05276433024437851,1983,6,6,0,0
1983-06-07,0.05276433024437851,1983,6,7,0,0
1983-06-08,0.05276433024437851,1983,6,8,0,0
1983-06-09,0.05276433024437851,1983,6,9,0,0
1983-06-10,0.05276433024437851,1983,6,10,0,0
1983-06-11,0.05276433024437851,1983,6,11,0,0
1983-06-12,0.05276433024437851,1983,6,12,0,0
1983-06-13,0.5032257621228841,1983,6,13,0,0
1983-06-14,0.5032257621228841,1983,6,14,0,0
1983-06-15,0.5032257621228841,1983,6,15,0,0
1983-06-16,0.5032257621228841,1983,6,16,0,0
1983-06-17,0.5032257621228841,1983,6,17,0,0
1983-06-18,0.5032257621228841,1983,6,18,0,0
1983-06-19,0.5032257621228841,1983,6,19,0,0
1983-06-20,-0.2010845575354514,1983,6,20,0,0
1983-06-21,-0.2010845575354514,1983,6,21,0,0
1983-06-22,-0.2010845575354514,1983,6,22,0,0
1983-06-23,-0.2010845575354514,1983,6,23,0,0
1983-06-24,-0.2010845575354514,1983,6,24,0,0
1983-06-25,-0.2010845575354514,1983,6,25,0,0
1983-06-26,-0.2010845575354514,1983,6,26,0,0
1983-06-27,-0.3766437364150418,1983,6,27,0,0
1983-06-28,-0.3766437364150418,1983,6,28,0,0
1983-06-29,-0.3766437364150418,1983,6,29,0,0
1983-06-30,-0.3766437364150418,1983,6,30,0,0
1983-07-01,-0.3766437364150418,1983,7,1,0,0
1983-07-02,-0.3766437364150418,1983,7,2,0,0
1983-07-03,-0.3766437364150418,1983,7,3,0,0
1983-07-04,-0.24474262460210336,1983,7,4,0,0
1983-07-05,-0.24474262460210336,1983,7,5,0,0
1983-07-06,-0.24474262460210336,1983,7,6,0,0
1983-07-07,-0.24474262460210336,1983,7,7,0,0
1983-07-08,-0.24474262460210336,1983,7,8,0,0
1983-07-09,-0.24474262460210336,1983,7,9,0,0
1983-07-10,-0.24474262460210336,1983,7,10,0,0
1983-07-11,-0.3921032624528455,1983,7,11,0,0
1983-07-12,-0.3921032624528455,1983,7,12,0,0
1983-07-13,-0.3921032624528455,1983,7,13,0,0
1983-07-14,-0.3921032624528455,1983,7,14,0,0
1983-07-15,-0.3921032624528455,1983,7,15,0,0
1983-07-16,-0.3921032624528455,1983,7,16,0,0
1983-07-17,-0.3921032624528455,1983,7,17,0,0
1983-07-18,-0.33555901248122816,1983,7,18,0,0
1983-07-19,-0.33555901248122816,1983,7,19,0,0
1983-07-20,-0.33555901248122816,1983,7,20,0,0
1983-07-21,-0.33555901248122816,1983,7,21,0,0
1983-07-22,-0.33555901248122816,1983,7,22,0,0
1983-07-23,-0.33555901248122816,1983,7,23,0,0
1983-07-24,-0.33555901248122816,1983,7,24,0,0
1983-07-25,-0.43258320447817133,1983,7,25,0,0
1983-07-26,-0.43258320447817133,1983,7,26,0,0
1983-07-27,-0.43258320447817133,1983,7,27,0,0
1983-07-28,-0.43258320447817133,1983,7,28,0,0
1983-07-29,-0.43258320447817133,1983,7,29,0,0
1983-07-30,-0.43258320447817133,1983,7,30,0,0
1983-07-31,-0.43258320447817133,1983,7,31,0,0
1983-08-01,-0.5504103224778869,1983,8,1,0,0
1983-08-02,-0.5504103224778869,1983,8,2,0,0
1983-08-03,-0.5504103224778869,1983,8,3,0,0
1983-08-04,-0.5504103224778869,1983,8,4,0,0
1983-08-05,-0.5504103224778869,1983,8,5,0,0
1983-08-06,-0.5504103224778869,1983,8,6,0,0
1983-08-07,-0.5504103224778869,1983,8,7,0,0
1983-08-08,-0.709235848238941,1983,8,8,0,0
1983-08-09,-0.709235848238941,1983,8,9,0,0
1983-08-10,-0.709235848238941,1983,8,10,0,0
1983-08-11,-0.709235848238941,1983,8,11,0,0
1983-08-12,-0.709235848238941,1983,8,12,0,0
1983-08-13,-0.709235848238941,1983,8,13,0,0
1983-08-14,-0.709235848238941,1983,8,14,0,0
1983-08-15,-0.5213220532736742,1983,8,15,0,0
1983-08-16,-0.5213220532736742,1983,8,16,0,0
1983-08-17,-0.5213220532736742,1983,8,17,0,0
1983-08-18,-0.5213220532736742,1983,8,18,0,0
1983-08-19,-0.5213220532736742,1983,8,19,0,0
1983-08-20,-0.5213220532736742,1983,8,20,0,0
1983-08-21,-0.5213220532736742,1983,8,21,0,0
1983-08-22,-0.4749637321929113,1983,8,22,0,0
1983-08-23,-0.4749637321929113,1983,8,23,0,0
1983-08-24,-0.4749637321929113,1983,8,24,0,0
1983-08-25,-0.4749637321929113,1983,8,25,0,0
1983-08-26,-0.4749637321929113,1983,8,26,0,0
1983-08-27,-0.4749637321929113,1983,8,27,0,0
1983-08-28,-0.4749637321929113,1983,8,28,0,0
1983-08-29,-0.41103847281078126,1983,8,29,0,0
1983-08-30,-0.41103847281078126,1983,8,30,0,0
1983-08-31,-0.41103847281078126,1983,8,31,0,0
1983-09-01,-0.41103847281078126,1983,9,1,0,0
1983-09-02,-0.41103847281078126,1983,9,2,0,0
1983-09-03,-0.41103847281078126,1983,9,3,0,0
1983-09-04,-0.41103847281078126,1983,9,4,0,0
1983-09-05,-0.16527104409543197,1983,9,5,0,0
1983-09-06,-0.16527104409543197,1983,9,6,0,0
1983-09-07,-0.16527104409543197,1983,9,7,0,0
1983-09-08,-0.16527104409543197,1983,9,8,0,0
1983-09-09,-0.16527104409543197,1983,9,9,0,0
1983-09-10,-0.16527104409543197,1983,9,10,0,0
1983-09-11,-0.16527104409543197,1983,9,11,0,0
1983-09-12,-0.2720502027026392,1983,9,12,0,0
1983-09-13,-0.2720502027026392,1983,9,13,0,0
1983-09-14,-0.2720502027026392,1983,9,14,0,0
1983-09-15,-0.2720502027026392,1983,9,15,0,0
1983-09-16,-0.2720502027026392,1983,9,16,0,0
1983-09-17,-0.2720502027026392,1983,9,17,0,0
1983-09-18,-0.2720502027026392,1983,9,18,0,0
1983-09-19,-0.43330610868652336,1983,9,19,0,0
1983-09-20,-0.43330610868652336,1983,9,20,0,0
1983-09-21,-0.43330610868652336,1983,9,21,0,0
1983-09-22,-0.43330610868652336,1983,9,22,0,0
1983-09-23,-0.43330610868652336,1983,9,23,0,0
1983-09-24,-0.43330610868652336,1983,9,24,0,0
1983-09-25,-0.43330610868652336,1983,9,25,0,0
1983-09-26,-0.5087245148980316,1983,9,26,0,0
1983-09-27,-0.5087245148980316,1983,9,27,0,0
1983-09-28,-0.5087245148980316,1983,9,28,0,0
1983-09-29,-0.5087245148980316,1983,9,29,0,0
1983-09-30,-0.5087245148980316,1983,9,30,0,0
1983-10-01,-0.5087245148980316,1983,10,1,0,0
1983-10-02,-0.5087245148980316,1983,10,2,0,0
1983-10-03,-0.7358051299094337,1983,10,3,0,0
1983-10-04,-0.7358051299094337,1983,10,4,0,0
1983-10-05,-0.7358051299094337,1983,10,5,0,0
1983-10-06,-0.7358051299094337,1983,10,6,0,0
1983-10-07,-0.7358051299094337,1983,10,7,0,0
1983-10-08,-0.7358051299094337,1983,10,8,0,0
1983-10-09,-0.7358051299094337,1983,10,9,0,0
1983-10-10,-0.3842157974108894,1983,10,10,0,0
1983-10-11,-0.3842157974108894,1983,10,11,0,0
1983-10-12,-0.3842157974108894,1983,10,12,0,0
1983-10-13,-0.3842157974108894,1983,10,13,0,0
1983-10-14,-0.3842157974108894,1983,10,14,0,0
1983-10-15,-0.3842157974108894,1983,10,15,0,0
1983-10-16,-0.3842157974108894,1983,10,16,0,0
1983-10-17,-0.5603896655865719,1983,10,17,0,0
1983-10-18,-0.5603896655865719,1983,10,18,0,0
1983-10-19,-0.5603896655865719,1983,10,19,0,0
1983-10-20,-0.5603896655865719,1983,10,20,0,0
1983-10-21,-0.5603896655865719,1983,10,21,0,0
1983-10-22,-0.5603896655865719,1983,10,22,0,0
1983-10-23,-0.5603896655865719,1983,10,23,0,0
1983-10-24,-0.4895728961284968,1983,10,24,0,0
1983-10-25,-0.4895728961284968,1983,10,25,0,0
1983-10-26,-0.4895728961284968,1983,10,26,0,0
1983-10-27,-0.4895728961284968,1983,10,27,0,0
1983-10-28,-0.4895728961284968,1983,10,28,0,0
1983-10-29,-0.4895728961284968,1983,10,29,0,0
1983-10-30,-0.4895728961284968,1983,10,30,0,0
1983-10-31,-0.3831549750969775,1983,10,31,0,0
1983-11-01,-0.3831549750969775,1983,11,1,0,0
1983-11-02,-0.3831549750969775,1983,11,2,0,0
1983-11-03,-0.3831549750969775,1983,11,3,0,0
1983-11-04,-0.3831549750969775,1983,11,4,0,0
1983-11-05,-0.3831549750969775,1983,11,5,0,0
1983-11-06,-0.3831549750969775,1983,11,6,0,0
1983-11-07,-0.3643936800557044,1983,11,7,0,0
1983-11-08,-0.3643936800557044,1983,11,8,0,0
1983-11-09,-0.3643936800557044,1983,11,9,0,0
1983-11-10,-0.3643936800557044,1983,11,10,0,0
1983-11-11,-0.3643936800557044,1983,11,11,0,0
1983-11-12,-0.3643936800557044,1983,11,12,0,0
1983-11-13,-0.3643936800557044,1983,11,13,0,0
1983-11-14,0.06767266978919319,1983,11,14,0,0
1983-11-15,0.06767266978919319,1983,11,15,0,0
1983-11-16,0.06767266978919319,1983,11,16,0,0
1983-11-17,0.06767266978919319,1983,11,17,0,0
1983-11-18,0.06767266978919319,1983,11,18,0,0
1983-11-19,0.06767266978919319,1983,11,19,0,0
1983-11-20,0.06767266978919319,1983,11,20,0,0
1983-11-21,0.17609847459487402,1983,11,21,0,0
1983-11-22,0.17609847459487402,1983,11,22,0,0
1983-11-23,0.17609847459487402,1983,11,23,0,0
1983-11-24,0.17609847459487402,1983,11,24,0,0
1983-11-25,0.17609847459487402,1983,11,25,0,0
1983-11-26,0.17609847459487402,1983,11,26,0,0
1983-11-27,0.17609847459487402,1983,11,27,0,0
1983-11-28,0.14635916933040796,1983,11,28,0,0
1983-11-29,0.14635916933040796,1983,11,29,0,0
1983-11-30,0.14635916933040796,1983,11,30,0,0
1983-12-01,0.14635916933040796,1983,12,1,0,0
1983-12-02,0.14635916933040796,1983,12,2,0,0
1983-12-03,0.14635916933040796,1983,12,3,0,0
1983-12-04,0.14635916933040796,1983,12,4,0,0
1983-12-05,0.05578174634769576,1983,12,5,0,0
1983-12-06,0.05578174634769576,1983,12,6,0,0
1983-12-07,0.05578174634769576,1983,12,7,0,0
1983-12-08,0.05578174634769576,1983,12,8,0,0
1983-12-09,0.05578174634769576,1983,12,9,0,0
1983-12-10,0.05578174634769576,1983,12,10,0,0
1983-12-11,0.05578174634769576,1983,12,11,0,0
1983-12-12,-0.08720478203240835,1983,12,12,0,0
1983-12-13,-0.08720478203240835,1983,12,13,0,0
1983-12-14,-0.08720478203240835,1983,12,14,0,0
1983-12-15,-0.08720478203240835,1983,12,15,0,0
1983-12-16,-0.08720478203240835,1983,12,16,0,0
1983-12-17,-0.08720478203240835,1983,12,17,0,0
1983-12-18,-0.08720478203240835,1983,12,18,0,0
1983-12-19,-0.09772061823810362,1983,12,19,0,0
1983-12-20,-0.09772061823810362,1983,12,20,0,0
1983-12-21,-0.09772061823810362,1983,12,21,0,0
1983-12-22,-0.09772061823810362,1983,12,22,0,0
1983-12-23,-0.09772061823810362,1983,12,23,0,0
1983-12-24,-0.09772061823810362,1983,12,24,0,0
1983-12-25,-0.09772061823810362,1983,12,25,0,0
1983-12-26,-0.27967678750852326,1983,12,26,0,0
1983-12-27,-0.27967678750852326,1983,12,27,0,0
1983-12-28,-0.27967678750852326,1983,12,28,0,0
1983-12-29,-0.27967678750852326,1983,12,29,0,0
1983-12-30,-0.27967678750852326,1983,12,30,0,0
1983-12-31,-0.27967678750852326,1983,12,31,0,0
1984-01-01,-0.27967678750852326,1984,1,1,0,0
1984-01-02,-0.1469843349706033,1984,1,2,0,0
1984-01-03,-0.1469843349706033,1984,1,3,0,0
1984-01-04,-0.1469843349706033,1984,1,4,0,0
1984-01-05,-0.1469843349706033,1984,1,5,0,0
1984-01-06,-0.1469843349706033,1984,1,6,0,0
1984-01-07,-0.1469843349706033,1984,1,7,0,0
1984-01-08,-0.1469843349706033,1984,1,8,0,0
1984-01-09,-0.4016137483791642,1984,1,9,0,0
1984-01-10,-0.4016137483791642,1984,1,10,0,0
1984-01-11,-0.4016137483791642,1984,1,11,0,0
1984-01-12,-0.4016137483791642,1984,1,12,0,0
1984-01-13,-0.4016137483791642,1984,1,13,0,0
1984-01-14,-0.4016137483791642,1984,1,14,0,0
1984-01-15,-0.4016137483791642,1984,1,15,0,0
1984-01-16,-0.8393385423890174,1984,1,16,0,0
1984-01-17,-0.8393385423890174,1984,1,17,0,0
1984-01-18,-0.8393385423890174,1984,1,18,0,0
1984-01-19,-0.8393385423890174,1984,1,19,0,0
1984-01-20,-0.8393385423890174,1984,1,20,0,0
1984-01-21,-0.8393385423890174,1984,1,21,0,0
1984-01-22,-0.8393385423890174,1984,1,22,0,0
1984-01-23,-0.5966763524121128,1984,1,23,0,0
1984-01-24,-0.5966763524121128,1984,1,24,0,0
1984-01-25,-0.5966763524121128,1984,1,25,0,0
1984-01-26,-0.5966763524121128,1984,1,26,0,0
1984-01-27,-0.5966763524121128,1984,1,27,0,0
1984-01-28,-0.5966763524121128,1984,1,28,0,0
1984-01-29,-0.5966763524121128,1984,1,29,0,0
1984-01-30,-1.0548841543620988,1984,1,30,0,0
1984-01-31,-1.0548841543620988,1984,1,31,0,0
1984-02-01,-1.0548841543620988,1984,2,1,0,0
1984-02-02,-1.0548841543620988,1984,2,2,0,0
1984-02-03,-1.0548841543620988,1984,2,3,0,0
1984-02-04,-1.0548841543620988,1984,2,4,0,0
1984-02-05,-1.0548841543620988,1984,2,5,0,0
1984-02-06,-0.3295792872600192,1984,2,6,0,0
1984-02-07,-0.3295792872600192,1984,2,7,0,0
1984-02-08,-0.3295792872600192,1984,2,8,0,0
1984-02-09,-0.3295792872600192,1984,2,9,0,0
1984-02-10,-0.3295792872600192,1984,2,10,0,0
1984-02-11,-0.3295792872600192,1984,2,11,0,0
1984-02-12,-0.3295792872600192,1984,2,12,0,0
1984-02-13,-0.24079332707598317,1984,2,13,0,0
1984-02-14,-0.24079332707598317,1984,2,14,0,0
1984-02-15,-0.24079332707598317,1984,2,15,0,0
1984-02-16,-0.24079332707598317,1984,2,16,0,0
1984-02-17,-0.24079332707598317,1984,2,17,0,0
1984-02-18,-0.24079332707598317,1984,2,18,0,0
1984-02-19,-0.24079332707598317,1984,2,19,0,0
1984-02-20,-0.2990692520287358,1984,2,20,0,0
1984-02-21,-0.2990692520287358,1984,2,21,0,0
1984-02-22,-0.2990692520287358,1984,2,22,0,0
1984-02-23,-0.2990692520287358,1984,2,23,0,0
1984-02-24,-0.2990692520287358,1984,2,24,0,0
1984-02-25,-0.2990692520287358,1984,2,25,0,0
1984-02-26,-0.2990692520287358,1984,2,26,0,0
1984-02-27,-0.4731737105011458,1984,2,27,0,0
1984-02-28,-0.4731737105011458,1984,2,28,0,0
1984-02-29,-0.4731737105011458,1984,2,29,0,0
1984-03-01,-0.4731737105011458,1984,3,1,0,0
1984-03-02,-0.4731737105011458,1984,3,2,0,0
1984-03-03,-0.4731737105011458,1984,3,3,0,0
1984-03-04,-0.4731737105011458,1984,3,4,0,0
1984-03-05,-0.17662800414430294,1984,3,5,0,0
1984-03-06,-0.17662800414430294,1984,3,6,0,0
1984-03-07,-0.17662800414430294,1984,3,7,0,0
1984-03-08,-0.17662800414430294,1984,3,8,0,0
1984-03-09,-0.17662800414430294,1984,3,9,0,0
1984-03-10,-0.17662800414430294,1984,3,10,0,0
1984-03-11,-0.17662800414430294,1984,3,11,0,0
1984-03-12,-0.491981353848986,1984,3,12,0,0
1984-03-13,-0.491981353848986,1984,3,13,0,0
1984-03-14,-0.491981353848986,1984,3,14,0,0
1984-03-15,-0.491981353848986,1984,3,15,0,0
1984-03-16,-0.491981353848986,1984,3,16,0,0
1984-03-17,-0.491981353848986,1984,3,17,0,0
1984-03-18,-0.491981353848986,1984,3,18,0,0
1984-03-19,-0.38863583981626726,1984,3,19,0,0
1984-03-20,-0.38863583981626726,1984,3,20,0,0
1984-03-21,-0.38863583981626726,1984,3,21,0,0
1984-03-22,-0.38863583981626726,1984,3,22,0,0
1984-03-23,-0.38863583981626726,1984,3,23,0,0
1984-03-24,-0.38863583981626726,1984,3,24,0,0
1984-03-25,-0.38863583981626726,1984,3,25,0,0
1984-03-26,-0.4759360501435209,1984,3,26,0,0
1984-03-27,-0.4759360501435209,1984,3,27,0,0
1984-03-28,-0.4759360501435209,1984,3,28,0,0
1984-03-29,-0.4759360501435209,1984,3,29,0,0
1984-03-30,-0.4759360501435209,1984,3,30,0,0
1984-03-31,-0.4759360501435209,1984,3,31,0,0
1984-04-01,-0.4759360501435209,1984,4,1,0,0
1984-04-02,-0.044380298569712893,1984,4,2,0,0
1984-04-03,-0.044380298569712893,1984,4,3,0,0
1984-04-04,-0.044380298569712893,1984,4,4,0,0
1984-04-05,-0.044380298569712893,1984,4,5,0,0
1984-04-06,-0.044380298569712893,1984,4,6,0,0
1984-04-07,-0.044380298569712893,1984,4,7,0,0
1984-04-08,-0.044380298569712893,1984,4,8,0,0
1984-04-09,-0.4515692743634062,1984,4,9,0,0
1984-04-10,-0.4515692743634062,1984,4,10,0,0
1984-04-11,-0.4515692743634062,1984,4,11,0,0
1984-04-12,-0.4515692743634062,1984,4,12,0,0
1984-04-13,-0.4515692743634062,1984,4,13,0,0
1984-04-14,-0.4515692743634062,1984,4,14,0,0
1984-04-15,-0.4515692743634062,1984,4,15,0,0
1984-04-16,-0.4717504984696309,1984,4,16,0,0
1984-04-17,-0.4717504984696309,1984,4,17,0,0
1984-04-18,-0.4717504984696309,1984,4,18,0,0
1984-04-19,-0.4717504984696309,1984,4,19,0,0
1984-04-20,-0.4717504984696309,1984,4,20,0,0
1984-04-21,-0.4717504984696309,1984,4,21,0,0
1984-04-22,-0.4717504984696309,1984,4,22,0,0
1984-04-23,-0.26113058069932976,1984,4,23,0,0
1984-04-24,-0.26113058069932976,1984,4,24,0,0
1984-04-25,-0.26113058069932976,1984,4,25,0,0
1984-04-26,-0.26113058069932976,1984,4,26,0,0
1984-04-27,-0.26113058069932976,1984,4,27,0,0
1984-04-28,-0.26113058069932976,1984,4,28,0,0
1984-04-29,-0.26113058069932976,1984,4,29,0,0
1984-04-30,-0.5957633845822755,1984,4,30,0,0
1984-05-01,-0.5957633845822755,1984,5,1,0,0
1984-05-02,-0.5957633845822755,1984,5,2,0,0
1984-05-03,-0.5957633845822755,1984,5,3,0,0
1984-05-04,-0.5957633845822755,1984,5,4,0,0
1984-05-05,-0.5957633845822755,1984,5,5,0,0
1984-05-06,-0.5957633845822755,1984,5,6,0,0
1984-05-07,-0.6644717296155409,1984,5,7,0,0
1984-05-08,-0.6644717296155409,1984,5,8,0,0
1984-05-09,-0.6644717296155409,1984,5,9,0,0
1984-05-10,-0.6644717296155409,1984,5,10,0,0
1984-05-11,-0.6644717296155409,1984,5,11,0,0
1984-05-12,-0.6644717296155409,1984,5,12,0,0
1984-05-13,-0.6644717296155409,1984,5,13,0,0
1984-05-14,-0.4540145662494935,1984,5,14,0,0
1984-05-15,-0.4540145662494935,1984,5,15,0,0
1984-05-16,-0.4540145662494935,1984,5,16,0,0
1984-05-17,-0.4540145662494935,1984,5,17,0,0
1984-05-18,-0.4540145662494935,1984,5,18,0,0
1984-05-19,-0.4540145662494935,1984,5,19,0,0
1984-05-20,-0.4540145662494935,1984,5,20,0,0
1984-05-21,-0.295958356971168,1984,5,21,0,0
1984-05-22,-0.295958356971168,1984,5,22,0,0
1984-05-23,-0.295958356971168,1984,5,23,0,0
1984-05-24,-0.295958356971168,1984,5,24,0,0
1984-05-25,-0.295958356971168,1984,5,25,0,0
1984-05-26,-0.295958356971168,1984,5,26,0,0
1984-05-27,-0.295958356971168,1984,5,27,0,0
1984-05-28,-0.19352080824315632,1984,5,28,0,0
1984-05-29,-0.19352080824315632,1984,5,29,0,0
