,LoadConsumption,Beroepsbevolking|Seizoengecorrigeerd,Werkzame beroepsbevolking|Seizoengecorrigeerd,Werkloze beroepsbevolking|Seizoengecorrigeerd,Werkloosheidspercentage|Seizoengecorrigeerd,Bruto arbeidsparticipatie|Seizoengecorrigeerd,Netto arbeidsparticipatie|Seizoengecorrigeerd,date,Prijsindex verkoopprijzen|Prijsindex bestaande koopwoningen,Prijsindex verkoopprijzen|Ontwikkeling  t.o.v. voorgaande periode,Prijsindex verkoopprijzen|Ontwikkeling  t.o.v. een jaar eerder,Aantal verkochte woningen|Aantal verkochte woningen,Aantal verkochte woningen|Ontwikkeling  t.o.v. voorgaande periode,Aantal verkochte woningen|Ontwikkeling  t.o.v. een jaar eerder,Gemiddelde verkoopprijs,Totale waarde verkoopprijzen,CPI | 2015 = 100,CPI afgeleid | 2015 = 100,Jaarmutatie CPI | %,Jaarmutatie CPI afgeleid | %,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Bruto binnenlands product,"Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Bbp, gecorrigeerd voor werkdageneffecten",Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Invoer van goederen en diensten|Totaal,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Invoer van goederen en diensten|Goederen,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Invoer van goederen en diensten|Diensten,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Huishoudens,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Overheid,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Bedrijven en huishoudens,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Overheid,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Verandering in voorraden,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Goederen,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Diensten,"Crude oil, average | ($/bbl)","Crude oil, Brent | ($/bbl)","Crude oil, Dubai | ($/bbl)","Crude oil, WTI | ($/bbl)","Coal, Australian | ($/mt)","Coal, South African ** | ($/mt)","Natural gas, US | ($/mmbtu)","Natural gas, Europe | ($/mmbtu)","Liquefied natural gas, Japan | ($/mmbtu)",Natural gas index | (2010=100),euro per m3,euro per m3.1,euro per m3.2,euro per kWh,euro per kWh.1,euro per kWh.2,nat,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year,Week,WeekKey,day_of_week
2017-07-01 08:00:00,11856.75,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 08:00:00,11856.75,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 09:00:00,12819.5,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 09:00:00,12819.5,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 10:00:00,13294.5,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 10:00:00,13294.5,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 11:00:00,13335.25,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 11:00:00,13335.25,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 12:00:00,13186.5,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 12:00:00,13186.5,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 13:00:00,12962.5,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 13:00:00,12962.5,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 14:00:00,12525.0,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 14:00:00,12525.0,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 15:00:00,12137.0,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 15:00:00,12137.0,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 16:00:00,12015.0,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 16:00:00,12015.0,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 17:00:00,12345.0,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 17:00:00,12345.0,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 18:00:00,12263.75,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 18:00:00,12263.75,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 19:00:00,11981.0,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 19:00:00,11981.0,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 20:00:00,11767.25,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 20:00:00,11767.25,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 21:00:00,11446.666666666666,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 21:00:00,11446.666666666666,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 22:00:00,11662.0,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 22:00:00,11662.0,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 23:00:00,11237.5,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-01 23:00:00,11237.5,9302,8758,544,"5,9","72,3","68,0",2017-07-01,113.5,0.9,7.6,19979.0,-7.9,1.3,264007.0,5275.0,102.11,102.05,1.3,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,47.65666666667,48.69,47.63,46.65,87.49,81.69,2.9614,5.00392083226,8.85848232734,65.75145561549,0.657,0.533,0.196,0.129,0.076,0.054,0.8576887430021459,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-08-01 00:00:00,10910.5,9307,8773,534,"5,7","72,3","68,1",2017-08-01,114.6,1.0,7.8,20780.0,4.0,4.0,268452.0,5578.0,102.27,102.21,1.4,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,49.94333333333,51.37,50.43,48.03,98.58,87.84,2.8757,5.47660118187,8.91541540716,66.99644970788,0.657,0.533,0.196,0.129,0.076,0.054,0.5137185590062987,0.0,0.0,1,17.8,125,5,22.7,15,1.4,2.0,9,0.0,3,8,2017,31,201731,Tuesday
2017-08-01 00:00:00,10910.5,9307,8773,534,"5,7","72,3","68,1",2017-08-01,114.6,1.0,7.8,20780.0,4.0,4.0,268452.0,5578.0,102.27,102.21,1.4,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,49.94333333333,51.37,50.43,48.03,98.58,87.84,2.8757,5.47660118187,8.91541540716,66.99644970788,0.657,0.533,0.196,0.129,0.076,0.054,0.5137185590062987,0.0,0.0,1,17.8,125,5,22.7,15,1.4,2.0,9,0.0,3,8,2017,31,201731,Tuesday
2017-08-01 01:00:00,10353.0,9307,8773,534,"5,7","72,3","68,1",2017-08-01,114.6,1.0,7.8,20780.0,4.0,4.0,268452.0,5578.0,102.27,102.21,1.4,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,49.94333333333,51.37,50.43,48.03,98.58,87.84,2.8757,5.47660118187,8.91541540716,66.99644970788,0.657,0.533,0.196,0.129,0.076,0.054,0.5137185590062987,0.0,0.0,1,17.8,125,5,22.7,15,1.4,2.0,9,0.0,3,8,2017,31,201731,Tuesday
2017-08-01 01:00:00,10353.0,9307,8773,534,"5,7","72,3","68,1",2017-08-01,114.6,1.0,7.8,20780.0,4.0,4.0,268452.0,5578.0,102.27,102.21,1.4,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,49.94333333333,51.37,50.43,48.03,98.58,87.84,2.8757,5.47660118187,8.91541540716,66.99644970788,0.657,0.533,0.196,0.129,0.076,0.054,0.5137185590062987,0.0,0.0,1,17.8,125,5,22.7,15,1.4,2.0,9,0.0,3,8,2017,31,201731,Tuesday
2017-08-01 02:00:00,10102.0,9307,8773,534,"5,7","72,3","68,1",2017-08-01,114.6,1.0,7.8,20780.0,4.0,4.0,268452.0,5578.0,102.27,102.21,1.4,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,49.94333333333,51.37,50.43,48.03,98.58,87.84,2.8757,5.47660118187,8.91541540716,66.99644970788,0.657,0.533,0.196,0.129,0.076,0.054,0.5137185590062987,0.0,0.0,1,17.8,125,5,22.7,15,1.4,2.0,9,0.0,3,8,2017,31,201731,Tuesday
2017-08-01 02:00:00,10102.0,9307,8773,534,"5,7","72,3","68,1",2017-08-01,114.6,1.0,7.8,20780.0,4.0,4.0,268452.0,5578.0,102.27,102.21,1.4,1.4,1.4,0.7,,2.4,2.5,2.4,1.4,1.4,0.9,1.0,0.9,4.6,4.5,5.2,0.3,1.5,1.5,1.4,49.94333333333,51.37,50.43,48.03,98.58,87.84,2.8757,5.47660118187,8.91541540716,66.99644970788,0.657,0.533,0.196,0.129,0.076,0.054,0.5137185590062987,0.0,0.0,1,17.8,125,5,22.7,15,1.4,2.0,9,0.0,3,8,2017,31,201731,Tuesday
2017-08-01 03:00:00,9974.25,9307,8773,534,"5,7","72,3","68,1",2017-08-01,114.6,1.0,7.8,20780.0,4.0,4.0,268452.0,5578.0,102.27,102.21,1.4,1.4,4.6,2.8,3.0,7.2,6.9,7.8,4.6,2.6,2.2,2.8,1.2,6.2,7.0,2.9,0.9,7.0,6.5,8.3,49.94333333333,51.37,50.43,48.03,98.58,87.84,2.8757,5.47660118187,8.91541540716,66.99644970788,0.657,0.533,0.196,0.129,0.076,0.054,0.5137185590062987,0.0,0.0,1,17.8,125,5,22.7,15,1.4,2.0,9,0.0,3,8,2017,31,201731,Tuesday
